"Location","Source","Target"
"87370069-0-7766","Singed Page","불에 탄 페이지"
"87370069-0-7767","Dusty Page","먼지투성이 페이지"
"87370069-0-7769","Orders from Fildgor","Orders from Fildgor"
"164009093-0-1319","Mages Guild","메이지 길드"
"164009093-0-1315","Bthzark","브쓰자크"
"164009093-0-1316","Mages Guild","메이지 길드"
"164009093-0-1317","Mages Guild","메이지 길드"
"164009093-0-1318","Mages Guild","메이지 길드"
"164009093-0-1311","Tower","탑"
"164009093-0-1313","Root Sunder Ruins","찢는 뿌리 유적"
"164009093-0-1314","Fort","요새"
"164009093-0-1327","Cabin","기내"
"164009093-0-1328","Lake-Heart House","Lake-Heart House"
"164009093-0-1329","Stros M'Kai","스트로스 므'카이"
"164009093-0-1322","Inner Bthzark","Inner Bthzark"
"164009093-0-1323","Sinmur's Tomb","신무르의 무덤"
"164009093-0-1324","Barrowbough","무덤가지"
"164009093-0-1320","Mages Guild","메이지 길드"
"164009093-0-1308","Signal Fire Tower","Signal Fire Tower"
"164009093-0-1309","House","주택"
"164009093-0-1304","Angof's Sanctum","앵고프의 피난처"
"164009093-0-1305","Tomb of the Liege Lord","Tomb of the Liege Lord"
"164009093-0-1306","Fighters Guild","파이터 길드"
"164009093-0-1307","Common Hall","Common Hall"
"164009093-0-1300","Abandoned Home","버려진 집"
"164009093-0-1301","Abandoned Home","버려진 집"
"164009093-0-1302","Abandoned Home","버려진 집"
"164009093-0-1303","Mages Guild Tower","메이지 길드 탑"
"162946485-0-10268","Q5532 Dreamsnake Interior","Q5532 Dreamsnake Interior"
"162946485-0-10269","Q5556 Reach Chasm","Q5556 Reach Chasm"
"162946485-0-10266","TG5 - Dress Up City SZ","TG5 - Dress Up City SZ"
"162946485-0-10267","TG5 - Outside Wedding Spin-UP","TG5 - Outside Wedding Spin-UP"
"162946485-0-10264","Heist: Catacombs","Heist: Catacombs"
"162946485-0-10265","Q5532 Trigger Velsa","Q5532 Trigger Velsa"
"162946485-0-10262","Heist: Catacombs","Heist: Catacombs"
"162946485-0-10263","Heist: Catacombs","Heist: Catacombs"
"162946485-0-10261","AY - Heist - Determine Score","AY - Heist - Determine Score"
"162946485-0-10279","Heist: Sewers","Heist: Sewers"
"162946485-0-10277","Heist: Sewers","Heist: Sewers"
"162946485-0-10278","Heist: Sewers","Heist: Sewers"
"162946485-0-10276","Heist: Catacombs","Heist: Catacombs"
"162946485-0-10271","Tele FX on Enter","Tele FX on Enter"
"162946485-0-10272","Heist: Catacombs","Heist: Catacombs"
"162946485-0-10270","Dark Room","Dark Room"
"162946485-0-10288","Glittering Grotto","Glittering Grotto"
"162946485-0-10289","TG4 Q5556 Velsa Ambush 01","TG4 Q5556 Velsa Ambush 01"
"162946485-0-10286","AY - Heist - Determine Score","AY - Heist - Determine Score"
"162946485-0-10287","Q5348 - INST Poison Room","Q5348 - INST Poison Room"
"162946485-0-10284","Heist: Sewers","Heist: Sewers"
"162946485-0-10285","Tele FX on Enter","Tele FX on Enter"
"162946485-0-10280","Heist: Sewers","Heist: Sewers"
"162946485-0-10299","Rkindaleft","르킨다레프트"
"162946485-0-10297","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10298","Q5531 Hallway Quen Spawns","Q5531 Hallway Quen Spawns"
"162946485-0-10295","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10296","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10293","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10294","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10291","TG4 Q5556 Velsa Ambush 01","TG4 Q5556 Velsa Ambush 01"
"162946485-0-10292","Temple Ladder immunity","Temple Ladder immunity"
"162946485-0-10290","TG4 Q5556 Velsa Ambush 01","TG4 Q5556 Velsa Ambush 01"
"164009093-0-1278","Lighthouse","등대"
"164009093-0-1279","Frozen Palms Tavern","Frozen Palms Tavern"
"164009093-0-1274","Fighters Guild","파이터 길드"
"164009093-0-1276","Ilkhas al-Azif's Home","Ilkhas al-Azif's Home"
"164009093-0-1277","Ilkhas al-Azif's Home","Ilkhas al-Azif's Home"
"164009093-0-1270","Customs House","세관"
"164009093-0-1271","Customs House","세관"
"164009093-0-1272","Vault of Lost Kings","잃어버린 왕의 금고"
"164009093-0-1289","Sisters of the Sands Inn","모래 자매들의 여관"
"164009093-0-1285","Leja's House","Leja's House"
"164009093-0-1286","Mages Guildhall","메이지 길드 집회소"
"164009093-0-1287","Sisters of the Sands Inn","모래 자매들의 여관"
"164009093-0-1288","Sisters of the Sands Inn","모래 자매들의 여관"
"164009093-0-1281","Sisters of the Sands Inn","모래 자매들의 여관"
"164009093-0-1282","Sisters of the Sands Inn","모래 자매들의 여관"
"164009093-0-1283","Malumah's House","Malumah's House"
"164009093-0-1284","Leja's House","Leja's House"
"164009093-0-1256","The Slaking Chalice","The Slaking Chalice"
"164009093-0-1257","Avayn Farmhouse","Avayn Farmhouse"
"164009093-0-1258","Town Hall","마을회관"
"164009093-0-1259","Ja-Reet's Hut","Ja-Reet's Hut"
"164009093-0-1255","The Slaking Chalice","The Slaking Chalice"
"164009093-0-1250","Kabrahla's House","Kabrahla's House"
"164009093-0-1267","Mages Guild","메이지 길드"
"164009093-0-1269","Basement","지하실"
"164009093-0-1263","Yldzuun","이드준"
"164009093-0-1264","Architect's House","Architect's House"
"164009093-0-1265","Northwind Mine","노스윈드 광산"
"164009093-0-1266","Fort Greenwall","그린월 요새"
"164009093-0-1260","Nokama's Hut","Nokama's Hut"
"164009093-0-1262","Auridon","아우리돈"
"164009093-0-1238","Salen House","살렌의 집"
"164009093-0-1239","Henim House","헤님의 집"
"164009093-0-1235","Seeks-the-Night's Hut","Seeks-the-Night's Hut"
"164009093-0-1236","Selfora Inn","셀포라 여관"
"164009093-0-1230","Upper Deepcrag Den","Upper Deepcrag Den"
"164009093-0-1232","Skywatch","스카이워치"
"164009093-0-1233","Skywatch","스카이워치"
"164009093-0-1249","Kabrahla's House","Kabrahla's House"
"164009093-0-1245","Pariah Abbey","파리아 수도원"
"164009093-0-1246","Pariah Abbey","파리아 수도원"
"164009093-0-1247","Pariah Abbey","파리아 수도원"
"164009093-0-1248","Abandoned House","버려진 집"
"164009093-0-1241","The Bloody Scupper","The Bloody Scupper"
"164009093-0-1242","The Bloody Scupper","The Bloody Scupper"
"164009093-0-1243","The Bloody Scupper","The Bloody Scupper"
"164009093-0-1244","Stormhaven","스톰헤이븐"
"164009093-0-1240","The Bloody Scupper","The Bloody Scupper"
"164009093-0-1216","Sharan-Jo's House","사란-조의 집"
"164009093-0-1217","Mages Guild","메이지 길드"
"164009093-0-1218","Abandoned Iron Mine","버려진 철광산"
"164009093-0-1212","Hall of Might","힘의 전당"
"164009093-0-1213","Reliquary Vault","성해함 지하실"
"164009093-0-1215","Lower Level","저층부"
"164009093-0-1210","Flesh Gardens","살점 정원"
"164009093-0-1211","Flesh Gardens","살점 정원"
"164009093-0-1227","Tuunerol's House","투네롤의 집"
"164009093-0-1228","Ingamircil's House","잉가미실의 집"
"164009093-0-1229","Ruined Tower","폐허가 된 탑"
"164009093-0-1223","Fighters Guild","파이터 길드"
"164009093-0-1224","Mages Guild","메이지 길드"
"164009093-0-1225","High Chapel of the Three","High Chapel of the Three"
"164009093-0-1226","Ambarel's House","암바렐의 집"
"164009093-0-1220","Tunnel","땅굴"
"164009093-0-1221","Inner Chamber","내실"
"87370069-0-7661","Portal to Loriasel","Portal to Loriasel"
"162946485-0-4139","Q4458 Alt Route to Drabul","Q4458 Alt Route to Drabul"
"162946485-0-4137","Q4153 SpawnAeraChild","Q4153 SpawnAeraChild"
"162946485-0-4138","TI_Boss2Start","TI_Boss2Start"
"162946485-0-4131","Goblin Mines","고블린 광산"
"162946485-0-4132","Goblin Mines","고블린 광산"
"162946485-0-4130","Burial Scene","매장 장면"
"162946485-0-4135","Falinesti Summer Site","팔리네스티 여름 땅"
"162946485-0-4133","Chateau Guesthouse","성의 영빈관"
"162946485-0-4134","MG4 Chateau Crypts","MG4 Chateau Crypts"
"162946485-0-4128","Q4383 Spawn Big Bill","Q4383 Spawn Big Bill"
"162946485-0-4129","Blessed Crucible","축복받은 시련"
"162946485-0-4126","Saintsport","세인스포트"
"162946485-0-4127","Jilan-dar Bestower Subzone","Jilan-dar Bestower Subzone"
"162946485-0-4120","Front Gate","정문"
"162946485-0-4124","Dra'bul","드라'불"
"162946485-0-4125","Rilyn Spawn/Despawn","Rilyn Spawn/Despawn"
"162946485-0-4122","Nelanya's Retreat","넬라니아의 은거처"
"162946485-0-4123","Q3703 360 Bestowal CVC","Q3703 360 Bestowal CVC"
"87370069-0-7680","Balreth Explosion","발레스의 폭발"
"87370069-0-7682","Portal","포탈 "
"87370069-0-7683","Holding Box","보관함"
"87370069-0-7684","Leaves","패배:"
"162946485-0-4118","Goblin Mines","고블린 광산"
"162946485-0-4115","Q4454ExitPrisonSubzone","Q4454ExitPrisonSubzone"
"162946485-0-4119","Q1346 Cave","Q1346 Cave"
"162946485-0-4110","The Grave","무덤"
"162946485-0-4113","Q4452 Green Lady at End","Q4452 Green Lady at End"
"162946485-0-4114","Mabrigash Tent","마브리가쉬 천막"
"162946485-0-4112","Q4452 Elder House","Q4452 Elder House"
"162946485-0-4106","None","없음"
"162946485-0-4104","Darkshade Caverns","어둠그늘 동굴"
"162946485-0-4105","None","없음"
"162946485-0-4108","Q4452 Spawn GL Child at Chief","Q4452 Spawn GL Child at Chief"
"162946485-0-4109","Q4452 Tent on Beach","Q4452 Tent on Beach"
"87370069-0-7685","Leaves","패배:"
"87370069-0-7686","Purple Tree","보라색 나무"
"162946485-0-4103","Darkshade Caverns","어둠그늘 동굴"
"162946485-0-4100","MT DB Green Lady at Entrance","MT DB Green Lady at Entrance"
"162946485-0-4101","Lava Queen Intro Theater","Lava Queen Intro Theater"
"162946485-0-4182","Q4460 Barrier","Q4460 Barrier"
"162946485-0-4183","Q4452 Elder at End Walk","Q4452 Elder at End Walk"
"162946485-0-4180","Q4468 Orc360Spawn","Q4468 Orc360Spawn"
"162946485-0-4181","Q4468 SeePriestSubzone","Q4468 SeePriestSubzone"
"162946485-0-4175","Q4344 HelaneCabinSubzone","Q4344 HelaneCabinSubzone"
"162946485-0-4176","Q4344HelaneLarisaSceneClean","Q4344HelaneLarisaSceneClean"
"162946485-0-4173","Q4344SpawnCaptive03","Q4344SpawnCaptive03"
"162946485-0-4174","Q4344SpawnFirstMate","Q4344SpawnFirstMate"
"162946485-0-4179","Q4456 Silvenar North Bestow","Q4456 Silvenar North Bestow"
"162946485-0-4177","Saintsport","세인스포트"
"162946485-0-4178","Port Hunding Inn","훈딩항 여관"
"162946485-0-4171","Q4344SpawnCaptive01","Q4344SpawnCaptive01"
"162946485-0-4172","Q4344SpawnCaptive02","Q4344SpawnCaptive02"
"162946485-0-4170","Shrine of Z'en","젠의 사당"
"162946485-0-4164","The Grave","무덤"
"162946485-0-4165","The Grave","무덤"
"162946485-0-4162","Q4344 Larisa Bush CV Subzone","Q4344 Larisa Bush CV Subzone"
"162946485-0-4163","Q4101 Spawn Dalaneth Dying","Q4101 Spawn Dalaneth Dying"
"162946485-0-4168","None","없음"
"162946485-0-4166","Goblin Mines","고블린 광산"
"162946485-0-4167","Goblin Mines","고블린 광산"
"162946485-0-4160","Q4344 HowlerSpawn","Q4344 HowlerSpawn"
"162946485-0-4161","Dulini","둘리니"
"162946485-0-4159","Velyn Harbor","벨린항"
"164009093-0-1296","Stone Oasis Inn","석재 오아시스 여관"
"164009093-0-1297","Abandoned Home","버려진 집"
"164009093-0-1298","Abandoned Home","버려진 집"
"164009093-0-1292","Bank of Sentinel","센티넬 은행"
"162946485-0-4154","Resplendent Pearl Chamber","빛나는 진주의 방"
"164009093-0-1293","Bank of Sentinel","센티넬 은행"
"162946485-0-4151","Volenfell Gate","볼렌펠 문"
"164009093-0-1294","Royal Seraglio","Royal Seraglio"
"162946485-0-4152","Town Hall","마을회관"
"164009093-0-1295","Royal Seraglio","Royal Seraglio"
"162946485-0-4157","None","없음"
"162946485-0-4158","MG4 Sheo + Shalidor Banter 4","MG4 Sheo + Shalidor Banter 4"
"162946485-0-4155","None","없음"
"164009093-0-1290","Sisters of the Sands Inn","모래 자매들의 여관"
"162946485-0-4156","None","없음"
"164009093-0-1291","Sisters of the Sands Inn","모래 자매들의 여관"
"162946485-0-4150","Q4193 VH West Bldg","Q4193 VH West Bldg"
"162946485-0-4148","Velyn Harbor Gate","벨린항 관문"
"162946485-0-4149","Q4193 VH North Bldg","Q4193 VH North Bldg"
"162946485-0-4142","Eidolon Hollow Graveyard","망령의 동굴 묘지"
"162946485-0-4143","Frozen Arena","얼어붙은 투기장"
"162946485-0-4140","Rulanyil's Fall","룰라닐의 몰락"
"162946485-0-4141","Mournhold Sewers","모운홀드 하수구"
"162946485-0-4146","Wave 3","Wave 3"
"162946485-0-4147","FG Quest 5 Light Room","FG Quest 5 Light Room"
"162946485-0-4144","Wave 1","Wave 1"
"162946485-0-4145","Wave 2","Wave 2"
"162946485-0-10109","TG3 side GY","TG3 side GY"
"81344020-0-1280","The Yoke & Spoke Mobile Bazaar","The Yoke & Spoke Mobile Bazaar"
"162946485-0-10107","Violet Lamp Basepop","Violet Lamp Basepop"
"162946485-0-10108","TG3 side GY","TG3 side GY"
"162946485-0-10105","Yard Basepop","Yard Basepop"
"162946485-0-10106","Interior Basepop","Interior Basepop"
"81344020-0-1285","Market of Fresh Delights","신선한 기쁨의 시장"
"162946485-0-10103","Path to the Moot Library","Path to the Moot Library"
"81344020-0-1286","Banished Regrets Inn","사라진 후회 여관"
"87370069-0-7815","Giant's Toe Mead","Giant's Toe Mead"
"162946485-0-10104","Void Kill Plane","Void Kill Plane"
"81344020-0-1287","Riverhold Stables","Riverhold Stables"
"87370069-0-7816","Roots","뿌리"
"162946485-0-10101","Q5532 SCs Shop 1st meeting","Q5532 SCs Shop 1st meeting"
"81344020-0-1288","Grahtwood's Bounty","그랏우드의 하사품"
"87370069-0-7817","Generic Invisible Box","Generic Invisible Box"
"162946485-0-10102","TG5 - Tailor Shop","TG5 - Tailor Shop"
"81344020-0-1281","Wanderlust Market","Wanderlust Market"
"87370069-0-7818","Portal to Bad Man's Hallows","나쁜 남자의 성지로 향하는 포탈"
"81344020-0-1282","Tenmar Treasures","Tenmar Treasures"
"87370069-0-7819","Generic Invisible Box","Generic Invisible Box"
"162946485-0-10100","Warehouse Exterior Walkway","Warehouse Exterior Walkway"
"81344020-0-1283","Meandering Moons Boutique","Meandering Moons Boutique"
"81344020-0-1284","Distant Dunes Emporium","Distant Dunes Emporium"
"81344020-0-1289","Jonelight Altar","Jonelight Altar"
"87370069-0-7813","Canis Cap Mushroom","Canis Cap Mushroom"
"162946485-0-10118","5535 Gwen Dowager","5535 Gwen Dowager"
"162946485-0-10119","Maelstrom Arena","마엘스톰 투기장"
"162946485-0-10116","Q5535 Estate Interior","Q5535 Estate Interior"
"162946485-0-10117","Q5535 Manor Interior","Q5535 Manor Interior"
"81344020-0-1274","Fang and Fortune","Fang and Fortune"
"162946485-0-10114","Q5535 Quen Manor Gate","Q5535 Quen Manor Gate"
"81344020-0-1275","The Shadow Market","The Shadow Market"
"162946485-0-10115","TG5 - Manor Instance","TG5 - Manor Instance"
"81344020-0-1276","Hidden Treasures","Hidden Treasures"
"87370069-0-7827","Newly Grown Roots","Newly Grown Roots"
"162946485-0-10112","Malooc's Puzzle GY","Malooc's Puzzle GY"
"81344020-0-1277","The Goiter's Gulp","The Goiter's Gulp"
"87370069-0-7828","Holy Book","Holy Book"
"162946485-0-10113","Malooc's Path","말룩의 길"
"81344020-0-1270","Fighters Guild","파이터 길드"
"87370069-0-7829","Bad Man's Hallows","나쁜 남자의 성지"
"162946485-0-10110","Q5532 Spawn Overseer","Q5532 Spawn Overseer"
"81344020-0-1271","Mages Guild","메이지 길드"
"162946485-0-10111","Q5532 Spawn Overseer","Q5532 Spawn Overseer"
"81344020-0-1272","Prowl and Profit","Prowl and Profit"
"81344020-0-1273","Slick-Whisker Mercantile","Slick-Whisker Mercantile"
"87370069-0-7820","Generic Invisible Box","Generic Invisible Box"
"81344020-0-1278","Grashorag's Goods","Grashorag's Goods"
"87370069-0-7821","Portal to Glenumbra","글렌움브라 포탈"
"81344020-0-1279","Masterpiece Mercantile","Masterpiece Mercantile"
"162946485-0-10129","TG4 - Briefing Subzone","TG4 - Briefing Subzone"
"162946485-0-10127","Q5537 Spawn End Theater","Q5537 Spawn End Theater"
"162946485-0-10128","Volunidai's Manor","볼루니다이의 저택"
"81344020-0-1263","Yarn-Tangle Tailoring","Yarn-Tangle Tailoring"
"81344020-0-1264","Iron-Fang Armory","Iron-Fang Armory"
"162946485-0-10126","Q5537 Spawn Quen Follower","Q5537 Spawn Quen Follower"
"81344020-0-1265","Catspaw Counting House","Catspaw Counting House"
"162946485-0-10123","Safehouse Exterior","Safehouse Exterior"
"81344020-0-1266","The Sparkling Eye","The Sparkling Eye"
"87370069-0-7839","Supplies and Sundries","물자와 잡다한 것들"
"162946485-0-10124","Statues","statue 동상"
"162946485-0-10121","Outlaw's Refuge","Outlaw's Refuge"
"81344020-0-1260","The Sugar Bowl","설탕 그릇"
"162946485-0-10122","Statues","statue 동상"
"81344020-0-1261","Wanderlust Tannery","방랑의 가죽상점"
"81344020-0-1262","Twilight Imports","황혼의 수입품점"
"162946485-0-10120","Wave Room","Wave Room"
"87370069-0-7830","Bad Man's Hallows","나쁜 남자의 성지"
"81344020-0-1267","Five-Claw Whittling Company","Five-Claw Whittling Company"
"87370069-0-7832","Mathor's Journal","마쏘어의 일기"
"81344020-0-1268","Baan Dar's Backpacks","Baan Dar's Backpacks"
"81344020-0-1269","Sap and Soul","Sap and Soul"
"162946485-0-10138","No Shira Citadel Cells","노 쉬라 요새 감옥"
"162946485-0-10139","Sorrow","슬픔"
"81344020-0-1252","The Roaring Forge","The Roaring Forge"
"162946485-0-10136","Upper Level","상층부"
"81344020-0-1253","The Scratching Post","The Scratching Post"
"87370069-0-7848","Eiman's Fishy Secrets","에이맨의 비밀 생선 조리법"
"162946485-0-10137","Q5556 Reach Chasm","Q5556 Reach Chasm"
"81344020-0-1254","Sleek and Chic","Sleek and Chic"
"87370069-0-7849","Aera's Household Notes","아에라의 집안일 목록"
"162946485-0-10134","Malooc's Tomb","말룩의 무덤"
"81344020-0-1255","Moondance Magicks","Moondance Magicks"
"162946485-0-10135","Radish-Eater's Camp","Radish-Eater's Camp"
"162946485-0-10132","Malooc's Tomb","말룩의 무덤"
"162946485-0-10133","Entrance to Tomb","Entrance to Tomb"
"81344020-0-1250","Deals and Decay","Deals and Decay"
"162946485-0-10130","Q5556 Found Locke in Time","Q5556 Found Locke in Time"
"81344020-0-1251","The Hissing Phial","쉿쉿대는 유리병"
"87370069-0-7840","Letter from Tillrani","틸라니로부터의 편지"
"87370069-0-7841","Letter to Rana","라나에게 보내는 편지"
"87370069-0-7842","Letter to Seyne","세인에게 보내는 편지"
"81344020-0-1256","Mara's Harvest","Mara's Harvest"
"87370069-0-7843","Rana's Log","라나의 일지"
"81344020-0-1257","Steel Pelt Outfitters","Steel Pelt Outfitters"
"87370069-0-7844","To Grandmaster Sees-All-Colors","그랜드마스터 시스-올-칼라스께"
"81344020-0-1258","Fine Furniture","Fine Furniture"
"81344020-0-1259","Senche and Saddle","Senche and Saddle"
"87370069-0-7860","Offering of Grain","Offering of Grain"
"87370069-0-7858","Heart of the Cavern","동굴의 심장"
"87370069-0-7859","Offering of Apples","Offering of Apples"
"87370069-0-7850","Ode to Oinkers","돼지들에게 바치는 시"
"87370069-0-7851","Tryn's Smithing Notes","트린의 대장일 메모"
"87370069-0-7853","Against the Snakes","뱀들에 맞서서"
"87370069-0-7854","Contracts and Bounties","청부 계약 목록"
"87370069-0-7855","Small Meals, Fast Meals","작은 식사감, 빠른 식사감"
"87370069-0-7856","Caverns of Valeguard","계곡감시대 동굴"
"87370069-0-7857","Valeguard","계곡감시대"
"87370069-0-7870","Valenwood: A Study","발렌우드: 연구 기록"
"87370069-0-7871","The Humor of Wood Elves","우드 엘프들의 유머"
"87370069-0-7869","Green Lady, My Lady","녹색 여군주, 나의 여군주시여"
"87370069-0-7861","Handfast","서약끈"
"87370069-0-7862","Wilds of the Heart","심장의 야생"
"87370069-0-7863","Generic Large Fire","Generic Large Fire"
"87370069-0-7864","To the Captain","대장에게"
"87370069-0-7865","Tanval's Directive","탄발의 지시"
"87370069-0-7866","Note from Captain Dunveril","던베릴 대장이 보낸 편지"
"87370069-0-7867","The Voice of the People","사람들의 목소리"
"87370069-0-7868","The Woodsmer","우즈머"
"87370069-0-7881","Dead Conjurer","Dead Conjurer"
"87370069-0-7872","Pirates of the Abecean","아비시안의 해적"
"87370069-0-7873","The Wedding Feast: A Memoir","결혼 피로연: 회고록"
"87370069-0-7874","A Nereid Stole My Husband","네레이드가 내 남편을 훔쳤다네"
"87370069-0-7875","The Red Paint","붉은 물감"
"87370069-0-7876","Ayleid Cities of Valenwood","발렌우드의 에일리드 도시들"
"87370069-0-7877","Tree","나무"
"87370069-0-7878","Handfast","서약끈"
"87370069-0-7879","Dead Conjuror","Dead Conjuror"
"87370069-0-7890","Summon FX","Summon FX"
"87370069-0-7891","Lamp","전등"
"81344020-0-1290","Altar of Betrayal","Altar of Betrayal"
"81344020-0-1291","Altar of Guile","Altar of Guile"
"81344020-0-1296","Fighters Guild","파이터 길드"
"81344020-0-1297","Mages Guild","메이지 길드"
"81344020-0-1298","Supple Skins","Supple Skins"
"81344020-0-1299","Tremendous Threadwork","Tremendous Threadwork"
"81344020-0-1292","Altar of Ambition","Altar of Ambition"
"81344020-0-1294","The Sweet Breezes Inn","달콤한 바람 여관"
"81344020-0-1295","Safe and Secure Bank","안전하고 안전한 은행"
"87370069-0-7889","The Coral Heart","산호 심장 (The Coral Heart)"
"162946485-0-10189","Dungeon Entrance","Dungeon Entrance"
"162946485-0-10187","Q5531 Walks Talks Draugr","Q5531 Walks Talks Draugr"
"162946485-0-10185","TRIAL_MAW Kulan Gate 2.2 spawn","TRIAL_MAW Kulan Gate 2.2 spawn"
"162946485-0-10186","Q5531 Walks Talks Big Room","Q5531 Walks Talks Big Room"
"162946485-0-10183","TRIAL_MAW Kulan Gate 2.2 spawn","TRIAL_MAW Kulan Gate 2.2 spawn"
"162946485-0-10184","Q5531 Walks Talks Catacomb","Q5531 Walks Talks Catacomb"
"162946485-0-10181","Frostbreak","서리붕괴 요새"
"162946485-0-10182","Empty House","빈집"
"162946485-0-10180","MAW Gate 1 Theater Start","MAW Gate 1 Theater Start"
"164009093-0-1209","Hall of Wisdom","지혜의 전당"
"164009093-0-1205","The Ebony Flask","에보니 플라스크"
"164009093-0-1206","The Apothecarium","아포테칼리움"
"164009093-0-1207","Flan House","플란의 집"
"164009093-0-1208","Flesh Gardens","살점 정원"
"164009093-0-1201","Drinks-With-Crabs's House","드링크-위드-크랩스의 집"
"164009093-0-1202","Zasha-Ja's House","자샤-자의 집"
"164009093-0-1203","Supply Shack","Supply Shack"
"164009093-0-1204","Rhavil Urano's House","라빌 우라노의 집"
"162946485-0-10198","Anvil Wayshrine","앤빌 성소"
"162946485-0-10199","Kvatch Wayshrine","크바치 성소"
"162946485-0-10196","Knightsgrave","기사단무덤"
"164009093-0-1200","Dull-Scales's House","덜-스케일의 집"
"162946485-0-10197","Strid River Wayshrine","스트리드 강 성소"
"162946485-0-10194","TG5 - Dog at Food","TG5 - Dog at Food"
"162946485-0-10195","Garlas Agea","갈라스 아제아"
"162946485-0-10192","Kvatch","크바치"
"162946485-0-10193","Hrota Cave","흐로타 동굴"
"162946485-0-10190","Portal","포탈 "
"162946485-0-10191","Anvil","앤빌"
"162946485-0-10149","TG5 - Escape the Manor","TG5 - Escape the Manor"
"162946485-0-10147","Crossed Chasm","Crossed Chasm"
"162946485-0-10148","TG5 - Entering Wedding","TG5 - Entering Wedding"
"162946485-0-10145","Dark Room","Dark Room"
"162946485-0-10146","Cistern Safehouse - TG2 End","Cistern Safehouse - TG2 End"
"162946485-0-10143","Advance Controller","Advance Controller"
"162946485-0-10144","Vase in Dark Room","Vase in Dark Room"
"162946485-0-10141","Secret Entrance to Tomb","Secret Entrance to Tomb"
"162946485-0-10142","Paragon's Remembrance","파라곤의 기억"
"162946485-0-10140","Nook","Nook"
"162946485-0-10159","Sand Chasm Zone 01","Sand Chasm Zone 01"
"162946485-0-10157","Nicholas' Stash","Nicholas' Stash"
"162946485-0-10152","Exterior Catacombs","Exterior Catacombs"
"162946485-0-10153","TG1 Entire Instance","TG1 Entire Instance"
"162946485-0-10151","Boss Fight Area","Boss Fight Area"
"162946485-0-10169","Side Entrance","Side Entrance"
"162946485-0-10167","Warehouse Exterior","Warehouse Exterior"
"162946485-0-10165","TRIAL_MAW Tunnel Trigger","TRIAL_MAW Tunnel Trigger"
"162946485-0-10166","Spawn Mel Adrys","Spawn Mel Adrys"
"162946485-0-10163","Q5556 Leave Tailor Shop","Q5556 Leave Tailor Shop"
"162946485-0-10164","Q5532 SCs Shop 2nd meeting","Q5532 SCs Shop 2nd meeting"
"162946485-0-10161","Sand Chasm Zone 02","Sand Chasm Zone 02"
"162946485-0-10162","Q5472","Q5472"
"162946485-0-10160","Sand Chasm Zone 02","Sand Chasm Zone 02"
"87370069-0-7803","Watchfire","화톳불"
"162946485-0-10178","Wrothgar","로스가"
"87370069-0-7806","Fire","불"
"162946485-0-10179","Maw of Lorkhaj","로카즈의 구렁텅이"
"87370069-0-7809","Watchfire","화톳불"
"162946485-0-10174","Q5447 - Spawn Eveli/Chasers","Q5447 - Spawn Eveli/Chasers"
"162946485-0-10172","Wrothgar Letter","로스가 편지"
"162946485-0-10173","Out of Arena","Out of Arena"
"162946485-0-10170","Wrothgar Letter","로스가 편지"
"162946485-0-10171","Maelstrom Arena","마엘스톰 투기장"
"87370069-0-7800","Offerings Altar","Offerings Altar"
"87370069-0-7802","Watchfire","화톳불"
"164009093-0-1158","Hendil's House","헨딜의 집"
"164009093-0-1159","Ingride Vanne's Home","Ingride Vanne's Home"
"164009093-0-1153","Reliquary of Stars","별들의 성물함"
"164009093-0-1154","Inner Tanzelwil","내부 탄젤윌"
"164009093-0-1150","Stormhold Mortuary","스톰홀드 영안실"
"164009093-0-1152","Reliquary Ruins","성물함 유적"
"164009093-0-1168","Barracks","병영"
"164009093-0-1169","Barracks","병영"
"164009093-0-1164","Phaer Catacombs","페어 지하 묘지"
"164009093-0-1165","Slave Quarters","노예 구역"
"164009093-0-1166","Grandmaster's Palace","대스승의 궁전"
"164009093-0-1167","Grandmaster's Palace","대스승의 궁전"
"164009093-0-1160","Ingride Vanne's Home","Ingride Vanne's Home"
"164009093-0-1161","Coldharbour","콜드하버"
"164009093-0-1163","Hendil's Window","헨딜의 집 창문"
"164009093-0-1139","Guard Tower","경비탑"
"164009093-0-1135","Ren's Home","Ren's Home"
"164009093-0-1136","Bangkorai Pass","뱅코라이 길목"
"164009093-0-1137","Patheirry House","Patheirry House"
"164009093-0-1138","Guard Tower","경비탑"
"164009093-0-1131","Flyleaf Catacombs","플라이리프 카타콤"
"164009093-0-1130","Lighthouse Tower","등대탑"
"211899940-0-1774","The horn unleashes an echoing, haunting call.","The horn unleashes an echoing, haunting call."
"211899940-0-1775","The horn unleashes an echoing, haunting call.","The horn unleashes an echoing, haunting call."
"211899940-0-1773","The horn unleashes an echoing, haunting call.","The horn unleashes an echoing, haunting call."
"164009093-0-1146","Tal'Deic Crypts","탈'데릭 묘지"
"164009093-0-1147","Skywatch Coinhouse","스카이워치 조폐소"
"164009093-0-1148","Mortuary","장례식장"
"164009093-0-1149","Silyanorn Ruins","실리아노른 유적지"
"164009093-0-1142","Town Hall","마을회관"
