"Location","Source","Target"
"108566804-0-684","You saved Shattered Grove from a Daedric incursion.","데이드라의 습격에서 조각난 숲을 구했습니다."
"108566804-0-200","You've defeated the old master and freed Leki's Blade.","당신은 옛 스승을 쓰러뜨리고 레키의 칼날을 해방시켰습니다."
"10860933-0-1916","Holamayan Monastery","홀라마얀 수도원 (Holamayan Monastery)"
"108566804-0-203","You've restored order in Bergama.","벌가마의 질서를 회복시켰습니다."
"10860933-0-341","Percolating Mire","차근차근 수렁 (Percolating Mire)"
"10860933-0-1915","Shrine of Azura","아주라의 성소 (Shrine of Azura)"
"108566804-0-686","You escorted the Covenant defectors to safety.","동맹군의 망명자들을 안전하게 호위했습니다."
"108566804-0-202","You Acted as an Unconventional Matchmaker in Sep's Spine.","당신은 셉의 척추에서 비 전통적인 중매인으로 행동했습니다."
"10860933-0-342","Bthanual","브타누알 (Bthanual)"
"108566804-0-689","You foiled an assassination attempt on Queen Ayrenn.","아이렌 여왕에 대한 암살 시도를 좌절시켰습니다."
"108566804-0-205","You've defeated the Withered Hand at Tava's Blessing.","타바의 축복에서 메마른 손길단을 물리쳤습니다."
"10860933-0-340","Sunscale Strand","해비늘 가닥 (Sunscale Strand)"
"10860933-0-1919","Aleft","아레프트 (Aleft)"
"129979412-0-220","Recover the Keystone from the prison.","교도소에서 키스톤을 복구하십시오."
"129979412-0-225","Discover history and survive the trials at HoonDing's Watch.","역사를 밝혀내고 훈딩의 감시탑의 시련에서 살아남으세요."
"10860933-0-1903","Dungeon: Crypt of Hearts II","던전 : 마음의 묘실 II (Crypt of Hearts II)"
"10860933-0-358","Alten Corimont Wayshrine","알튼 코리몬트 성소"
"10860933-0-1902","Dungeon: Fungal Grotto II","던전 : 곰팡이 동굴 II (Fungal Grotto II)"
"10860933-0-359","Wyrd Tree Wayshrine","위어드 나무 성소"
"10860933-0-1901","Dungeon: Darkshade Caverns I","던전: 어둠그늘 동굴 I (Darkshade Caverns I)"
"10860933-0-356","Hatching Pools Wayshrine","부화장 성소"
"10860933-0-1900","Dungeon: Wayrest Sewers II","던전 : 웨이레스트 하수도 II (Wayrest Sewers II)"
"10860933-0-357","Bogmother Wayshrine","보그마더 성소"
"10860933-0-1907","Valley of the Wind Wayshrine","바람의 계곡 성소"
"10860933-0-354","Cryptwatch Fort","크립트워치 요새 (Cryptwatch Fort)"
"10860933-0-1906","Dungeon: City of Ash II","던전 : 재의 도시 II (City of Ash II)"
"108566804-0-673","You became one of Geirmund's Champions!","당신은 게어문드의 챔피언이 되었습니다!"
"10860933-0-355","Stormhold Wayshrine","스톰홀드 성소"
"10860933-0-1905","Hammerdeath Arena","망치죽음 투기장 (Hammerdeath Arena)"
"10860933-0-352","Stillrise Wayshrine","스틸라이즈 성소"
"10860933-0-1904","Dungeon: Spindleclutch II","던전 : 스핀들클러치 II (Spindleclutch II)"
"10860933-0-353","Ebon Crypt","에본 지하묘지 (Ebon Crypt)"
"108566804-0-678","You defeated High Kinlady Estre, the Veiled Queen.","베일의 여왕, 고위 혈족부인 에스트리를 쓰러뜨렸습니다."
"10860933-0-350","The Shadow","그림자 (The Shadow)"
"10860933-0-351","The Serpent","뱀 (The Serpent)"
"108566804-0-679","You defeated the vampire preying on the people of Phaer.","페어 주민들을 먹이로 삼던 뱀파이어를 처치했습니다."
"129979412-0-234","Rescue the Vanne family from the Daedric cultists.","데이드릭 광신도로부터 반 가족을 구하십시오."
"129979412-0-237","Help restore peace to the town of Fell's Run.","펠의 여정 마을에 평화를 되찾아 주십시오."
"129979412-0-238","Infiltrate the besieged city of Northpoint and set it free.","포위된 노스포인트에 잠입해 도시를 해방 시키십시오."
"129979412-0-235","Help free the upper city from Montclair forces.","몬클레어 부대로부터 도시 상층부를 해방시키세요."
"129979412-0-236","Stop the necromancer plot at Soulshriven Tower.","영혼없는 자 탑에서 강령술사의 음모를 저지하십시오."
"129979412-0-239","Resolve the military standoff that threatens the Covenant.","대거폴 동맹을 위협하는 군사적 대치 상황을 해결하세요."
"10860933-0-329","Eidolon's Hollow","망령의 동굴 (Eidolon's Hollow)"
"10860933-0-327","Shrine of Saint Veloth","성자 벨로스의 성지 (Shrine of Saint Veloth)"
"10860933-0-325","Tormented Spire","고통받는 첨탑 (Tormented Spire)"
"10860933-0-323","Iliath Temple","일리아스 사원 (Iliath Temple)"
"10860933-0-324","Ten-Maur-Wolk","텐-모우-울크 (Ten-Maur-Wolk)"
"10860933-0-321","Obsidian Gorge","흑요석 협곡 (Obsidian Gorge)"
"10860933-0-322","Xal Ithix","쟐 이딕스 (Xal Ithix)"
"108566804-0-225","You've survived the trials at HoonDing's Watch.","훈딩의 감시탑의 시련에서 살아남았습니다."
"10860933-0-320","Zuuk","주크 (Zuuk)"
"129979412-0-240","Free the knight in the stocks and protect the village.","형틀에 묶인 기사를 풀어주고 마을을 보호하세요."
"129979412-0-241","Stop the spirits of the Three from rising again.","3대의 영혼이 다시 깨어나지 않게하십시오."
"129979412-0-244","Remove the curse of Westtry.","웨스트리의 저주를 제거하세요."
"129979412-0-245","Save the village of Deleyn's Mill.","델린의 제분소 마을을 구하십시오."
"129979412-0-242","Ascend the mountain and put an end to Baron Montclair.","산에 올라 몬클레어 남작을 끝장내세요."
"129979412-0-243","Unravel the mystery of Daggerfall.","대거폴의 수수께끼를 풀어내세요."
"129979412-0-248","Defeat Satakalaam's invaders.","사타칼람의 침입자들을 처치하세요."
"129979412-0-249","Discover the secret of Faolchu's weakness.","팔츄의 약점에 대한 비밀을 밝혀내세요."
"129979412-0-246","Uncover the threat hiding within Aldcroft.","알드크로프트안에 도사린 위협을 밝혀내세요."
"129979412-0-247","Discover the cause of the harpy frenzy.","하피가 광분하는 원인을 밝혀내세요."
"108566804-0-220","You used the Keystone to decide the prisoners' fate.","죄수의 운명을 결정하기 위해 키스톤을 사용했습니다."
"129979412-0-1089","Discover what happened to the Sword-Disciples of Rahni'Za.","라니'자의 검도생들에게 일어난 일을 발견하십시오."
"10860933-0-338","Crow's Wood","까마귀 숲 (Crow's Wood)"
"10860933-0-336","Hatching Pools","부화장 (Hatching Pools)"
"10860933-0-337","Dungeon: Crypt of Hearts I","던전: 마음의 묘실 I (Crypt of Hearts I)"
"10860933-0-334","Forsaken Hamlet","버려진 마을 (Forsaken Hamlet)"
"108566804-0-696","You recovered the axe shard from Fullhelm Fort.","풀 헬름 요새에서 도끼 조각을 회수했습니다."
"10860933-0-332","Mud Tree Village","진흙 나무 마을 (Mud Tree Village)"
"108566804-0-695","You helped Riften recover from Sinmur's attack.","리프튼이 신무르의 공격으로부터 되찾는 것을 도왔습니다."
"10860933-0-333","Dungeon: Elden Hollow I","던전: 엘든 할로우 I (Elden Hollow I)"
"10860933-0-330","Selfora","셀포라 (Selfora)"
"10860933-0-331","Bogmother","보그마더 (Bogmother)"
"129979412-0-251","Rid the town of the harpy threat.","마을에 대한 하피의 위협을 없애세요."
"129979412-0-252","Save Eagle's Brook from the Bloodthorn cultists.","핏빛가시 교단으로부터 이글스 브룩을 구하세요."
"129979412-0-250","Help the Lion Guard Redoubt hold the line against Angof.","사자 근위대 보루가 앵고프를 막아내도록 도우세요."
"129979412-0-255","Remove Angof's corruption from the Wyrd Tree.","위어드 나무에서 앵고프의 타락을 제거하세요."
"129979412-0-256","Investigate the necromancers' plot in Sentinel.","센티넬에서 강령술사들의 음모를 조사하세요."
"129979412-0-253","Restore the link between the Wyrd Sisters and the guardians.","위어드 자매들과 보호자 간의 연결 고리를 복원하십시오."
"129979412-0-254","Lead the effort to retake Camlorn.","캠론을 수복하기 위해 앞장서십시오."
"129979412-0-259","Help the Viridian Sentinel save Princess Elara.","비리디안 감시자를 도와 엘라라 공주를 구해내세요."
"108566804-0-691","You cleansed Torinaan of Estre's evil.","토리난에 퍼진 에스트리의 악을 정화했습니다."
"129979412-0-257","Defeat the Aldmeri Dominion at Salas En.","살라스 엔에서 알드메리 자치령을 처치하십시오."
"129979412-0-258","Help Lady Laurent retrieve a relic from the ancient tomb.","레이디 로런트가 고대 무덤에서 유물을 회수하는 것을 도와주세요."
"10860933-0-1950","Sleek Creek House","쾌적한 개울가의 주택"
"10860933-0-1954","Autumn's-Gate","가을의-문"
"10860933-0-1953","Grymharth's Woe","그림하스의 비애"
"10860933-0-1952","Old Mistveil Manor","옛 안개장막 저택"
"10860933-0-1951","Moonmirth House","달웃음 주택"
"10860933-0-1958","Hunding's Palatial Hall","훈딩의 웅장한 홀"
"10860933-0-1957","Hammerdeath Bungalow","망치죽음 단층집"
"10860933-0-1956","Mournoth Keep","모우노스 요새"
"10860933-0-389","Cambray Pass","캠브레이 오솔길 (Cambray Pass)"
"10860933-0-1955","Forsaken Stronghold","버려진 요새"
"108566804-0-245","You rescued the villagers of Deleyn's Mill.","당신은 델린의 제분소의 주민들을 구출했습니다."
"10860933-0-387","The Lady","숙녀 (The Lady)"
"108566804-0-244","You freed Rosalind's spirit and brought calm to Westtry.","당신은 로사린드의 영혼을 자유롭게하고 웨스트리에 평온을 가져왔습니다."
"10860933-0-388","Dwynnarth Ruins","드웨인나스 유적 (Dwynnarth Ruins)"
"108566804-0-247","You discovered the cause of the harpy frenzy.","하피가 광분하는 원인을 밝혀냈습니다."
"10860933-0-385","Sunken Road Wayshrine","파묻힌 길 성소"
"10860933-0-1959","House of the Silent Magnifico","침묵 귀인의 가옥"
"108566804-0-246","You stopped the werewolf infiltration of Aldcroft.","알드크로프트에 침투한 늑대인간을 저지했습니다."
"10860933-0-386","The Lover","연인 (The Lover)"
"108566804-0-249","You discovered Faolchu's vulnerability to fire.","팔츄가 불에 취약하다는 사실을 밝혀냈습니다."
"10860933-0-383","Old Tower Wayshrine","오래된 탑 성소"
"129979412-0-263","Defeat Shiri and reclaim the final Ansei Ward.","쉬리를 물리치고 마지막 안세이 와드를 되찾으세요."
"108566804-0-248","You've defeated Satakalaam's invaders.","사타칼람의 침입자들을 처치했습니다."
"10860933-0-384","Onsi's Breath Wayshrine","온시의 숨결 성소"
"129979412-0-260","Free the town of Crosswych from Red Rook control.","크로스위치의 마을을 붉은 떼까마귀단의 통제에서 벗어나십시오."
"10860933-0-381","Nilata Ruins Wayshrine","닐라타 유적 성소"
"129979412-0-261","Defeat Angof the Gravesinger.","무덤지기 앵고프를 처치하세요."
"10860933-0-382","Hallin's Stand Wayshrine","할린의 저항 성소"
"129979412-0-266","Defend the city against its enemies.","적들로부터 도시를 방어하세요."
"10860933-0-380","Bangkorai Pass Wayshrine","뱅코라이 길목 성소"
"129979412-0-265","Stop the Imperial raids at Martyr's Crossing.","순교자의 교차로에서 제국군의 습격을 막으세요."
"108566804-0-241","You banished the rising spirits of the Three.","당신은 깨어난 3대의 영혼을 추방했습니다."
"108566804-0-240","You freed the knight and protected the village.","기사를 풀어주고 마을을 보호했습니다."
"108566804-0-243","You saved the life of the King of Daggerfall!","대거폴 왕의 목숨을 구했습니다!"
"129979412-0-269","Rout Orcs from the mountain pass.","산길에서 오는 오크들을 궤멸하십시오."
"108566804-0-242","You defeated Baron Montclair and destroyed the Doomcrag.","몬클레어 남작을 처치하고 둠크래그를 파괴했습니다."
"10860933-0-1943","Flaming Nix Deluxe Garret","불타는 닉스 특등 다락방"
"10860933-0-1942","Kragenhome","크라겐홈"
"10860933-0-1941","Velothi Reverie","벨로시 몽상"
"10860933-0-1947","Domus Phrasticus","페라스티쿠스 주택"
"10860933-0-1946","Strident Springs Demesne","삐걱대는 온천 사유지"
"10860933-0-1945","Ebonheart Chateau","에본하트 성"
"10860933-0-1944","The Ebony Flask Inn Room","에보니 플라스크 여관"
"108566804-0-234","You rescued the Vanne family from the Daedric cult.","당신은 데이드릭 신도로부터 반 가족을 구출했습니다."
"10860933-0-398","Dro-Dara Plantation Wayshrine","드로-다라 재배지 성소"
"129979412-0-270","Find out what's happening in the city of Mournhold.","모운홀드에서 무슨 일이 일어나고 있는지 알아내세요."
"10860933-0-399","Soulshriven Wayshrine","영혼없는 자 성소"
"10860933-0-1949","Dawnshadow","던섀도우"
"108566804-0-236","You thwarted Molag Bal's servants at Soulshriven Tower.","당신은 영혼없는 자 탑에서 몰라그 발의 하인을 좌절 시켰습니다."
"10860933-0-396","Firebrand Keep Wayshrine","횃불 요새 성소"
"10860933-0-1948","Cyrodilic Jungle House","시로딜식 정글 집"
"108566804-0-235","You discovered the truth behind the threat to Rivenspire.","리븐스파이어를 위협하는 진정한 배후를 밝혀냈습니다."
"10860933-0-397","Wind Keep Wayshrine","바람 성채 성소\n"
"129979412-0-273","Restore trust between Argonians and Dunmer in Senie.","세니에서 아르고니안과 던머 간의 신뢰를 회복하십시오."
"108566804-0-238","You defeated Lleraya and saved the city of Northpoint.","당신은 르라야를 물리치고 노스포인트 도시를 구했습니다."
"10860933-0-394","Koeglin Village Wayshrine","코글린 마을 성소"
"129979412-0-274","Stop the Covenant from getting the Coral Heart.","대거폴 동맹이 산호 심장을 얻지 못하게하십시오."
"108566804-0-237","You helped restore peace to the town of Fell's Run.","펠의 여정 마을이 평화를 되찾는 것을 도왔습니다."
"10860933-0-395","Alcaire Castle Wayshrine","알케어 내성 성소"
"129979412-0-271","Uncover the Covenant's plot.","대거폴 동맹의 음모를 밝혀내세요."
"108566804-0-239","Exposed Sir Hughes's dreams and resolved the standoff.","휴흐 경의 꿈을 드러내고 대립을 해결했습니다."
"10860933-0-393","Forsaken Hamlet Wayshrine","버려진 마을 성소"
"129979412-0-277","Save the residents of Hrogar's Hold from Goblin invaders.","고블린 침입자로부터 흐로가의 영지 거주민들을 구하십시오."
"10860933-0-390","Old Tower","오래된 탑 (Old Tower)"
"129979412-0-278","Uncover the secrets of Dresan Keep.","드레산 요새의 비밀을 알아내십시오."
"10860933-0-391","Murcien's Hamlet","무르시안의 마을"
"129979412-0-275","Resolve the threat of Chimer spirits.","카이머 영혼의 위협을 해결하십시오."
"129979412-0-276","Help the Argonian village of Silent Mire.","침묵의 습지에서 아르고니안 부락민을 도와주세요."
"129979412-0-279","Discover the secret of Baelborne Rock.","바엘본 바위의 비밀을 발견하십시오."
"10860933-0-1932","Snugpod","아늑꼬투리"
"10860933-0-1931","Bouldertree Refuge","거석나무 피난처"
"10860933-0-1930","The Gorinir Estate","고리니르 사택"
"10860933-0-1936","Sisters of the Sands Apartment","모래 자매들의 셋방"
"10860933-0-369","Lion Guard Redoubt Wayshrine","사자 근위대 보루 성소"
"10860933-0-1935","Captain Margaux's Place","마가욱스 선장의 거주지"
"10860933-0-1934","Ravenhurst","레이븐허스트"
"10860933-0-367","Venomous Fens Wayshrine","유독 늪지 성소"
"10860933-0-1933","Gardner House","가드너 가옥"
"10860933-0-368","North Hag Fen Wayshrine","북부 마녀 늪지 성소"
"129979412-0-280","Find Mavos' tomb and wake him.","마보스의 무덤을 찾아 깨우십시오."
"129979412-0-281","Discover what happened at Sathram Plantation.","사스램 재배지에서 일어난 일을 발견하십시오."
"10860933-0-1939","Quondam Indorilia","오래된 인두릴리아"
"108566804-0-266","You foiled an Imperial plot to take control of the city.","도시를 통제하려는 제국군의 음모를 좌절시켰습니다."
"10860933-0-366","Eagle's Brook Wayshrine","이글스 브룩 성소"
"10860933-0-1938","Daggerfall Overlook","대거폴 감시대"
"108566804-0-269","You've struck a terrible blow against the Oathbound.","오스바운드에 치명적인 타격을 주었습니다."
"10860933-0-363","Deleyn's Mill Wayshrine","델린의 제분소 성소"
"10860933-0-1937","The Rosy Lion","장밋빛 사자"
"10860933-0-364","Loriasel Wayshrine","로리어셀 성소"
"129979412-0-284","Discover the origins of the Brothers of Strife.","투쟁의 형제들의 기원을 발견하십시오."
"10860933-0-361","Aldcroft Wayshrine","알드크로프트 성소"
"129979412-0-285","Break the curse of Heimlyn Keep.","헤임린 요새의 저주를 푸세요."
"10860933-0-362","Hissmir Wayshrine","히스미르 성소"
"129979412-0-282","Help the Muth Gnaar monastery survivors.","무스 그나르 수도원 생존자를 도우십시오."
"129979412-0-283","Help restore the Deepcrag Den kwama mine to working order.","깊은바위 동굴의 크와마 광산을 정상으로 복원하십시오."
"10860933-0-360","Percolating Mire Wayshrine","차근차근 수렁 성소"
"129979412-0-289","Free Kragenmoor from the grip of Tanval's Vanguard.","탄발 선봉단의 손아귀에서 크라겐무어를 해방하십시오."
"129979412-0-286","Discover the truth behind the Maulborn curative.","마울본 치료법의 진실을 발견하십시오."
"108566804-0-261","You defeated Angof the Gravesinger and saved Glenumbra.","무덤지기 앵고프를 처치하고 글렌움브라를 구했습니다."
"129979412-0-287","Investigate the Dominion's influence in Alten Corimont.","알튼 코리몬트에 있는 자치령의 세력을 조사하세요."
"108566804-0-260","You freed Crosswych from the Red Rook bandits.","크로스위치를 붉은 떼까마귀단으로부터 해방 시켰습니다."
"108566804-0-263","You've stopped Shiri and reclaimed the Ansei Wards.","당신은 쉬리를 멈추고 안세이 와드를 되찾았습니다."
"108566804-0-265","You've stopped the Imperial raids on Martyr's Crossing.","순교자의 교차로에서 제국군의 습격을 저지했습니다."
"10860933-0-1921","Barbed Hook Private Room","가시바늘 여관 개인실"
"108566804-0-7","You saved the Noellaume family from the Red Rooks.","붉은 떼까마귀단으로부터 노엘라우메 가족을 구했습니다."
"10860933-0-1920","Falensarano Ruins","팔렌사라노 유적지 (Falensarano Ruins)"
"10860933-0-1925","Cliffshade","벼랑그늘"
"10860933-0-1924","Mathiisen Manor","마티센 저택"
"10860933-0-1923","Serenity Falls Estate","세레니티 폭포 사택"
"10860933-0-378","Troll's Toothpick Wayshrine","트롤의 이쑤시개 성소"
"10860933-0-1922","Mara's Kiss Public House","마라의 입맞춤 선술집"
"10860933-0-379","Viridian Woods Wayshrine","비리디안 숲 성소"
"10860933-0-1929","Humblemud","험블머드"
"108566804-0-256","You uncovered the Withered Hand's plot in Sentinel.","센티넬에서 메마른 손길단의 음모를 밝혀냈습니다."
"10860933-0-376","Daggerfall Wayshrine","대거폴 성소"
"10860933-0-1928","The Ample Domicile","넉넉한 주거집"
"108566804-0-255","You removed Angof's corruption and saved the Wyrd Tree.","앵고프의 타락을 제거하고 위어드 나무를 구했습니다."
"10860933-0-377","Burial Tombs Wayshrine","장례 무덤 성소"
"10860933-0-1927","Stay-Moist Mansion","보습 저택"
"108566804-0-258","You found the Crown of Anton and escaped the tomb.","안톤 왕관을 발견하고 무덤에서 탈출했습니다."
"10860933-0-374","The Apprentice","견습생 (Apprentice)"
"129979412-0-290","Explore the Obsidian Scar.","흑요석 흉터를 탐험하세요."
"10860933-0-1926","Black Vine Villa","검은 덩굴 빌라"
"108566804-0-257","You've defeated the Aldmeri Dominion at Salas En.","당신은 살라스 엔에서 알드메리 자치령을 물리쳤습니다."
"10860933-0-375","Evermore Wayshrine","에버모어 성소"
"129979412-0-295","Discover the secret of Tal'Deic Fortress.","탈'데익 요새의 비밀을 발견하십시오."
"10860933-0-372","The Steed","준마 (The Steed)"
"129979412-0-296","Explore Wayrest Sewers.","웨이레스트 하수도를 탐험하세요."
"108566804-0-259","You determined the fate of the Viridian Sentinel.","당신은 비리디안 감시자의 운명을 결정했습니다."
"10860933-0-373","Baelborne Rock Wayshrine","바엘본 바위 성소"
"10860933-0-370","Crosswych Wayshrine","크로스위치 성소"
"10860933-0-371","Farwatch Wayshrine","파워치 성소"
"108566804-0-2088","You restored the rightful ka-deelith and saved the tribe.","당신은 카-디리스를 내세웠고 부족을 구했습니다."
"129979412-0-299","Investigate the Imperial presence at Razak's Wheel.","라작의 바퀴에서 제국군을 조사하세요."
"108566804-0-2087","You stopped Ree-Nakal's experiments on Bright-Throat eggs.","리-나칼이 밝은-목 부족의 알에 실험을 행하는 것을 막았습니다."
"129979412-0-297","Stop the Goblin tribe in Bonesnap Ruins.","뼈골절 폐허의 고블린 부족을 막으세요."
"108566804-0-250","You discovered a way to defeat Angof the Gravesinger.","무덤지기 앵고프를 쓰러뜨릴 방법을 밝혀냈습니다."
"108566804-0-252","You stopped the Bloodthorn ritual at Eagle's Brook.","이글스 브룩에서의 핏빛가시 의식을 저지했습니다."
"108566804-0-251","You've brought peace to Kozanset and its harpy neighbors.","코잔셋과 하피 친구들에게 평화를 가져다 주었습니다."
"108566804-0-254","Faolchu is dead and Camlorn has been saved.","팔츄는 죽었고 캠론은 구원받았습니다."
"108566804-0-253","You freed the elemental guardians from Angof's imprisonment.","당신은 앵고프의 속박에서 원소의 수호자들을 해방시켰습니다."
"10860933-0-1990","Barilzar's Eighth Laboratory","바릴자르의 8번째 연구소 (Barilzar's Eighth Laboratory)"
"10860933-0-1994","Russafeld","러사펠드"
"10860933-0-1993","Direnni Acropolis","디레니 성채 (Direnni Acropolis)"
"10860933-0-1992","Shimmerene","쉬머린 (Shimmerene)"
"108566804-0-290","You helped Lashgikh avenge her husband.","라시기크가 남편의 복수를 하는 것을 도와줬습니다."
"10860933-0-749","Weye","웨이 (Weye)"
"10860933-0-1991","Sanctuary Wayshrine","성역 성소"
"10860933-0-1998","Ebon Stadmont","에본 스태드몬트"
"10860933-0-747","Belda","벨다 (Belda)"
"10860933-0-1997","Cey-Tarn Keep","세이-탄 성채 (Cey-Tarn Keep)"
"10860933-0-748","Burned Estate","불타버린 사유지 (Burned Estate)"
"10860933-0-1996","Rellenthil","렐런틸"
"10860933-0-745","Harlun's Watch","할룬의 감시대"
"10860933-0-1995","Sil-Var-Woad","실-바-워드"
"10860933-0-746","Hunter's Thorn Lodge","사냥꾼의 가시 오두막"
"10860933-0-743","Mist Morrow Tower","아침 안개 탑 (Mist Morrow Tower)"
"10860933-0-744","Arvina Estate","아비나 사유지 (Arvina Estate)"
"10860933-0-741","College of Aldmeri Propriety","알드메리 교양 대학 (College of Aldmeri Propriety)"
"10860933-0-1999","Alinor","앨리노어"
"10860933-0-742","Nornal","노날"
"108566804-0-289","You've restored Kragenmoor to House Dres control.","크라겐무어의 통치권을 드레스가문에게 되돌려주었습니다."
"108566804-0-1666","You braved the dangers of the White-Gold Tower.","당신은 백금탑의 위험에 용감히 맞섰습니다."
"10860933-0-740","Quendeluun","퀜델룬 (Quendeluun)"
"108566804-0-281","You tracked down and killed a dangerous Khajiiti spirit.","위협적인 카짓 영혼을 추적하고 처치했습니다."
"108566804-0-280","Mavos taught you how to defeat Balreth.","마보스는 발레스를 물리치는 방법을 알려주었습니다."
"108566804-0-283","You helped the miners at Deepcrag Den.","깊은바위 동굴에서 광부를 도왔습니다."
"108566804-0-282","You helped the Muth Gnaar monastery survivors.","당신은 무스 그나르 수도원 생존자들을 도왔습니다."
"108566804-0-285","You've broken the curse of Heimlyn Keep.","헤임린 요새의 저주를 깨뜨렸습니다."
"108566804-0-284","You've discovered the origins of the Brothers of Strife.","당신은 투쟁의 형제들의 기원을 발견했습니다."
"108566804-0-287","You've cut off the pirates' supply lines to the Dominion.","자치령으로 향하는 해적들의 보급선을 차단했습니다."
"108566804-0-286","You stopped the Maulborn plague production at the Serk.","당신은 서크에서 마울본 전염병 생성을 저지했습니다."
"10860933-0-1983","Ventral Terminus","내면의 종착 (Ventral Terminus)"
"10860933-0-1982","Vale of Tiers","계층의 계곡 (Vale of Tiers)"
"10860933-0-1981","Insalubrious Effluvium","불결한 악취 (Insalubrious Effluvium)"
"10860933-0-1980","Elegiac Replication","애가 복제 (Elegiac Replication)"
"10860933-0-1987","Dreloth Ancestral Tomb","드레로스 조상 무덤 (Dreloth Ancestral Tomb)"
"10860933-0-1503","Thunder Falls Camp","천둥 폭포 야영지 (Thunder Falls Camp)"
"10860933-0-758","Daen Seeth Dolmen","다엔 시스 고인돌"
"10860933-0-1986","Exarchs' Egress","태수의 탈출구 (Exarchs' Egress)"
"10860933-0-1502","Inazzur's Hold","이나주르의 요새 (Inazzur's Hold)"
"10860933-0-759","The Lost Fleet","잃어버린 함대 (The Lost Fleet)"
"10860933-0-1985","Sanctuary of Verification","검증의 성역 (Sanctuary of Verification)"
"10860933-0-1501","Taborra's Camp","타보라의 야영지 (Taborra's Camp)"
"10860933-0-756","Lion's Den","사자굴 (Lion's Den)"
"10860933-0-757","Castle Rilis","릴리스 성채 (Castle Rilis)"
"10860933-0-754","Dawnbreak","던브레이크 (Dawnbreak)"
"10860933-0-1506","Ogondar's Winery","오곤달의 양조장 (Ogondar's Winery)"
"10860933-0-755","The Everfull Flagon","언제나 꽉찬 술집 (Everfull Flagon)"
"10860933-0-1989","The Brass Fortress","황동 요새 (The Brass Fortress)"
"10860933-0-1505","Lake of Teeth","치아의 호수 (Lake of Teeth)"
"10860933-0-752","Windy Glade Wayshrine","바람 습지 성소"
"10860933-0-1988","Mire Mechanica","기계 수렁 (Mire Mechanica)"
"10860933-0-1504","Scorpion Ravine","전갈 협곡 (Scorpion Ravine)"
"10860933-0-753","Library of Dusk","황혼의 도서관 (Library of Dusk)"
"108566804-0-278","You discovered the secrets of Dresan Keep.","드레산 요새의 비밀을 밝혀냈습니다."
"10860933-0-750","Fort Zeren Wayshrine","제렌 요새 성소"
"108566804-0-277","You killed the Goblin Warlord leading attacks on the hold.","당신은 영지 공격을 주도하는 고블린 군벌을 처치했습니다."
"10860933-0-751","Foyen Docks Wayshrine","포엔 부두 성소"
"108566804-0-279","You put the spirits to rest at Baelborne Rock.","당신은 바엘본 바위의 영혼들에게 안식을 주었습니다."
"108566804-0-270","You uncovered a dangerous plot against the Tribunal.","트라이뷰널에 대항하는 위험한 음모를 밝혀냈습니다."
"108566804-0-271","You stopped the Covenant from taking Fort Arand.","아란드 요새를 점령하려는 대거폴 동맹을 저지했습니다."
"108566804-0-274","You've slain Alexandra Conele and secured the Coral Heart.","당신은 알렉산드라 코넬레를 죽이고 산호 심장을 지켜냈습니다."
"108566804-0-273","You've restored trust among Senie's surviving citizens.","세니의 살아남은 시민들 사이에 신뢰가 회복되었습니다."
"108566804-0-276","You helped Silent Mire survive a pirate raid.","해적의 습격으로부터 침묵의 습지가 살아남을 수 있도록 도왔습니다."
"108566804-0-275","You've saved the Starved Plain from Chimer spirits.","카이머 영혼에게서 굶주린 평야를 구했습니다."
"10860933-0-1972","Halls of Regulation","통제실 (Halls of Regulation)"
"10860933-0-729","Firsthold Wayshrine","퍼스트홀드 성소"
"10860933-0-727","Phaer Wayshrine","페어 성소"
"10860933-0-728","Tanzelwil Wayshrine","탄젤윌 성소"
"10860933-0-1976","Mire Mechanica Wayshrine","기계 수렁 성소"
"10860933-0-725","The Lover","연인 (The Lover)"
"10860933-0-1975","Clockwork Crossroads Wayshrine","클락워크 교차로 성소"
"10860933-0-1974","Brass Fortress Wayshrine","황동 요새 성소"
"10860933-0-723","Belarata","벨라라타 (Belarata)"
"10860933-0-1973","The Shadow Cleft","그림자 틈새 (The Shadow Cleft)"
"10860933-0-724","Greenwater Cove","그린워터 만 (Greenwater Cove)"
"10860933-0-721","Skywatch","스카이워치 (Skywatch)"
"10860933-0-1979","The Orbservatory Prior","선행 오브관측소 (The Orbservatory Prior)"
"10860933-0-722","Waterside Mine","물가 광산 (Waterside Mine)"
"10860933-0-1978","Mnemonic Planisphere","기억의 천체도 (Mnemonic Planisphere)"
"10860933-0-1977","Everwound Wellspring","에버웬 원천지 (Everwound Wellspring)"
"10860933-0-720","Hall of the Dead","망자의 회랑 (Hall of the Dead)"
"129979412-0-1904","Explore the Spindleclutch caverns.","스핀들클러치 동굴을 탐험하세요."
"129979412-0-1906","The City of Ash is under attack.","재의 도시가 공격 받고 있습니다."
"129979412-0-1900","Explore Wayrest Sewers.","웨이레스트 하수도를 탐험하세요."
"129979412-0-1901","Explore the Darkshade Caverns.","어둠그늘 동굴을 탐험하세요."
"129979412-0-1902","Explore the Fungal Grotto.","곰팡이 동굴을 탐험하세요."
"129979412-0-1903","Explore the Crypt of Hearts.","마음의 묘실을 탐험하십시오."
"10860933-0-1961","Vivec Temple Wayshrine","비벡 사원 성소"
