"Location","Source","Target"
"12912341-0-80682","Talk","대화하기"
"7949764-0-34893","Rescue <<1>> from <<2>>'s Ritual","<<2>>의 의식에서 <<1>>를 구출하기"
"70307621-0-3195","Examine","조사하기"
"108533454-0-6852","Knocking…","문 두드리는 중..."
"7949764-0-56228","Sound the Jarl's Warhorn and Defeat <<1>>","Sound the Jarl's Warhorn and Defeat <<1>>"
"7949764-0-58887","Collect Ship's Logs","선박 일지 수집하기"
"12912341-0-80683","Talk","대화하기"
"70307621-0-3198","Examine","조사하기"
"7949764-0-19279","Free the <<1>>","<<1>>을(를) 풀어주기"
"7949764-0-56227","Enter Falkreath Hold in Veteran Mode","Enter Falkreath Hold in Veteran Mode"
"7949764-0-58888","Collect Ship's Logs","선박 일지 수집하기"
"7949764-0-32234","Talk to <<1>>","<<1>>와(과) 대화하기"
"70307621-0-3197","Examine","조사하기"
"74865733-0-21492","Examine","조사하기"
"7949764-0-44244","Craft Normal Homespun Shoes","수제 신발을 제작하기"
"7949764-0-44245","Craft Normal Homespun Hat","수제 모자를 제작하기"
"7949764-0-44242","Find Clivia Tharn","클리비아 탄을 찾기"
"7949764-0-44243","Deliver Goods to Consortium Tradepost","제품을 조합 교역소에 배달하기"
"7949764-0-44241","Collect Fragments","파편 수집하기"
"7949764-0-19280","Free the <<1>>","<<1>>을(를) 풀어주기"
"7949764-0-20270","Use Reachmen's Eyes to Lure <<1>> Out","Use Reachmen's Eyes to Lure <<1>> Out"
"7949764-0-19281","Free the <<1>>","<<1>>을(를) 풀어주기"
"7949764-0-20271","Meet <<1>> Outside","밖에서 <<1>> 만나기"
"7949764-0-44248","Craft Normal Spidersilk Shoes","거미 비단 신발을 제작하기"
"7949764-0-44249","Craft Normal Spidersilk Hat","거미 비단 모자를 제작하기"
"7949764-0-44246","Craft Normal Homespun Sash","수제 허리띠를 제작하기"
"7949764-0-44247","Deliver Goods to Fighters Guild Provisioner","제품을 파이터 길드 준비 담당자에게 배달하기"
"7949764-0-32266","Meet with <<1>> in her Home","Meet with <<1>> in her Home"
"7949764-0-32264","Follow <<1>> to the Balcony","Follow <<1>> to the Balcony"
"7949764-0-32263","Talk to <<1>> in Her Home","그녀의 집에서 <<1>>와(과) 대화"
"108533454-0-6848","Burning Supplies…","보급품을 태우는 중..."
"108533454-0-6847","Burning Supplies…","보급품을 태우는 중..."
"7949764-0-58858","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-58859","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-58856","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-58857","Destroy Tainted Coral","Destroy Tainted Coral"
"108533454-0-6841","Examining …","조사하는 중…"
"7949764-0-58854","Destroy Tainted Coral","Destroy Tainted Coral"
"108533454-0-6840","Examining …","조사하는 중…"
"7949764-0-58855","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-46895","Talk to <<1>>","<<1>>와(과) 대화"
"7949764-0-46894","Defeat <<1>>"," <<1>> 처치하기"
"7949764-0-46893","Defeat Undead and Use <<1>> to Free Them","Defeat Undead and Use <<1>> to Free Them"
"7949764-0-46892","Meet the Soul-Meld Mage","영혼융합된 마법사를 만나기"
"7949764-0-46891","Talk to Garhar","Talk to Garhar"
"7949764-0-46890","Talk to Unsulag","Talk to Unsulag"
"7949764-0-19293","Uncover the Worm Cult Plot","Uncover the Worm Cult Plot"
"7949764-0-19294","Talk to a Homeless Citizen","노숙자들과 대화한다."
"7949764-0-19291","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-19290","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-46898","Discover the Location of the Stolen Goods","도난당한 물건의 위치를 ​​찾기"
"7949764-0-46897","Discover the Location of the Stolen Supplies","Discover the Location of the Stolen Supplies"
"7949764-0-56200","Defeat <<1>>"," <<1>> 처치하기"
"7949764-0-58863","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-58864","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-32254","Talk to Townsfolk about the Harpy Situation","하피 (Harpy) 상황에 대해 마을사람들과 대화 하기"
"7949764-0-56202","Find the Entrance to the Clockwork City","클락워크 시티로 들어갈 방법을 찾기"
"7949764-0-58861","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-32253","Talk to Townsfolk about the Harpy Situation","하피 (Harpy) 상황에 대해 마을사람들과 대화 하기"
"59991493-1-310","Destroy","파괴하기"
"7949764-0-56201","Enter the Final Gloaming Gate","Enter the Final Gloaming Gate"
"7949764-0-58862","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-32252","Talk to Townsfolk about the Harpy Situation","하피 (Harpy) 상황에 대해 마을사람들과 대화 하기"
"108533454-0-6839","Examining …","조사하는 중…"
"7949764-0-58860","Destroy Tainted Coral","Destroy Tainted Coral"
"108533454-0-6838","Opening…","여는 중…"
"108533454-0-6837","Examining …","조사하는 중…"
"108533454-0-6836","Examining …","조사하는 중…"
"7949764-0-56208","Investigate Scarecrows","Investigate Scarecrows"
"7949764-0-56207","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-58869","Recover Scrolls of Oath","서약의 두루마리 되찾기"
"108533454-0-6833","Examining …","조사하는 중…"
"7949764-0-56209","Destroy the Shadow Array","Destroy the Shadow Array"
"108533454-0-6832","Examining…","조사중…"
"7949764-0-56204","Exit the Pneumatic Forge","Exit the Pneumatic Forge"
"7949764-0-58867","Recover Scrolls of Oath","서약의 두루마리 되찾기"
"7949764-0-56203","Use the Clockwork Globe","클락워크 구체 사용하기"
"7949764-0-58868","Recover Scrolls of Oath","서약의 두루마리 되찾기"
"7949764-0-56206","Search the Area","구역 수색"
"7949764-0-58865","Destroy Tainted Coral","Destroy Tainted Coral"
"7949764-0-32257","Seal Tear in Khaj'yahai","카지'야하이에 있는 틈을 봉인하기"
"7949764-0-56205","Enter the Mysterious Portal","Enter the Mysterious Portal"
"7949764-0-46841","Talk to Ghorn","고른과 대화하기"
"7949764-0-46840","Investigate the Quarry","채석장을 조사하기"
"7949764-0-22873","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-58829","Give the Evidence to Talerion","탈레리온에게 증거를 주기"
"7949764-0-46848","Talk to Narsis Dren","나르시스 드렌과 대화하기"
"7949764-0-46844","Find Shabon","샤본 찾기"
"7949764-0-46843","Find Hunt-Wife Bolgar","사냥부인 볼가 찾기"
"7949764-0-22872","Persuade Customers to Leave","손님들을 설득해서 떠나게 하기"
"7949764-0-22871","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-58830","Talk to Elise","Talk to Elise"
"7949764-0-32200","The Wizard","마법사"
"7949764-0-10897","Kill Sir Granden","그랜든(Granden) 경을 살해하기"
"74865733-0-21448","Examine","조사하기"
"74865733-0-21449","Examine","조사하기"
"7949764-0-34867","Listen to Sheogorath's Response","쉐오고라스의 대답을 듣기"
"74865733-0-21446","Examine","조사하기"
"74865733-0-21447","Examine","조사하기"
"12912341-0-28082","Examine","조사하기"
"74865733-0-21444","Examine","조사하기"
"7949764-0-46839","Narsis Theater","나르시스 극장"
"74865733-0-21445","Examine","조사하기"
"7949764-0-32208","Use Lodestone to Drain <<1>>s","자철석을 사용해서 <<1>>의 기운을 흡수하기"
"7949764-0-58839","Collect Coral Crab Eggs","산호게의 알 수집하기"
"74865733-0-21443","Examine","조사하기"
"7949764-0-58836","Find Talomar","탈로말 찾기"
"7949764-0-32206","Talk to <<1>>","<<1>>와(과) 대화"
"7949764-0-32205","Use <<1>>","<<1>> 사용하기"
"74865733-0-21441","Take","가지기"
"7949764-0-32204","Talk to <<1>>","<<1>>와(과) 대화"
"7949764-0-32203","Enter the Wind Tunnels","바람굴에 들어가기"
"108533454-0-4246","Searching…","수색 중…"
"7949764-0-58832","Retrieve the Evidence","증거 찾기"
"7949764-0-32202","Find Signs of the Maormer Plan","마오머의 계획에 대한 단서를 찾기"
"7949764-0-34861","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-10890","Sound the Hunting Horn","사냥 나팔 불기"
"7949764-0-58833","Talk to Elise Mallon","Talk to Elise Mallon"
"7949764-0-32201","Enter <<1>>","<<1>>에 들어가기"
"7949764-0-20223","Talk to Captain Alhana","Alhana 선장과 대화하기"
"7949764-0-22887","Drink…","마시기…"
"7949764-0-19231","Burn the <<1>>","<<1>>을 불태우기"
"7949764-0-20227","Speak with <<1>>","<<1>>과 대화하기"
"7949764-0-22888","Return to Palomir","팔로미어에게 돌아가기"
"7949764-0-20229","Kill Bear","곰 죽이기"
"7949764-0-46838","Follow Narsis to the Treasure Vault","Follow Narsis to the Treasure Vault"
"7949764-0-58841","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-58842","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-34853","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-58840","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-34855","Talk to <<1>>","<<1>>에게 말하기"
"74865733-0-21457","Examine","조사하기"
"7949764-0-34859","Confront the Mayor","시장을 대면하기"
"74865733-0-21456","Examine","조사하기"
"74865733-0-21453","Examine","조사하기"
"74865733-0-21454","Examine","조사하기"
"7949764-0-58847","Collect Coral Crab Eggs","산호게의 알 수집하기"
"74865733-0-21451","Examine","조사하기"
"7949764-0-58848","Collect Coral Crab Eggs","산호게의 알 수집하기"
"74865733-0-21452","Take","가지기"
"7949764-0-58845","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-19237","Speak to the Shade of Jorunn","Speak to the Shade of Jorunn"
"7949764-0-58846","Collect Coral Crab Eggs","산호게의 알 수집하기"
"108533454-0-4235","Dousing Flames…","불 끄는중..."
"74865733-0-21450","Examine","조사하기"
"7949764-0-19238","Speak to the Shade of Jorunn","조런의 혼과 대화한다."
"7949764-0-58843","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-34850","Save the Scouts","정찰병들을 구해내기"
"7949764-0-58844","Collect Coral Crab Eggs","산호게의 알 수집하기"
"7949764-0-34851","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-19236","Talk to the Shade of Jorunn","조런의 혼과 대화하기"
"7949764-0-44200","Kill the Flesh Abomination","살점 흉물 제거하기"
"7949764-0-46863","Burn Bandit Supplies","도적 보급품 불태우기"
"108533454-0-14906","Examining …","조사하는 중…"
"108533454-0-6882","Extinguishing …","불을 끄는 중..."
"108533454-0-6881","Extinguishing …","불을 끄는 중..."
"7949764-0-46861","Talk to <<1>>","<<1>>와(과) 대화"
"7949764-0-46860","Return to Menninia","Return to Menninia"
"7949764-0-58809","Find List of Guests","손님 목록 찾기"
"7949764-0-19241","Collect Research Notes","연구 노트 수집하기"
"7949764-0-58807","Recover Pilgrim Articles of Faith","순례자 신앙의 징표 회수하기"
"7949764-0-58808","Recover Pilgrim Articles of Faith","순례자 신앙의 징표 회수하기"
"7949764-0-44208","Find Fjar's Interrogation Notes","프얄의 심문 기록을 찾기"
"12912341-0-89091","Talk","대화하기"
"7949764-0-44206","Defeat all Feral Minions","Defeat all Feral Minions"
"7949764-0-46869","Kill <<1>>","<<1>>을(를) 죽여라"
"7949764-0-22890","Freed Hilka and Hald","힐카와 할드를 풀어 주었음"
"108533454-0-14900","Opening…","여는 중…"
"7949764-0-46868","Gather Unusual Eggs","Gather Unusual Eggs"
"7949764-0-44204","Unseal the Yokudan Archive","Unseal the Yokudan Archive"
"7949764-0-46867","Talk to <<1>>","<<1>>와(과) 대화"
"7949764-0-22892","Freed Hald and Fjar","할드와 프얄을 풀어 주었음"
"7949764-0-44205","Listen to the King's Speech","왕의 연설 듣기"
"7949764-0-46866","Investigate the Memorial District","Investigate the Memorial District"
"7949764-0-22891","Freed Hilka and Fjar","힐카와 프얄을 풀어 주었음"
"108533454-0-14901","Using…","사용중…"
"7949764-0-46865","Talk to Razasha","Talk to Razasha"
"7949764-0-44203","Read the Warden's Tome and Defeat the Lord Warden","교도소장의 책을 읽고 교도소장을 처치하기"
"7949764-0-46864","Kill <<1>>","<<1>>을(를) 죽여라"
"7949764-0-32221","Replace the Lamp of Satakalaam","Replace the Lamp of Satakalaam"
"7949764-0-32220","Replace Majeel's Scroll","Replace Majeel's Scroll"
"263004526-0-69198","Talking …","말하는 중..."
"263004526-0-69197","Talking …","말하는 중..."
"74865733-0-21469","Search","수색하기"
"108533454-0-4229","Using…","사용중…"
"74865733-0-21467","Place","놓기"
"7949764-0-58817","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-32229","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-58814","Talk to Minone","Talk to Minone"
"7949764-0-32228","Talk to <<1>>","<<1>>와(과) 대화하기"
"74865733-0-21462","Place","놓기"
"263004526-0-69199","Talking …","말하는 중..."
"74865733-0-21463","Examine","조사하기"
"7949764-0-58812","Talk to Valsirenn","발시렌과 대화하기"
"108533454-0-4223","Digging...","땅 파는 중..."
"7949764-0-32225","Find Hridi's Daggers","흐리디의 단검을 찾기"
"74865733-0-21461","Examine","조사하기"
"7949764-0-19249","Destroy Animus Geode","Destroy Animus Geode"
"7949764-0-58810","Kinlady Letter","Kinlady Letter"
"7949764-0-58811","Destroy Cocoons","고치 파괴하기"
"7949764-0-19255","Burn Buildings","건물 불태우기"
"7949764-0-46851","Join <<1>> Outside","Join <<1>> Outside"
"108533454-0-6870","Using …","사용중…"
"7949764-0-46850","Grab mask","Grab mask"
"7949764-0-19253","Burn Buildings","건물 불태우기"
"7949764-0-19254","Burn Buildings","건물 불태우기"
"7949764-0-19251","Destroy Animus Geode","Animus Geode를 파괴한다."
"7949764-0-19252","Free <<1>>","<<1>> 풀어주기"
"7949764-0-58818","Seal Away the Forbidden Tomes","금서들을 봉인하십시요."
"7949764-0-58819","Seal Away the First Forbidden Tome","Seal Away the First Forbidden Tome"
"7949764-0-19250","Destroy Animus Geode","Animus Geode를 파괴한다."
"7949764-0-46859","Return to Menninia","Return to Menninia"
"7949764-0-46858","Kill <<1>>","<<1>>을(를) 죽여라"
"7949764-0-46857","Collect High Quality Werewolf Pelts","Collect High Quality Werewolf Pelts"
"12912341-0-90059","Talk","대화하기"
"7949764-0-46856","Panel D is Correct","Panel D is Correct"
"7949764-0-58820","Seal Away the Second Forbidden Tome","두 번째 금서의 봉인을 해제하기"
"7949764-0-34876","Talk to <<1>>","<<1>>에게 말하기"
"7949764-0-34877","Defeat <<1>>"," <<1>>를 처치하기"
"74865733-0-21479","Examine","조사하기"
"7949764-0-34879","Talk to Jonah","조나와 대화하기"
"74865733-0-21477","Destroy","파괴하기"
"7949764-0-32219","Replace Sword of Shabnam","Replace Sword of Shabnam"
"74865733-0-21475","Examine","조사하기"
"108533454-0-6879","Taking …","가져가는 중…"
"7949764-0-58828","Defend Valsirenn","발시렌 보호하기"
"7949764-0-32218","Talk to Zariya","Talk to Zariya"
"108533454-0-4217","Opening Box…","상자 여는 중…"
"74865733-0-21476","Place","놓기"
"7949764-0-32217","Return to Seaside Sanctuary","해안가 안식처로 돌아가기"
"74865733-0-21473","Take","가지기"
"108533454-0-6876","Putting out Fire","불을 놓는 중..."
"7949764-0-32215","Repel Maormer Boarders","부랑자호에 올라탄 마오머를 격퇴하기"
"7949764-0-19259","Use <<1>> on either Sariel or Raen","사리엘 혹은 라엔에게 <<1>>을 사용하기"
"7949764-0-32214","Defeat the Serpent Using the Ballistae","쇠뇌를 이용해 뱀을 쏘기"
"7949764-0-58821","Seal Away the Third Forbidden Tome","세 번째 금서의 봉인을 해제하기"
"7949764-0-32213","Use the Ballista to Shoot the Serpent","노포를 사용해서 큰뱀을 쏘기"
"7949764-0-19257","Sacrifice <<1>>"," <<1>>를 희생시키기"
"74865733-0-21470","Search","수색하기"
"7949764-0-19258","Sacrifice <<1>>"," <<1>>를 희생시키기"
"7949764-0-22832","Find Athel Baelborne","Find Athel Baelborne"
"8158238-0-3412","Examining…","Examining…"
"8158238-0-3413","Examining…","Examining…"
"7949764-0-22835","Obtain a Sword from the Royal Guard","왕국 경비병에게서 검을 얻어내기"
"7949764-0-46805","Destroy the Briar Heart Tree","찔레 심장 나무 파괴하기"
"7949764-0-34816","Check the Eastern Fortifications","동쪽 방어선을 확인하기"
"7949764-0-34818","Grab a Bucket of Water","물양동이를 들기"
"7949764-0-34819","Search Moira's Hope","모이라의 희망 조사하기"
"74865733-0-21408","Take","가지기"
"74865733-0-21409","Take","가지기"
"74865733-0-21406","Take","가지기"
"74865733-0-21407","Take","가지기"
"7949764-0-34821","Talk to Adusa","아두사와 대화하기"
"74865733-0-21404","Activate","작동하기"
"74865733-0-21403","Take","가지기"
"7949764-0-10854","Talk to King Donel Deleyn","Donel Deleyn왕과 대화하기"
"7949764-0-10855","Summon an Elemental Guardian","원소의 수호자 소환하기"
"7949764-0-22841","Return to Aldcroft","Aldcroft로 돌아가기"
"7949764-0-22840","Find Recruit Gorak","신병 Gorak 찾기"
"7949764-0-22843","Out Gorak","Out Gorak"
"108533454-0-14919","Examining …","조사하는 중…"
"7949764-0-22842","Give Gorak Credit","Gorak을 평가하기"
"7949764-0-22845","Gorak Lost","Gorak Lost"
"7949764-0-22844","Gorak Lost","Gorak Lost"
"7949764-0-22846","Find <<1>>"," <<1>> 찾기"
"7949764-0-34805","Destroy the focus for Kerbol's Spell","커볼의 주문 초점을 파괴하기"
"7949764-0-34806","Rescue Draven from <<1>>","<<1>>에서 드레이븐을 구출하기(살려 내기)"
"7949764-0-34807","Talk to Renoit","렌와와 대화하기"
"7949764-0-34808","Break Kerbol's Spell","커볼의 주문을 부수기"
"7949764-0-34809","Find the focus for Kerbol's Spell","커볼의 주문의 초점을 찾기"
"108533454-0-14913","Examining …","조사하는 중…"
"108533454-0-14912","Examining …","조사하는 중…"
"108533454-0-14915","Searching….","수색 중…."
"108533454-0-14914","Examining …","조사하는 중…"
"74865733-0-21417","Activate","작동하기"
"74865733-0-21415","Activate","작동하기"
"7949764-0-34811","Escort Townsfolk to Safety","마을 주민을 안전하게 호위하기"
"74865733-0-21416","Activate","작동하기"
"7949764-0-34812","Check the Western Fortifications","서쪽 방어선을 살피기"
"7949764-0-34813","Check the Fortifications","방어선을 확인하기"
"74865733-0-21414","Activate","작동하기"
"7949764-0-34815","Escort Townsfolk to Safety","마을 주민들을 안전하게 호위하기"
"7949764-0-58805","Recover Pilgrim Articles of Faith","순례자 신앙의 징표 회수하기"
"7949764-0-58806","Recover Pilgrim Articles of Faith","순례자 신앙의 징표 회수하기"
"7949764-0-58804","Recover Pilgrim Articles of Faith","순례자 신앙의 징표 회수하기"
"7949764-0-22839","Find the General's Dispatch","장군의 긴급 공문을 찾기"
"263004526-0-11822","Searching…","수색 중…"
"7949764-0-19200","Pray to the Bear","Pray to the Bear"
"108533454-0-14949","Examining…","조사중…"
"7949764-0-19201","Pray to the Wolf","Pray to the Wolf"
"7949764-0-22854","Find King Casimir","카시미르 왕 찾기"
"7949764-0-22856","Enter Daggerfall Castle","대거폴 성에 들어가기"
"7949764-0-22855","Protect King Casimir","카시미르 왕 보호하기"
"7949764-0-22858","Talk to Razum-dar","라줌-다르와 대화하기"
"7949764-0-22857","Clear a Path to the Altar","다음 제단으로의 길을 밝히기"
"7949764-0-46822","Player Died","Player Died"
"7949764-0-46821","Logged Out","Logged Out"
"7949764-0-46820","Collect Concentrated Kindlepitch","Collect Concentrated Kindlepitch"
"7949764-0-34841","Leave the Party","축제에서 떠나기"
"74865733-0-21428","Take","가지기"
"7949764-0-10875","Find a Red Rook Keyring","붉은 떼까마귀 열쇠고리 찾기"
"74865733-0-21429","Examine","조사하기"
"12912341-0-55676","Enter","들어가기"
"74865733-0-21427","Play","연주하기"
"7949764-0-34845","Rescue Lieutenant Galyn from the Ship","배에서 갈린 부관을 구출하기"
"7949764-0-10878","Find the Gilded Lockbox","금 도금된 금고 찾기"
"74865733-0-21424","Examine","조사하기"
"7949764-0-46819","Collect Concentrated Kindlepitch","Collect Concentrated Kindlepitch"
"7949764-0-34846","Find Captain Janeve","지휘부관 제네브 찾기"
"7949764-0-46818","Collect Concentrated Kindlepitch","Collect Concentrated Kindlepitch"
"74865733-0-21422","Travel","이동하기"
"7949764-0-46817","Collect Concentrated Kindlepitch","Collect Concentrated Kindlepitch"
"7949764-0-34848","Talk to <<1>>","<<1>>와(과) 대화하기"
"74865733-0-21423","Examine","조사하기"
"74865733-0-21421","Travel","이동하기"
"7949764-0-19205","Defeat Hakra","하크라 물리치기"
"12912341-0-41042","Talk","대화하기"
"7949764-0-34840","Destroy the Totem","토템 파괴하기"
"74865733-0-2772","Search","조사하기"
"7949764-0-46814","Kill Xivkyn in the Memorial District","Kill Xivkyn in the Memorial District"
"7949764-0-34829","Imperial Spy","임페리얼 스파이"
"108533454-0-14933","Searching….","수색 중…."
"7949764-0-46811","Retrieve <<1>>","<<1>> 회수하기"
"7949764-0-46810","Press the Panels in Proper Sequence","Press the Panels in Proper Sequence"
"7949764-0-22861","Bakkhara is Disabling the Altar","Bakkhara가 제단 비활성화하고 있다."
"108533454-0-14937","Activating…","활성화 중…"
"7949764-0-22860","Clear a Path to the Next Altar","다음 제단으로의 길을 밝히기"
"108533454-0-14936","Collecting Skyshard…","스카이샤드 수집중…"
"7949764-0-34830","Imperial Spy","임페리얼 스파이"
"108533454-0-26917","Destroy","Destroy"
"74865733-0-21439","Examine","조사하기"
"7949764-0-34831","Imperial Spy","임페리얼 스파이"
"108533454-0-26919","Use","Use"
"74865733-0-21437","Examine","조사하기"
"7949764-0-34833","Examine the Skull","해골 조사하기"
"74865733-0-21438","Examine","조사하기"
"7949764-0-46809","Fix Ascension Panel","Fix Ascension Panel"
"7949764-0-10889","Find the <<1>>","<<1>>을(를) 찾기"
"74865733-0-21435","Examine","조사하기"
"7949764-0-46808","Fix Restoration Panel","Fix Restoration Panel"
"7949764-0-34835","Return to Camp Tamrith","탐리스 야영지로 돌아가기"
"74865733-0-21436","Examine","조사하기"
"7949764-0-46807","Fix the Broken Panels","Fix the Broken Panels"
"74865733-0-21434","Examine","조사하기"
"74865733-0-21431","Place","놓기"
"219689294-2-415","Open","열기"
"7949764-0-22859","Help Harassed Crosswych Citizens","괴롭힘 당하고 있는 크로스위치의 시민을 돕기"
"74865733-0-21432","Take","가지기"
"7949764-0-19217","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-19218","Talk to <<1>>","<<1>>와(과) 대화하기"
"7949764-0-10881","Talk to Captain Farlivere","Captain Farlivere와 대화하기"
"7949764-0-19215","Enter the Southern Longhouse","남쪽 공동 주택에 들어가기"
"108533454-0-12309","Destroying…","파괴하는 중..."
"7949764-0-9577","Talk to the Spirit of Sir Edain","Sir Edain의 영혼과 대화하기"
"7949764-0-9574","Talk to Dame Falhut","Dame Falhut과 대화하기"
"7949764-0-9576","Find <<1>>"," <<1>> 찾기"
"7949764-0-9575","Talk to the Ship Captain","배의 선장과 대화하기"
"108533454-0-12306","Destroying…","파괴하는 중..."
"108533454-0-12307","Destroying…","파괴하는 중..."
"108533454-0-12308","Destroying…","파괴하는 중..."
"7949764-0-9571","Talk to <<1>>","<<1>>와(과) 대화하기"
"108533454-0-14972","Digging …","땅 파는 중..."
"108533454-0-6821","Destroying Crystal…","크리스탈을 파괴하는 중..."
"12320021-0-23759","Destroy","파괴하기"
"12320021-0-23758","Destroy","파괴하기"
"7949764-0-22801","Rally the Crosswych Councilors","Rally the Crosswych Councilors"
"7949764-0-22803","Talk to Athel Baelborne","Athel Baelborne와(과) 대화하기"
"7949764-0-9569","Find the Messenger","전령 찾기"
"7949764-0-9568","Talk to the Constable","경비와 대화하기"
"108533454-0-14952","Using…","사용중…"
"108533454-0-6818","Placing …","놓는 중…"
"12320021-0-23760","Destroy","파괴하기"
"108533454-0-6817","Placing …","놓는 중…"
"108533454-0-6816","Placing …","놓는 중…"
"108533454-0-6815","Taking …","가져가는 중…"
"108533454-0-6814","Taking …","가져가는 중…"
"108533454-0-6813","Taking …","가져가는 중…"
"108533454-0-6812","Burning Offering...","공물을 태우는 중..."
"108533454-0-6810","Taking …","가져가는 중…"
"108533454-0-26973","Open","Open"
"108533454-0-26974","Open","Open"
"108533454-0-14986","Opening...","여는 중…"
"108533454-0-14985","Opening...","여는 중…"
"108533454-0-12325","Examine","조사하기"
"108533454-0-14988","Opening...","여는 중…"
"108533454-0-12326","Examine","조사하기"
"108533454-0-14987","Opening...","여는 중…"
"108533454-0-12327","Examine","조사하기"
"108533454-0-14989","Opening...","여는 중…"
"108533454-0-12329","Examine","조사하기"
"108533454-0-14991","Opening...","여는 중…"
"108533454-0-14990","Opening...","여는 중…"
"108533454-0-12330","Examine","조사하기"
"108533454-0-14993","Opening...","여는 중…"
"7949764-0-34802","Kill Draven","드레이븐을 죽이기(처치하기)"
"108533454-0-12331","Examine","조사하기"
"108533454-0-6805","Activating …","작동시키는 중..."
"7949764-0-34803","Talk to <<1>>","<<1>>와(과) 대화"
"108533454-0-12332","Examine","조사하기"
"108533454-0-14995","Opening...","여는 중…"
"108533454-0-6804","Activating …","작동시키는 중..."
"108533454-0-24302","Examining…","조사중…"
"7949764-0-34804","Talk to Renoit","렌와와 대화하기"
"108533454-0-12333","Examine","조사하기"
"108533454-0-14994","Opening...","여는 중…"
"108533454-0-6803","Activating …","작동시키는 중..."
"108533454-0-26964","Light","Light"
"7949764-0-22805","Talk to Razum-dar","라줌-다르와 대화하기"
"108533454-0-6802","Activating …","작동시키는 중..."
"7949764-0-22804","Leave the Ship","배를 떠나기"
"108533454-0-6801","Activating …","작동시키는 중..."
"108533454-0-6800","Activating …","작동시키는 중..."
"7949764-0-22806","Follow the Noble","귀족을 따라가기"
"12912341-0-89004","Startle","놀래키기"
"8158238-0-3405","Examining…","Examining…"
"8158238-0-3404","Examining…","Examining…"
"8158238-0-3407","Examining…","Examining…"
"8158238-0-3406","Examining…","Examining…"
"12912341-0-89003","Startle","놀래키기"
"108533454-0-26963","Light","Light"
"108533454-0-14975","Searching…","수색 중…"
"108533454-0-12313","Destroying…","파괴하는 중..."
"108533454-0-14974","Digging…","파는 중..."
"108533454-0-14978","Digging …","땅 파는 중..."
"7949764-0-10842","Free <<1>> by Destroying Crystals","크리스탈을 파괴하여 <<1>> 구출하기"
"108533454-0-12321","Examining","조사하는 중"
"12912341-0-65048","Talk","대화하기"
"108533454-0-26996","Examining","Examining"
"108533454-0-12346","Using…","사용중…"
"108533454-0-12347","Using…","사용중…"
"7949764-0-9409","Intimidate","협박하기"
"7949764-0-9405","Bury Gathan's Bones at the Shrine in <<1>>","가단의 뼈를 신전안에 있는  <<1>>에 묻기"
"7949764-0-9402","Collect <<1>>","<<1>>을(를) 가져가기"
"7949764-0-9401","Collect <<1>>","<<1>>을(를) 가져가기"
"7949764-0-9403","Collect <<1>>","<<1>>을(를) 가져가기"
"108533454-0-12334","Examine","조사하기"
"108533454-0-14997","Opening...","여는 중…"
"108533454-0-14996","Opening...","여는 중…"
"108533454-0-12336","Searching…","수색 중…"
"108533454-0-14999","Opening...","여는 중…"
"7949764-0-9400","Collect <<1>>","<<1>>을(를) 가져가기"
"263004526-0-35620","Untying….","Untying…."
"108533454-0-12337","Taking…","가지는 중…"
"108533454-0-14998","Opening...","여는 중…"
"108533454-0-12338","Destroying…","파괴하는 중..."
"108533454-0-24318","Taking…","가지는 중…"
"108533454-0-24317","Taking…","가지는 중…"
"108533454-0-26976","Open","Open"
"74865733-0-11904","Activate","작동하기"
"74865733-0-11905","Take","가지기"
"7949764-0-9438","Talk to Ganise in the House","저택에서 가니 스와 대화하기"
"74865733-0-11906","Examine","조사하기"
"74865733-0-11907","Examine","조사하기"
"7949764-0-9435","Investigate the Barn","헛간 조사하기"
"7949764-0-9434","Read Tattered Book","낡은 책 읽기"
