"Location","Source","Target"
"242841733-0-136489","Nocturnal's Favored Sword","Nocturnal's Favored Sword"
"242841733-0-102257","Blessed Sword","Blessed: 검"
"242841733-0-35022","Flame-Twist Blade of Night Terror","Night Terror: 화염또아리 칼날"
"242841733-0-150768","Sword^n","Sword"
"242841733-0-128869","Trappings Of Invigoration Sword","Trappings Of Invigoration Sword"
"242841733-0-144096","Spell Strategist Sword","Spell Strategist Sword"
"242841733-0-123170","Vanguard's Challenge Sword^n","Vanguard's Challenge: 선봉대원 검"
"242841733-0-161418","Stuhn's Sword","Stuhn's Sword"
"242841733-0-107942","Sword of Prayer","Sword of Prayer"
"242841733-0-51978","Sword of the Song of Lamae","Sword of the Song of Lamae"
"242841733-0-69251","Sword of Willpower","Sword of Willpower"
"242841733-0-95519","Sword of Martial Knowledge","Sword of Martial Knowledge"
"242841733-0-52464","Sword of Alessia's Bulwark","Sword of Alessia's Bulwark"
"242841733-0-159156","Dauntless Combatant's Sword","Dauntless Combatant's Sword"
"242841733-0-77764","Hircine's Sword","Hircine's Sword"
"242841733-0-135186","Gloom-Graced Sword","Gloom-Graced Sword"
"242841733-0-51135","Sword of the Willow's Path","Sword of the Willow's Path"
"242841733-0-140536","Sword of Ursus","Sword of Ursus"
"242841733-0-138210","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-53790","Sword of Shalidor's Curse","Shalidor's Curse: 검"
"242841733-0-89747","Sword of the Sergeant","Sword of the Sergeant"
"242841733-0-152520","Renald's Sword","Renald's Sword"
"242841733-0-127567","Pillar Of Nirn Sword","Pillar Of Nirn Sword"
"242841733-0-85393","Sword of Nikulas","Sword of Nikulas"
"242841733-0-103598","Sword of the Undaunted Bastion","Sword of the Undaunted Bastion"
"242841733-0-106624","Sword of the Undaunted Infiltrator","Sword of the Undaunted Infiltrator"
"242841733-0-147174","Auroran's Sword","Auroran's Sword"
"242841733-0-90737","Sword of the Onslaught","Sword of the Onslaught"
"242841733-0-160138","Temp_Z_Tank's Sword","Temp_Z_Tank's Sword"
"242841733-0-52452","Sword of Alessia's Bulwark","Sword of Alessia's Bulwark"
"242841733-0-77776","Sword of the Worm","Sword of the Worm"
"242841733-0-98695","Sword of Hist Sap","Hist Sap: 검"
"242841733-0-51123","Sword of the Willow's Path","Willow's Path: 검"
"242841733-0-97368","Sword of a Mother's Sorrow","Sword of a Mother's Sorrow"
"242841733-0-123190","Vanguard's Challenge Sword^n","Vanguard's Challenge Sword"
"242841733-0-105303","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-128889","Trappings Of Invigoration Sword","Trappings Of Invigoration Sword"
"242841733-0-88413","Sword of Cyrodiil's Crest","Sword of Cyrodiil's Crest"
"242841733-0-107963","Sword of Prayer","Sword of Prayer"
"242841733-0-56805","Sword of Shalidor's Curse","Sword of Shalidor's Curse"
"242841733-0-75105","Sword of the Night Mother","Sword of the Night Mother"
"242841733-0-102277","Blessed Sword","Blessed Sword"
"242841733-0-161453","Stuhn's Sword","Stuhn's Sword"
"242841733-0-140516","Sword of Ursus","Sword of Ursus"
"242841733-0-138230","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-77740","Sword of the Worm","Sword of the Worm"
"242841733-0-89727","Sword of the Sergeant","Sword of the Sergeant"
"242841733-0-148480","Senche-raht's Sword","Senche-raht's Sword"
"242841733-0-43531","sword^n","sword"
"242841733-0-152500","Renald's Sword","Renald's Sword"
"242841733-0-85373","Sword of Nikulas","Sword of Nikulas"
"242841733-0-147153","Auroran's Sword","Auroran's Sword"
"242841733-0-153828","Venerable Dragonguard Sword","Venerable Dragonguard Sword"
"242841733-0-97347","Sword of a Mother's Sorrow","Sword of a Mother's Sorrow"
"242841733-0-90716","Sword of the Onslaught","Sword of the Onslaught"
"242841733-0-73378","Sword of the Lunar Bastion","Sword of the Lunar Bastion"
"242841733-0-76403","Pelinal's Sword","Pelinal's Sword"
"242841733-0-106644","Sword of the Undaunted Infiltrator","Sword of the Undaunted Infiltrator"
"242841733-0-160118","Temp_Z_Tank's Sword","Temp_Z_Tank's Sword"
"242841733-0-127587","Pillar Of Nirn Sword","Pillar Of Nirn Sword"
"242841733-0-162776","Vrol's Perfect Sword","Vrol's Perfect Sword"
"242841733-0-1715","Bloodshark's Cutlass","블러드샤크의 커틀러스"
"242841733-0-77752","Ebon Sword","Ebon Sword"
"242841733-0-162796","Vrol's Perfect Sword","Vrol's Perfect Sword"
"228378404-0-81604","By researching this piece of gear, you can learn to make your own Nirnhoned Sword.","By researching this piece of gear, you can learn to make your own Nirnhoned Sword."
"242841733-0-52476","Sword of Alessia's Bulwark","Sword of Alessia's Bulwark"
"242841733-0-73391","Sword of the Lunar Bastion","Sword of the Lunar Bastion"
"242841733-0-132915","Mad Tinkerer's Sword","Mad Tinkerer's Sword"
"242841733-0-60088","Sword of the Noble's Conquest","Sword of the Noble's Conquest"
"242841733-0-72059","Sword of Tava's Favor","Sword of Tava's Favor"
"242841733-0-105323","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-102297","Blessed Sword","Blessed Sword"
"242841733-0-144933","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-73365","Sword of the Lunar Bastion","Lunar Bastion: 검"
"242841733-0-152563","Hollowfang Sword","할로우팽 검 (Hollowfang Sword)"
"242841733-0-117313","Reactive Sword","Reactive Sword"
"242841733-0-89707","Sword of the Sergeant","Sword of the Sergeant"
"242841733-0-86685","Sword of the Storm Knight","Sword of the Storm Knight"
"242841733-0-85353","Sword of Nikulas","Sword of Nikulas"
"242841733-0-156916","Hiti's Sword","Hiti's Sword"
"242841733-0-60053","Sword of the Noble's Conquest","Sword of the Noble's Conquest"
"242841733-0-159191","Dauntless Combatant's Sword","Dauntless Combatant's Sword"
"242841733-0-77716","Ebon Sword","Ebon Sword"
"242841733-0-138250","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-97326","Sword of a Mother's Sorrow","Sword of a Mother's Sorrow"
"242841733-0-106664","Sword of the Undaunted Infiltrator","Sword of the Undaunted Infiltrator"
"242841733-0-129304","Plague Slinger Sword","Plague Slinger: 역병투척꾼 검"
"242841733-0-99982","Thunderbug's Sword","Thunderbug's Sword"
"242841733-0-160198","Temp_Z_Tank's Sword","Temp_Z_Tank's Sword"
"242841733-0-98653","Sword of the Vampire's Cloak","Sword of the Vampire's Cloak"
"242841733-0-94298","Sword of the Veiled Heritance","Sword of the Veiled Heritance"
"242841733-0-131610","Para Bellum Sword","Para Bellum Sword"
"242841733-0-155601","Daring Corsair's Sword","Daring Corsair's Sword"
"242841733-0-151245","Perfected False God's Sword","Perfected False God's Sword"
"242841733-0-132936","Mad Tinkerer's Sword","Mad Tinkerer's Sword"
"242841733-0-104011","Toothrow Sword","Toothrow Sword"
"242841733-0-77728","Hircine's Sword","Hircine's Sword"
"242841733-0-163219","Spell Parasite's Sword","Spell Parasite's Sword"
"242841733-0-143623","Might of the Lost Legion Sword","Might of the Lost Legion Sword"
"242841733-0-140596","Sword of Ursus","Sword of Ursus"
"242841733-0-144953","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-105343","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-140556","Sword of Ursus","Sword of Ursus"
"242841733-0-144913","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-87989","Alessian Sword","Alessian: 검"
"242841733-0-152542","Hollowfang Sword","할로우팽 검 (Hollowfang Sword)"
"242841733-0-117333","Reactive Sword","Reactive Sword"
"242841733-0-151203","Perfected False God's Sword","Perfected False God's Sword"
"242841733-0-147195","Auroran's Sword","Auroran's Sword"
"242841733-0-109714","Sword of Durok's Bane","Sword of Durok's Bane"
"242841733-0-131636","Para Bellum Sword","Para Bellum Sword"
"242841733-0-86665","Sword of the Storm Knight","Sword of the Storm Knight"
"242841733-0-85333","Sword of Nikulas","Sword of Nikulas"
"242841733-0-94278","Sword of the Veiled Heritance","Sword of the Veiled Heritance"
"242841733-0-138270","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-97305","Sword of a Mother's Sorrow","Sword of a Mother's Sorrow"
"242841733-0-129324","Plague Slinger Sword","Plague Slinger Sword"
"242841733-0-161488","Stuhn's Sword","Stuhn's Sword"
"242841733-0-73339","Sword of Alkosh","Sword of Alkosh"
"242841733-0-160158","Temp_Z_Tank's Sword","Temp_Z_Tank's Sword"
"242841733-0-160178","Temp_Z_Tank's Sword","Temp_Z_Tank's Sword"
"242841733-0-99962","Thunderbug's Sword","Thunderbug's Sword"
"242841733-0-73352","Sword of Alkosh","Sword of Alkosh"
"242841733-0-72024","Sword of Tava's Favor","Sword of Tava's Favor"
"242841733-0-98633","Sword of the Vampire's Cloak","Sword of the Vampire's Cloak"
"242841733-0-86645","Sword of the Storm Knight","Sword of the Storm Knight"
"242841733-0-85313","Sword of Nikulas","Sword of Nikulas"
"242841733-0-151224","Perfected False God's Sword","Perfected False God's Sword"
"242841733-0-82293","Sword Of Mazzatun","Sword Of Mazzatun"
"242841733-0-131623","Para Bellum Sword","Para Bellum Sword"
"242841733-0-110702","Jolting Sword","Jolting Sword"
"242841733-0-132957","Mad Tinkerer's Sword","Mad Tinkerer's Sword"
"242841733-0-105363","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-104031","Toothrow Sword","Toothrow Sword"
"242841733-0-53759","Sword of Kagrenac's Hope","Sword of Kagrenac's Hope"
"242841733-0-140576","Sword of Ursus","Sword of Ursus"
"242841733-0-123916","Automated Defense Sword^n","Automated Defense: 검"
"242841733-0-152480","Renald's Sword","Renald's Sword"
"242841733-0-132873","Mad Tinkerer's Sword","Mad Tinkerer's Sword"
"242841733-0-117231","Sword of the Powerful Assault","Sword of the Powerful Assault"
"242841733-0-78330","The Vicecanon's Sword","The Vicecanon: 검"
"242841733-0-46744","Sword of Twilight's Embrace","Sword of Twilight's Embrace"
"242841733-0-92633","Sword of the Valiant","The Valiant: 검"
"242841733-0-138170","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-143533","Might of the Lost Legion Sword","Might of the Lost Legion Sword"
"242841733-0-53028","Sword of the Eyes of Mara","Eyes of Mara: 검"
"242841733-0-93967","Sword of the Sentry","Sword of the Sentry"
"242841733-0-106584","Sword of the Undaunted Infiltrator","Sword of the Undaunted Infiltrator"
"242841733-0-109610","Sword of the Warlock","Sword of the Warlock"
"242841733-0-80643","Sword Of The Viper","Sword Of The Viper"
"242841733-0-77018","Sword of Morihaus","Sword of Morihaus"
"242841733-0-151160","Perfected Lokkestiiz's Sword","Perfected Lokkestiiz's Sword"
"242841733-0-131532","Winterborn Sword","Winterborn Sword"
"242841733-0-46732","Sword of Twilight's Embrace","Sword of Twilight's Embrace"
"242841733-0-156853","Hiti's Sword","Hiti's Sword"
"242841733-0-129218","Jorvuld's Guidance Sword","Jorvuld's Guidance Sword"
"242841733-0-110602","Jolting Sword","Jolting Sword"
"242841733-0-144873","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-105263","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-111937","Spell Power Cure Sword","Spell Power Cure Sword"
"242841733-0-163114","Spell Parasite's Sword","Spell Parasite's Sword"
"242841733-0-80631","Sword Of The Viper","Sword Of The Viper"
"242841733-0-123936","Automated Defense Sword^n","Automated Defense Sword"
"242841733-0-152460","Renald's Sword","Renald's Sword"
"242841733-0-110622","Jolting Sword","Jolting Sword"
"242841733-0-132894","Mad Tinkerer's Sword","Mad Tinkerer's Sword"
"242841733-0-131558","Para Bellum Sword","Para Bellum: 검"
"242841733-0-108309","Sword of the Viper","Sword of the Viper"
"242841733-0-93947","Sword of the Sentry","Sword of the Sentry"
"242841733-0-138190","Relequen's Perfected Sword","Relequen's Perfected Sword"
"242841733-0-105283","Sword Dancer's Sword","Sword Dancer's Sword"
"242841733-0-53040","Sword of the Eyes of Mara","Sword of the Eyes of Mara"
"242841733-0-129239","Jorvuld's Guidance Sword","Jorvuld's Guidance Sword"
"242841733-0-88595","Sword of the Heartland","Sword of the Heartland"
"242841733-0-87267","Sword of the Healer","Sword of the Healer"
"242841733-0-111958","Spell Power Cure Sword","Spell Power Cure Sword"
"242841733-0-144853","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-80611","Sword Of The Viper","Sword Of The Viper"
"242841733-0-166209","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-129260","Jorvuld's Guidance Sword","Jorvuld's Guidance Sword"
"242841733-0-123956","Automated Defense Sword^n","Automated Defense Sword"
"242841733-0-110642","Jolting Sword","Jolting Sword"
"242841733-0-131584","Para Bellum Sword","Para Bellum Sword"
"242841733-0-108329","Sword of the Viper","Sword of the Viper"
"242841733-0-142240","Champion of the Hist Sword","Champion of the Hist Sword"
"242841733-0-117273","Reactive Sword","Reactive: 검"
"242841733-0-122634","Warrior-Poet's Sword","Warrior-Poet's Sword"
"242841733-0-93927","Sword of the Sentry","Sword of the Sentry"
"242841733-0-109654","Sword of Durok's Bane","Sword of Durok's Bane"
"242841733-0-122614","Warrior-Poet's Sword","Warrior-Poet: 시인전사의 검"
"242841733-0-34707","Basri's Blade of the Shadow Dancer","Shadow Dancer: 베스리의 날"
"242841733-0-156895","Hiti's Sword","Hiti's Sword"
"242841733-0-163184","Spell Parasite's Sword","Spell Parasite's Sword"
"242841733-0-131571","Para Bellum Sword","Para Bellum Sword"
"242841733-0-155566","Daring Corsair's Sword","Daring Corsair's Sword"
"242841733-0-88575","Sword of the Heartland","Sword of the Heartland"
"242841733-0-90886","Curse-Eating Sword","Curse-Eating Sword"
"242841733-0-135929","Adept Rider's Sword","Adept Rider's Sword"
"242841733-0-101701","Sword of Draugr Heritage","Draugr Heritage: 검"
"242841733-0-160905","Venomous Sword","Venomous Sword"
"242841733-0-87246","Sword of the Healer","Sword of the Healer"
"242841733-0-111979","Spell Power Cure Sword","Spell Power Cure Sword"
"242841733-0-143588","Might of the Lost Legion Sword","Might of the Lost Legion Sword"
"242841733-0-166205","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-129281","Jorvuld's Guidance Sword","Jorvuld's Guidance Sword"
"242841733-0-55675","sword^n","sword"
"242841733-0-55672","sword^n","sword"
"242841733-0-155531","Daring Corsair's Sword","Daring Corsair's Sword"
"242841733-0-135964","Adept Rider's Sword","Adept Rider's Sword"
"242841733-0-46720","Sword of Twilight's Embrace","Sword of Twilight's Embrace"
"242841733-0-89889","Sword of Elf Bane","Sword of Elf Bane"
"242841733-0-110662","Jolting Sword","Jolting Sword"
"242841733-0-133300","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-117293","Reactive Sword","Reactive Sword"
"242841733-0-93907","Sword of the Sentry","The Sentry: 검"
"242841733-0-122654","Warrior-Poet's Sword","Warrior-Poet's Sword"
"242841733-0-99208","Sword of the Hatchling's Shell","Sword of the Hatchling's Shell"
"242841733-0-109674","Sword of Durok's Bane","Sword of Durok's Bane"
"242841733-0-163149","Spell Parasite's Sword","Spell Parasite's Sword"
"242841733-0-107014","Sword of the Magicka Furnace","Sword of the Magicka Furnace"
"242841733-0-151182","Perfected False God's Sword","Perfected False God's Sword"
"242841733-0-131597","Para Bellum Sword","Para Bellum Sword"
"242841733-0-156874","Hiti's Sword","Hiti's Sword"
"242841733-0-87225","Sword of the Healer","Sword of the Healer"
"242841733-0-101721","Sword of Draugr Heritage","Sword of Draugr Heritage"
"242841733-0-88555","Sword of the Heartland","Sword of the Heartland"
"242841733-0-123976","Automated Defense Sword^n","Automated Defense Sword"
"242841733-0-144893","Battalion Defender Sword","Battalion Defender Sword"
"242841733-0-90865","Curse-Eating Sword","Curse-Eating Sword"
"242841733-0-81106","Senche's Sword","Senche's Sword"
"242841733-0-109694","Sword of Durok's Bane","Sword of Durok's Bane"
"242841733-0-56140","Sword of Twilight's Embrace","Sword of Twilight's Embrace"
"242841733-0-82436","Amber Plasm Sword","Amber Plasm Sword"
"242841733-0-159953","Temp_Z_Stam's Sword","Temp_Z_Stam's Sword"
"242841733-0-110682","Jolting Sword","Jolting Sword"
"242841733-0-142280","Champion of the Hist Sword","Champion of the Hist Sword"
"242841733-0-95747","Sword of the Air","Sword of the Air"
"242841733-0-158618","Sword of Critical Riposte","Sword of Critical Riposte"
"242841733-0-100400","Vampire Lord's Sword","Vampire Lord: 뱀파이어 군주의 검"
"242841733-0-133317","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-90056","Sword of Imperial Wrath","Sword of Imperial Wrath"
"242841733-0-166256","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-50835","Sword of Hist Bark","Sword of Hist Bark"
"242841733-0-122674","Warrior-Poet's Sword","Warrior-Poet's Sword"
"242841733-0-107035","Sword of the Magicka Furnace","Sword of the Magicka Furnace"
"242841733-0-108371","Sword of the Dreugh King Slayer","Dreugh King Slayer: 검"
"242841733-0-49843","Sword of Oblivion's Foe","Sword of Oblivion's Foe"
"242841733-0-133313","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-77098","Sword of Flanking","Sword of Flanking"
"242841733-0-101741","Sword of Draugr Heritage","Sword of Draugr Heritage"
"242841733-0-91375","Sword of Alteration Mastery","Alteration Mastery: 검"
"242841733-0-90043","Sword of Imperial Wrath","Sword of Imperial Wrath"
"242841733-0-166243","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-160945","Venomous Sword","Venomous Sword"
"242841733-0-123996","Automated Defense Sword^n","Automated Defense Sword"
"242841733-0-74813","Darkstride Sword","Darkstride Sword"
"242841733-0-48542","Magnus' Sword","Magnus' Sword"
"242841733-0-44186","Lord's Longsword","Lord's Longsword"
"242841733-0-159933","Temp_Z_Stam's Sword","Temp_Z_Stam's Sword"
"242841733-0-133347","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-82415","Amber Plasm Sword","Amber Plasm: 검"
"242841733-0-100421","Vampire Lord's Sword","Vampire Lord's Sword"
"242841733-0-142260","Champion of the Hist Sword","Champion of the Hist Sword"
"242841733-0-15624","Shore's Edge","쇼어의 칼날"
"242841733-0-147950","Coldharbour's Favorite Sword","Coldharbour's Favorite Sword"
"242841733-0-122694","Warrior-Poet's Sword","Warrior-Poet's Sword"
"242841733-0-95727","Sword of the Air","Sword of the Air"
"242841733-0-166239","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-133330","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-77078","Sword of Flanking","Flanking: 검"
"242841733-0-108391","Sword of the Dreugh King Slayer","Sword of the Dreugh King Slayer"
"242841733-0-135999","Adept Rider's Sword","Adept Rider's Sword"
"242841733-0-92693","Sword of the Valiant","Sword of the Valiant"
"242841733-0-90030","Sword of Imperial Wrath","Sword of Imperial Wrath"
"242841733-0-132000","Sword of Permafrost","Sword of Permafrost"
"242841733-0-133334","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-101761","Sword of Draugr Heritage","Sword of Draugr Heritage"
"242841733-0-160925","Venomous Sword","Venomous Sword"
"242841733-0-166222","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-145306","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-166226","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-145302","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-56105","Sword of Death's Wind","Sword of Death's Wind"
"242841733-0-159993","Temp_Z_Stam's Sword","Temp_Z_Stam's Sword"
"242841733-0-157332","Bani's Sword","Bani's Sword"
"242841733-0-132039","Sword of the Hunt","Sword of the Hunt"
"242841733-0-166290","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-100442","Vampire Lord's Sword","Vampire Lord's Sword"
"242841733-0-49808","Sword of Oblivion's Foe","Sword of Oblivion's Foe"
"242841733-0-90017","Sword of Imperial Wrath","Sword of Imperial Wrath"
"242841733-0-146684","Frozen Watcher's Sword","Frozen Watcher's Sword"
"242841733-0-166294","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-89039","Sword of the Juggernaut","Sword of the Juggernaut"
"242841733-0-92673","Sword of the Valiant","Sword of the Valiant"
"242841733-0-113748","Sword of the Two-Fanged Snake","Sword of the Two-Fanged Snake"
"242841733-0-149717","Yolnahkriin's Sword","Yolnahkriin's Sword"
"242841733-0-95707","Sword of the Air","Sword of the Air"
"242841733-0-107079","Hulking Draugr's Sword","Hulking Draugr: 거대 드로거의 검"
"242841733-0-133351","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-80683","Sword Of The Viper","Sword Of The Viper"
"242841733-0-156010","Ancient Dragonguard's Sword","Ancient Dragonguard's Sword"
"242841733-0-77058","Sword of Morihaus","Sword of Morihaus"
"242841733-0-113768","Sword of the Two-Fanged Snake","Sword of the Two-Fanged Snake"
"242841733-0-134689","Polished Elf-Poker","Polished Elf-Poker"
"242841733-0-132026","Sword of the Hunt","The Hunt: 검"
"242841733-0-46779","Sword of Twilight's Embrace","Sword of Twilight's Embrace"
"242841733-0-90004","Sword of Imperial Wrath","Sword of Imperial Wrath"
"242841733-0-125732","Impregnable Armor Sword^n","Impregnable Armor Sword"
"242841733-0-91331","Sword of the Noble Duelist","Sword of the Noble Duelist"
"242841733-0-144031","Indomitable Fury Sword","Indomitable Fury Sword"
"242841733-0-124406","Master Architect Sword^n","Master Architect Sword"
"242841733-0-101781","Sword of Draugr Heritage","Sword of Draugr Heritage"
"242841733-0-160985","Venomous Sword","Venomous Sword"
"242841733-0-132052","Sword of the Hunt","Sword of the Hunt"
"242841733-0-133385","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-112447","Sword of Mending","Mending: 검"
"242841733-0-133381","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-157312","Bani's Sword","Bani's Sword"
"242841733-0-104817","Sunderflame Sword","Sunderflame Sword"
"242841733-0-159973","Temp_Z_Stam's Sword","Temp_Z_Stam's Sword"
"242841733-0-93987","Sword of the Sentry","Sword of the Sentry"
"242841733-0-100463","Vampire Lord's Sword","Vampire Lord's Sword"
"242841733-0-125767","Impregnable Armor Sword^n","Impregnable Armor Sword"
"242841733-0-89019","Sword of the Juggernaut","Sword of the Juggernaut"
"242841733-0-69402","Warden's Courage","Leeching: Warden's Courage"
"242841733-0-92653","Sword of the Valiant","Sword of the Valiant"
"242841733-0-166273","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-32165","Firetooth","Jailbreaker: Firetooth"
"242841733-0-123107","Defiler's Sword","Defiler's Sword"
"242841733-0-166277","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-107099","Hulking Draugr's Sword","Hulking Draugr's Sword"
"242841733-0-77038","Sword of Morihaus","Sword of Morihaus"
"242841733-0-80663","Sword Of The Viper","Sword Of The Viper"
"242841733-0-113788","Sword of the Two-Fanged Snake","Sword of the Two-Fanged Snake"
"242841733-0-78365","The Vicecanon's Sword","The Vicecanon's Sword"
"242841733-0-79698","The Maelstrom's Sword^n","마엘스톰의 검 (The Maelstrom's Sword)"
"242841733-0-116814","Sword of Meritorious Service","Sword of Meritorious Service"
"242841733-0-158653","Sword of Critical Riposte","Sword of Critical Riposte"
"242841733-0-121395","sword^n","sword"
"242841733-0-166260","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-144010","Indomitable Fury Sword","Indomitable Fury Sword"
"242841733-0-91310","Sword of the Noble Duelist","Sword of the Noble Duelist"
"242841733-0-160965","Venomous Sword","Venomous Sword"
"242841733-0-133283","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-111015","Sword of Oblivion","Sword of Oblivion"
"242841733-0-74773","Darkstride Sword","Darkstride Sword"
"242841733-0-112347","Sword of the Imperium","Sword of the Imperium"
"242841733-0-73443","Hircine's Sword","Hircine: 히르신의 검"
"242841733-0-157252","Bani's Sword","Bani's Sword"
"242841733-0-158583","Sword of Critical Riposte","Sword of Critical Riposte"
"242841733-0-60123","Sword of the Noble's Conquest","Sword of the Noble's Conquest"
"242841733-0-104717","Sunderflame Sword","Sunderflame Sword"
"242841733-0-136314","Sload's Sword","Sload's Sword"
"242841733-0-94378","Sword of the Veiled Heritance","Sword of the Veiled Heritance"
"242841733-0-145272","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-123007","Defiler's Sword","Defiler's Sword"
"242841733-0-149637","Yolnahkriin's Sword","Yolnahkriin's Sword"
"242841733-0-81074","Senche's Sword","Senche's Sword"
"242841733-0-98737","Sword of Hist Sap","Sword of Hist Sap"
"242841733-0-86747","Sword of Necropotence","Necropotence: 검"
"242841733-0-133279","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-113683","Aether Sword of Strategy","Aether Sword of Strategy"
"242841733-0-145285","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-93037","Sword of the Crusader","Sword of the Crusader"
"242841733-0-104737","Sunderflame Sword","Sunderflame Sword"
"242841733-0-162608","Roaring Opportunist's Perfected Sword","Roaring Opportunist's Perfected Sword"
"242841733-0-116709","Sword of Meritorious Service","Meritorious Service: 검"
"242841733-0-77800","Hircine's Sword","Hircine's Sword"
"228378404-0-43025","A sword awarded for defeating the ghost, Mabrigash Shade.","A sword awarded for defeating the ghost, Mabrigash Shade."
"242841733-0-145289","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-124322","Master Architect Sword^n","Master Architect Sword"
"242841733-0-111035","Sword of Oblivion","Sword of Oblivion"
"242841733-0-112367","Sword of the Imperium","Sword of the Imperium"
"242841733-0-157232","Bani's Sword","Bani's Sword"
"242841733-0-103409","Light Speaker's Sword","Light Speaker's Sword"
"242841733-0-145251","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-166192","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-94358","Sword of the Veiled Heritance","Sword of the Veiled Heritance"
"242841733-0-95687","Sword of the Air","Sword of the Air"
"242841733-0-149617","Yolnahkriin's Sword","Yolnahkriin's Sword"
"242841733-0-81054","Senche's Sword","Senche's Sword"
"242841733-0-145255","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-123027","Defiler's Sword","Defiler's Sword"
"242841733-0-73417","Sword of the Worm","Sword of the Worm"
"242841733-0-52511","Sword of Alessia's Bulwark","Sword of Alessia's Bulwark"
"242841733-0-98716","Sword of Hist Sap","Sword of Hist Sap"
"242841733-0-47162","Sword of Night's Silence","Sword of Night's Silence"
"242841733-0-133296","The Asylum's Perfected Sword","The Asylum's Perfected Sword"
"242841733-0-81034","Senche's Sword","Senche's Sword"
"242841733-0-73430","Sword of the Worm","Sword of the Worm"
"242841733-0-116730","Sword of Meritorious Service","Sword of Meritorious Service"
"242841733-0-124343","Master Architect Sword^n","Master Architect Sword"
"242841733-0-93017","Sword of the Crusader","Sword of the Crusader"
"242841733-0-128705","Caluurion's Legacy Sword","Caluurion's Legacy Sword"
"242841733-0-82373","Sword Of Mazzatun","Sword Of Mazzatun"
"242841733-0-146592","Icy Conjuror's Sword","Icy Conjuror's Sword"
"242841733-0-104757","Sunderflame Sword","Sunderflame Sword"
"242841733-0-166188","The Maelstrom's Perfected Sword","The Maelstrom's Perfected Sword"
"242841733-0-74753","Darkstride Sword","Darkstride Sword"
"242841733-0-160885","Venomous Sword","Venomous Sword"
"242841733-0-145268","Blackrose Perfected Sword","Blackrose Perfected Sword"
"242841733-0-112387","Sword of the Imperium","Sword of the Imperium"
"242841733-0-157292","Bani's Sword","Bani's Sword"
"242841733-0-56068","Sword of the Arena","Sword of the Arena"
