"Location","Source","Target"
"263796174-0-47","These three costumes are the clothing of the savage Winterborn, a clan of raiders from the Reach who have invaded Orsinium.","These three costumes are the clothing of the savage Winterborn, a clan of raiders from the Reach who have invaded Orsinium."
"263796174-0-49","This motif enables crafting in the Abah's Watch style.","이 모티프는 아바의 감시자 양식을 만들 수 있게 해줍니다."
"263796174-0-159","Use to learn the Skinchanger crafting style.","가죽둔갑자 제작 양식을 사용하여 배웁니다."
"263796174-0-150","This bundle includes all three Imperial crowns celebrating the Midyear Mayhem event: the Circlet, the Coronet, and the Diadem.","This bundle includes all three Imperial crowns celebrating the Midyear Mayhem event: the Circlet, the Coronet, and the Diadem."
"263796174-0-391","Join the witches of Icereach by donning the visages of necromancer Bani and cryomancer Gohlla. Handcrafted during the darkest hours of the night, these masks make manifest the wicked spirits of those two coven leaders.","Join the witches of Icereach by donning the visages of necromancer Bani and cryomancer Gohlla. Handcrafted during the darkest hours of the night, these masks make manifest the wicked spirits of those two coven leaders."
"263796174-0-270","Lanterns lure and pumpkins trip\nWebs ensnare and grave hands grip\nCrows will mock as wraith-scythes hack\nAll in thrall to Hollowjack!","Lanterns lure and pumpkins trip\nWebs ensnare and grave hands grip\nCrows will mock as wraith-scythes hack\nAll in thrall to Hollowjack!"
"263796174-0-390","If you love chipping away at rock until you reveal raw gemstone, garb yourself appropriately. Crafted from sturdy materials, this costume features pockets, pouches, and gear that allow you to better find and remove natural riches.","If you love chipping away at rock until you reveal raw gemstone, garb yourself appropriately. Crafted from sturdy materials, this costume features pockets, pouches, and gear that allow you to better find and remove natural riches."
"263796174-0-51","Get Cyrodilic with your personal Mind-Shriven Skin, a Mind-Shriven Horse to ride, a creepy Daedrat pet, and the mighty Imperial City DLC!","Get Cyrodilic with your personal Mind-Shriven Skin, a Mind-Shriven Horse to ride, a creepy Daedrat pet, and the mighty Imperial City DLC!"
"263796174-0-275","Travel to Murkmire, the southernmost region of mysterious Black Marsh, and venture into the deep swamps to learn some of the most hidden secrets of the Argonians!","Travel to Murkmire, the southernmost region of mysterious Black Marsh, and venture into the deep swamps to learn some of the most hidden secrets of the Argonians!"
"263796174-0-50","The pirates of the Abecean Sea are among Tamriel's fiercest sea raiders—and they have a style all their own, which you can adopt when you don these jaunty and rakish costumes!","The pirates of the Abecean Sea are among Tamriel's fiercest sea raiders—and they have a style all their own, which you can adopt when you don these jaunty and rakish costumes!"
"263796174-0-153","Furnishings inspired by Lord Vivec, the Tribunal Temple, and Morrowind.","트라이뷰널 템플의 삼신 비벡과 모로윈드에 영감을 받은 가구들입니다."
"263796174-0-53","Join the Thieves Guild in Hew's Bane, a never-before-seen area of Hammerfell! Explore Abah's Landing, a decadent port town ruled by corrupt merchant lords, who struggle with the Thieves Guild for power. New stories, delves, group bosses, and much more!","해머펠 중에서 한 번도 밝혀진 적이 없었던 휴의 파멸 지역에서 도둑 길드에 가입하세요! 아바스 랜딩, 그리고 권력을 위해 도둑 길드와 싸우는 타락한 상인 군주들에게 지배받는 퇴폐적인 항구 마을을 탐험하세요. 새로운 이야기, 탐사지, 그룹 보스들, 그 외에도 훨씬 많은 것이 있습니다!"
"263796174-0-394","This includes a complete set of Outfit styles for <name> weapons that match the Undaunted awards.","This includes a complete set of Outfit styles for <name> weapons that match the Undaunted awards."
"263796174-0-273","Cat-folk pack that includes the emotes Cat Contemplation, Feline Hygiene, and Pedlar Beckoning.\n\n|c22ADDCIncludes  /catcontemplation, /felinehygiene, and /pedlarbeckoning|r","고양이 명상, 고양이 세수, 행상인의 호객 감정표현이 포함된 고양이 민족 꾸러미입니다.\n\n|c22ADDC  /catcontemplation, /felinehygiene, /pedlarbeckoning 이 포함되어 있습니다.|r"
"263796174-0-152","A selection of Dwarven pipes, ducts, and conduits for adding a Deep Elf touch to your home.","A selection of Dwarven pipes, ducts, and conduits for adding a Deep Elf touch to your home."
"263796174-0-52","|cFFFFFFAn 8,100 Crown Value for 1,900 Crowns! Over|r |c76BCC375%|r |cFFFFFFoff!|r\n Green Narsis Guar mount\n 10 Experience Scrolls\n 10 Riding Speed Lessons\n 10 Riding Capacity Lessons\n 10 Fortifying Meals\n 10 Soul Gems\n 50 Tri-Restoration Potions","|cFFFFFFAn 8,100 크라운 가격을 1,900 크라운에! |r |c76BCC375%|r |cFFFFFF할인!|r\n녹색 나르시스 구아 탈것\n경험치 두루마리 10개\n탈것 속도 훈련 10\n탈것 인벤토리 훈련 10\n강화 음식 10개\n소울 젬 10개\n삼중회복 물약 50개"
"263796174-0-393","Alter your weapon's appearance to match the Undaunted Balorgh awards by using this complete set of Outfit styles.","Alter your weapon's appearance to match the Undaunted Balorgh awards by using this complete set of Outfit styles."
"263796174-0-151","Furnishings associated with the Daedric Prince Azura.","Furnishings associated with the Daedric Prince Azura."
"263796174-0-33","This costume pack replicates the uniforms of the Mages Guild, including research robes, legging outfits, and formal robes.","이 코스튬 패키지는 연구실 로브, 각반 의상, 정장 로브를 포함한 메이지 길드의 유니폼을 모방합니다."
"263796174-0-169","Bring the moody atmosphere of Hag Fen to your home with these tools and trappings of the witch's trade. Whether brewing potent poisons or cooking cauldrons of questionable stew, craft in true coven style with the included alchemy and provisioning stations!","Bring the moody atmosphere of Hag Fen to your home with these tools and trappings of the witch's trade. Whether brewing potent poisons or cooking cauldrons of questionable stew, craft in true coven style with the included alchemy and provisioning stations!"
"263796174-0-32","This costume pack includes three examples of the sturdy tribal armor of the ancient Nedes.","이 코스튬 패키지는 고대 네데 족들의 튼튼한 세 가지 갑옷을 포함합니다."
"263796174-0-289","This includes a complete set of Outfit looks for armor in the Cadwell's Kitchen style.","This includes a complete set of Outfit looks for armor in the Cadwell's Kitchen style."
"263796174-0-168","Includes the Motif Book that enables crafting in the House Redoran style, as well as some style items to do it with.","Includes the Motif Book that enables crafting in the House Redoran style, as well as some style items to do it with."
"263796174-0-35","This costume pack includes the distinctive outfits worn by the three iconic heroes of The Elder Scrolls Online.","이 코스튬 패키지는 엘더스크롤 온라인의 상징적인 세 영웅이 입었던 독특한 의복을 포함합니다."
"263796174-0-288","Alter your weapon's appearance to match the Undaunted Nightflame awards by using this complete set of Outfit styles.","Alter your weapon's appearance to match the Undaunted Nightflame awards by using this complete set of Outfit styles."
"263796174-0-167","Includes the Motif Book that enables crafting in the House Hlaalu style, as well as some style items to do it with.","Includes the Motif Book that enables crafting in the House Hlaalu style, as well as some style items to do it with."
"263796174-0-34","This costume pack replicates the uniforms of the Fighters Guild in light, medium, and heavy armor.","이 코스튬 패키지는 파이터 길드의 천옷, 경갑, 그리고 중갑을 모방합니다."
"263796174-0-287","Alter your weapon's appearance to match the Undaunted Engine Guardian awards by using this complete set of Outfit styles.","Alter your weapon's appearance to match the Undaunted Engine Guardian awards by using this complete set of Outfit styles."
"263796174-0-166","Furnishings related to the Ayleids.","Furnishings related to the Ayleids."
"263796174-0-37","Use to learn the Xivkyn crafting style.","지브킨 제작 양식을 배우기 위해 사용합니다."
"263796174-0-39","This course of three lessons adds one point each to your Riding Speed, Endurance Riding, and Mount Loading skills.","세 가지 훈련을 포함한 교육으로, 탈것 속도, 탈것 지구력, 탈것 인벤토리에  각각 1점씩 추가합니다."
"263796174-0-38","This enables crafting in the utilitarian and militaristic Mercenary style.","실용적이고 군사적인 용병 스타일을 만들기 위한 재료입니다."
"263796174-0-161","Use of this motif enables crafting in the Dreadhorn style.","이 모티프는 공포뿔 양식을 제작할 수 있게 해줍니다."
"263796174-0-40","Make adventuring a little easier with a faithful hound and a horse to ride, plus 10 Tri-Restoration Potions, 80 Crown Lethal Poisons, a Fortifying Meal, an Experience Scroll, 2 full Soul Gems, and 2 Repair Kits.","충직한 사냥개와 탈 수 있는 말로 모험을 더 쉽게 만드십시오. 더불어 10개의 삼중회복 물약, 80개의 크라운 맹독, 만족스러운 식사, 경험치 스크롤, 2개의 가득 찬 소울 젬, 2개의 수리 키트를 포함합니다."
"263796174-0-286","Alter your weapon's appearance to match the Undaunted Valkyn Skoria awards by using this complete set of Outfit styles.","Alter your weapon's appearance to match the Undaunted Valkyn Skoria awards by using this complete set of Outfit styles."
"263796174-0-165","Furnishings related to the Daedric Prince Molag Bal and Coldharbour.","데이드릭 군주 몰라그 발과 콜드하버에 관련된 가구들입니다."
"263796174-0-285","This versatile ensemble designed by Diocletia of Skingrad doubles as both active wear and an elegant evening gown.","This versatile ensemble designed by Diocletia of Skingrad doubles as both active wear and an elegant evening gown."
"263796174-0-164","Take home the Horns of the Reach dungeon DLC and get bonus access to the Karthwolf Charger mount, Karthwolf Shepherd pet, and five Crown Experience Scrolls.","Take home the Horns of the Reach dungeon DLC and get bonus access to the Karthwolf Charger mount, Karthwolf Shepherd pet, and five Crown Experience Scrolls."
"263796174-0-42","Come to the homeland of the Orcs in ESO's first new PvE quest content DLC! Help King Kurog rebuild the city of Orsinium, and watch its walls and towers rise due to your deeds. Includes new armor, weapons, a solo challenge arena, and more!","ESO의 첫번째 새로운 PvE퀘스트 DLC를 통해 오크들의 고향으로 찾아오세요! 쿠로그 왕이 오시니움 도시를 건설하는 것을 돕고, 그 벽과 탑들이 당신의 행동으로서 지어지는 것을 지켜보십시오. 새로운 갑옷, 무기, 1인 챌린지 투기장, 그리고 더 많은 것을 포함합니다."
"263796174-0-163","The Dreadhorn clan of Reachmen are up to no good in southwest Skyrim, and it's up to you to foil their plots in the dungeons of Bloodroot Forge and Falkreath Hold.","The Dreadhorn clan of Reachmen are up to no good in southwest Skyrim, and it's up to you to foil their plots in the dungeons of Bloodroot Forge and Falkreath Hold."
"263796174-0-41","Daedric forces have taken the Imperial City, and all three alliances vie to take it back. Experience all-new PvP and PvE gameplay, plus two new dungeons, never-before-seen monsters, craftable item sets, and more!\n\nCharacter must be level 10 to participate.","데이드릭 군대가 임페리얼 시티를 점령하여, 세 진영들이 이를 탈환하기 위해 경쟁합니다. 완전히 새로운 PvP와 PvE게임플레이, 2개의 새로운 던전, 이전에 볼 수 없었던 괴물들, 제작 가능한 아이템 세트,  그리고 더, 이 모든 것을 경험하세요!\n\n참여하기 위해서는 캐릭터의 레벨이 10 이상이어야 합니다."
"263796174-0-162","Use of this motif enables crafting in the Bloodforge style.","이 모티프는 블러드포지 양식을 제작할 수 있게 해줍니다."
"263796174-0-66","Now, for a discount price, get the Dark Brotherhood DLC plus the Highland Wolf mount, the Sylvan Nixad pet, and five Experience Scrolls!","이제 다크 브라더후드 DLC에 더해서 고지대 늑대 탈것, 실반 닉자드 펫, 그리고 경험치 두루마리 다섯 개를 할인된 가격에 만나보세요!"
"263796174-0-65","This motif enables crafting in the Daggerfall Covenant Alliance War style.","이 모티프는 대거폴 동맹 연합 전쟁 양식을 제작할 수 있게 해줍니다."
"263796174-0-179","|cFFFFFFAn 8,100 Crown Value for 1,900 Crowns! Over|r |c76BCC375%|r |cFFFFFFoff!|r\n Tuxedo Bear mount\n 10 Experience Scrolls\n 10 Riding Speed Lessons\n 10 Riding Capacity Lessons\n 10 Fortifying Meals\n 10 Soul Gems\n 50 Tri-Restoration Potions","|cFFFFFFAn 8,100 Crown Value for 1,900 Crowns! Over|r |c76BCC375%|r |cFFFFFFoff!|r\n Tuxedo Bear mount\n 10 Experience Scrolls\n 10 Riding Speed Lessons\n 10 Riding Capacity Lessons\n 10 Fortifying Meals\n 10 Soul Gems\n 50 Tri-Restoration Potions"
"263796174-0-68","Winged brow, back, and breast express your reverence for the divine spirits of the wind.","Winged brow, back, and breast express your reverence for the divine spirits of the wind."
"263796174-0-299","Cat-folk pack that includes the emotes Cat Contemplation, Feline Hygiene, and Pedlar Beckoning.","고양이 명상, 고양이 세수, 행상인의 호객 감정표현이 포함된 고양이 민족 꾸러미입니다."
"263796174-0-178","Includes the Clockwork City DLC, as well as a new Skeevaton pet, the Kagouti Fabricant mount, and Crown Experience Scrolls.","Includes the Clockwork City DLC, as well as a new Skeevaton pet, the Kagouti Fabricant mount, and Crown Experience Scrolls."
"263796174-0-177","Reports of mysterious shadow assassins draw you into Sotha Sil's Clockwork City to investigate a new Daedric threat. Uncover the secrets of this strange new zone, take on a new 12-player trial, earn powerful new armor sets and items, and more.","Reports of mysterious shadow assassins draw you into Sotha Sil's Clockwork City to investigate a new Daedric threat. Uncover the secrets of this strange new zone, take on a new 12-player trial, earn powerful new armor sets and items, and more."
"263796174-0-69","Adorn yourself with the mystic zyggazag markings that denote your recognition of the cosmic in the mundane.","Adorn yourself with the mystic zyggazag markings that denote your recognition of the cosmic in the mundane."
"263796174-0-293","Use to learn the Honor Guard crafting style.","의장대 제작 양식을 사용하여 배웁니다."
"263796174-0-172","This marking pack includes the Fabricant-inspired tattoos for both face and body.","This marking pack includes the Fabricant-inspired tattoos for both face and body."
"263796174-0-292","Use to learn the Dead-Water crafting style.","죽은-물 제작 양식을 사용하여 배웁니다."
"263796174-0-171","This pack includes the geometric war tattoos of the Dremora Kyn for both face and body.","This pack includes the geometric war tattoos of the Dremora Kyn for both face and body."
"263796174-0-71","With these tattoos, show the standing waves that flow from your position in the River of Life.","With these tattoos, show the standing waves that flow from your position in the River of Life."
"263796174-0-291","Use to learn the Elder Argonian crafting style.","고대 아르고니안 제작 양식을 사용하여 배웁니다."
"263796174-0-170","Festive bargain bundle including the Winter Corsage, Winter Garland, and Winter Wreath Broadbrim hats.","Festive bargain bundle including the Winter Corsage, Winter Garland, and Winter Wreath Broadbrim hats."
"263796174-0-73","Khajiiti who wear the Dark Moons tattoos may be displaying a preference for unrestrained behavior.","Khajiiti who wear the Dark Moons tattoos may be displaying a preference for unrestrained behavior."
"263796174-0-297","|cFFFFFFAn 8,100 Crown Value for 1,900 Crowns! Over|r |c76BCC375%|r |cFFFFFFoff!|r\n Black Fredas Soot Stallion mount\n 10 Experience Scrolls\n 10 Riding Speed Lessons\n 10 Riding Capacity Lessons\n 10 Fortifying Meals\n 10 Soul Gems\n 50 Tri-Restoration Potions","|cFFFFFFAn 8,100 Crown Value for 1,900 Crowns! Over|r |c76BCC375%|r |cFFFFFFoff!|r\n Black Fredas Soot Stallion mount\n 10 Experience Scrolls\n 10 Riding Speed Lessons\n 10 Riding Capacity Lessons\n 10 Fortifying Meals\n 10 Soul Gems\n 50 Tri-Restoration Potions"
"263796174-0-176","Use to learn the Ebonshadow crafting style.","에본섀도우 제작 양식을 사용하여 배웁니다."
"263796174-0-72","Applying the Laws of the Hist to the chaotic life of the marsh is called Squaring the Spiral.","Applying the Laws of the Hist to the chaotic life of the marsh is called Squaring the Spiral."
"263796174-0-296","The strange heart of Murkmire holds forgotten ruins, curious plants, bizarre creatures, and no end of peril. A safe return from such an expedition is sure to benefit the research of any scholar—or the gallery of any courageous adventurer.","The strange heart of Murkmire holds forgotten ruins, curious plants, bizarre creatures, and no end of peril. A safe return from such an expedition is sure to benefit the research of any scholar—or the gallery of any courageous adventurer."
"263796174-0-175","Use this motif and style item to craft goods in the Clockwork Apostle style.","Use this motif and style item to craft goods in the Clockwork Apostle style."
"263796174-0-75","Body markings that resemble the mottled shadows of light filtering through the Elsweyr jungles.","Body markings that resemble the mottled shadows of light filtering through the Elsweyr jungles."
"263796174-0-295","By my hand blood enters the Marsh. By my deed the Marsh is fed and grows fertile. By my silent watch the Hist may thrive. Honor my doings, O Sithis, for my brethren show me but fear. Guard me not, O Sithis, for only my own strength honors you.","By my hand blood enters the Marsh. By my deed the Marsh is fed and grows fertile. By my silent watch the Hist may thrive. Honor my doings, O Sithis, for my brethren show me but fear. Guard me not, O Sithis, for only my own strength honors you."
"263796174-0-174","This bundle includes the motif book and items needed to craft in the Refabricated style.","This bundle includes the motif book and items needed to craft in the Refabricated style."
"263796174-0-74","Acknowledge the rule of the Moons Jone and Jode over all things Khajiiti with the Lunar Lattice markings.","Acknowledge the rule of the Moons Jone and Jode over all things Khajiiti with the Lunar Lattice markings."
"263796174-0-294","Welcome your friends with these essential New Life decorations, complete with ice sculptures, Bounteous Ladles for the younger guests, a hearth for roasting festive feasts, and even a trio of snowmortals!","Welcome your friends with these essential New Life decorations, complete with ice sculptures, Bounteous Ladles for the younger guests, a hearth for roasting festive feasts, and even a trio of snowmortals!"
"263796174-0-173","Use this motif to craft items in the Tsaesci style.","이 모티프를 사용해서 츠아에스치 양식을 제작합니다."
"263796174-0-55","This motif enables crafting in the Malacath Cult style.","이 모티프는 말라카스 종파 양식을 제작할 수 있게 해줍니다."
"263796174-0-54","This motif enables crafting in the Ancient Orc style.","이 모티프는 고대 오크 양식을 제작할 수 있게 해줍니다."
"263796174-0-57","This motif enables crafting in the Outlaw style.","이 모티프는 무법자 양식을 제작할 수 있게 해줍니다."
"263796174-0-189","In addition to the Fang Lair and Scalecaller Peak Dungeons, this bundle includes the exclusive Fang Lair Horse, the Small Bone Dragon Construct pet, and a stack of Experience Scrolls.","이 꾸러미는 송곳니 둥지와 비늘소환자 봉우리 던전 뿐만 아니라, 전용 송곳니 둥지 하우징, 자그마한 뼈 드래곤 구성체 펫, 그리고 한 무더기의 경험치 두루마리가 포함되어 있습니다."
"263796174-0-56","This motif enables crafting in the Trinimac Cult style.","이 모티프는 트리니막 종파 양식을 제작할 수 있게 해줍니다."
"263796174-0-188","Cultists conspire to unleash a plague, while Necromancers attempt to reawaken a Bone Dragon. Put an end to these threats in the all-new Fang Lair and Scalecaller Dungeons.","Cultists conspire to unleash a plague, while Necromancers attempt to reawaken a Bone Dragon. Put an end to these threats in the all-new Fang Lair and Scalecaller Dungeons."
"263796174-0-59","Get the Thieves Guild DLC plus bonuses: the Hammerfell Camel mount, the Kindlespit Dragon Frog pet, and 5 Experience Scrolls—all for a bargain price!","도둑 길드 DLC를 추가 보너스와 함께 얻으세요. 해머펠 낙타 탈것, 불꽃침 드래곤 개구리 펫, 그리고 경험치 두루마리 5개까지. 모두 할인 판매합니다!"
"263796174-0-58","This motif enables crafting in the Morag Tong style.","이 모티프는 모락 통 양식을 제작할 수 있게 해줍니다."
"263796174-0-183","A selection of furnishings for the true connoisseur of Molag Bal's darkest secrets. Includes a tear in the fabric of reality itself, perfect for impressing guests (voluntary or otherwise.)","몰라그 발의 가장 어두운 비밀을 다루는 진정한 전문가를 위한 엄선된 가구들입니다. 현실 그 자체의 구조에 난 구멍까지 포함되어 있으니, 손님들을 감동시키기에는 딱 좋습니다(자발적으로든 아니든 말이죠)."
"263796174-0-182","Honor Malacath and his Orc-children with these furnishings from the ancient mountain strongholds of Wrothgar.","Honor Malacath and his Orc-children with these furnishings from the ancient mountain strongholds of Wrothgar."
"263796174-0-181","A wide selection of furnishings from Sotha Sil's mechanical simulacrum of Tamriel, the Clockwork City.","A wide selection of furnishings from Sotha Sil's mechanical simulacrum of Tamriel, the Clockwork City."
"263796174-0-180","Soul Gem beats Clippers, Clippers beat Parchment, Parchment beats Soul Gem. Ready? Go!","소울 젬은 가위를 이기고, 가위는 양피지를 이기고, 양피지는 소울 젬을 이기지. 준비됐어? 가위, 소울 젬, 양피지!"
"263796174-0-62","Your talent for homicide has been noticed, and the invitation has arrived—to join the Dark Brotherhood! Come now to the Gold Coast, westernmost region of the old Empire, where you'll find opportunity, intrigue … and murder! It's one killer DLC.","당신이 가진 살인에 대한 재능이 주목받았고, 한 초대장이 도착했습니다. 다크 브라더후드에 가입하라는 초대장 말이죠! 바로 지금 기회와 음모... 그리고 살인을 찾을 수 있는 옛 제국의 최서단 지방, 골드 코스트로 오세요! 아주 죽여주는 DLC랍니다."
"263796174-0-186","This wild cosmetic bundle includes Windblown Hair, the Wire Half-Mask, Eye-Briar Gemmed Tattoo, Dangling Earrings, and Dark Emphasis Eyelashes. Savage!","This wild cosmetic bundle includes Windblown Hair, the Wire Half-Mask, Eye-Briar Gemmed Tattoo, Dangling Earrings, and Dark Emphasis Eyelashes. Savage!"
"263796174-0-64","This motif enables crafting in the Ebonheart Pact Alliance War style.","이 모티프는 에본하트 조약 연합 전쟁 양식을 제작할 수 있게 해줍니다."
"263796174-0-185","A barbaric bundle that includes a Warrior Topknot, Beard, Warpaint, Piercings, and a Leather Brow Band.","전사 상투, 수염, 전투화장, 피어싱, 그리고 가죽 이마끈이 포함되어 있는 야만 꾸러미입니다."
"263796174-0-63","This motif enables crafting in the Aldmeri Dominion Alliance War style.","이 모티프는 알드메리 자치령 연합 전쟁 양식을 제작할 수 있게 해줍니다."
"263796174-0-184","A bundle with three Camlorn Sundas Top Hats, sporting buckles, shamrocks, or flowers.","A bundle with three Camlorn Sundas Top Hats, sporting buckles, shamrocks, or flowers."
"263796174-0-88","Use to learn the Dark Brotherhood crafting style.","다크 브라더후드 제작 양식을 사용하여 배웁니다."
"263796174-0-87","Use to learn the Dro-m'Athra crafting style.","드로 마스라 제작 양식을 사용하여 배웁니다."
"263796174-0-89","An 9,100 Crown Value for 1900 Crowns! Over |c76BCC375%|r off! |cFFFFFF\nZeht's Cloud Camel\n20 Crown Riding lessons\n10 Crown Tri-Restoration Potions\n10 Crown Fortifying Meals\n160 Crown Lethal Poisons\n20 Crown Soul Gems\n10 Experience Scrolls","9,100 크라운어치 물건을 1,900 크라운에! 무려 |c76BCC375%|r 할인! |cFFFFFF\n제트의 구름 낙타\n크라운 탈것 훈련 20개\n크라운 삼중회복 물약 10개\n크라운 강화 음식 10개\n크라운 치명적인 독 160개\n크라운 소울 젬 20개\n경험치 두루마리 10개"
"263796174-0-199","Celebrate your victory in the battlegrounds with this bundle of exclusive emotes.\n\n|c22ADDCIncludes /kissthis, /bellylaugh, /goquietly, and /teatime|r","Celebrate your victory in the battlegrounds with this bundle of exclusive emotes.\n\n|c22ADDCIncludes /kissthis, /bellylaugh, /goquietly, and /teatime|r"
"70328405-0-19","Crown Crafting Motifs: Dwemer","크라운 제작 모티프: 드웨머"
"70328405-0-18","Crown Crafting Motifs Pack: Rare Styles","크라운 제작 모티프 꾸러미: 희귀한 양식"
"70328405-0-17","Crown Crafting Motifs Pack: Pact Races","크라운 제작 모티프 꾸러미: 조약 종족"
"70328405-0-16","Crown Crafting Motifs Pack: Dominion Races","크라운 제작 모티프 꾸러미: 자치령 종족"
"70328405-0-15","Crown Crafting Motifs Pack: Covenant Races","크라운 제작 모티프 꾸러미: 동맹 종족"
"70328405-0-14","Imperial Officer Pack","임페리얼 오피서 꾸러미"
"70328405-0-13","Imperial Battlemage Pack","임페리얼 배틀메이지 꾸러미"
"70328405-0-12","Ordinator Armor Pack","신성 집행관의 아머 꾸러미"
"263796174-0-190","Show your disdain for your loser of an opponent with this juicy selection of taunts and dares!","Show your disdain for your loser of an opponent with this juicy selection of taunts and dares!"
"263796174-0-91","Head and body tattoos for the honored warriors of the Daggerfall Covenant. Wear them with pride!","대거폴 동맹의 영광스러운 전사들을 위한 머리와 몸 문신입니다. 자부심을 가지고 새기십시오!"
"263796174-0-194","With this outfit style, you can change the appearance of your two-handed mace into that of the fiery Scalecaller Dragonflame Maul, and fell your awestruck opponents with a flaming dragon-headed bludgeon!","With this outfit style, you can change the appearance of your two-handed mace into that of the fiery Scalecaller Dragonflame Maul, and fell your awestruck opponents with a flaming dragon-headed bludgeon!"
"263796174-0-90","Head and body tattoos for the honored warriors of the Aldmeri Dominion. Wear them with pride!","알드메리 자치령의 영광스러운 전사들을 위한 머리와 몸 문신입니다. 자부심을 가지고 새기십시오!"
"263796174-0-193","These relics date back to the height of the Dragon Cult's power, long before the bloody revolution of the Dragon War. Though this particular Dragon's name is long forgotten, its story is still told by the ancient friezes found in its barrow.","These relics date back to the height of the Dragon Cult's power, long before the bloody revolution of the Dragon War. Though this particular Dragon's name is long forgotten, its story is still told by the ancient friezes found in its barrow."
"263796174-0-93","This bundle enables access to all the standard player character adornment styles.","이 꾸러미는 모든 일반 플레이어 캐릭터 장식 스타일을 사용할 수 있습니다."
"263796174-0-192","The Lady of Love, Art, and Affection teaches us to treasure the gifts of friendship and to open our hearts to the mysteries of love. In her divine words, ""No matter the seed, if the shoot is nurtured with love, will not the flower be beautiful?""","사랑, 예술, 감정의 숙녀는 우리에게 우정의 선물을 소중히 여기고 사랑의 신비에 마음을 열라고 가르칩니다. 그녀의 신적인 말은 이렇게 전합니다. \"\"그 씨앗이 무엇이던지, 사랑으로 돌보아 싹을 낸다면 그 꽃이 아름답지 아니하겠느냐?\"\""
"263796174-0-92","Head and body tattoos for the honored warriors of the Ebonheart Pact. Wear them with pride!","에본하트 조약의 영광스러운 전사들을 위한 머리와 몸 문신입니다. 자부심을 가지고 새기십시오!"
"263796174-0-191","No Prince of the Ra Gada would be caught dead without the appropriate (and extravagant) funerary offerings for his tomb. Not to mention the requisite Mournful Aegis to welcome any unexpected guests!","No Prince of the Ra Gada would be caught dead without the appropriate (and extravagant) funerary offerings for his tomb. Not to mention the requisite Mournful Aegis to welcome any unexpected guests!"
"263796174-0-95","Use to learn the Celestial crafting style.","셀레스티얼 제작 양식을 사용하여 배웁니다."
"263796174-0-198","This bundle includes the Happy Face, Sad Face, and Ta-Dah! emotes.\n\n|c22ADDCIncludes /happy, /sad and /tadah|r","This bundle includes the Happy Face, Sad Face, and Ta-Dah! emotes.\n\n|c22ADDCIncludes /happy, /sad and /tadah|r"
"263796174-0-94","Three jester's hats, no waiting: the Bi-Color Coxcomb Cap, the Ass-Ears Cap, and the Fool's Cap and Masque. Jingly!","Three jester's hats, no waiting: the Bi-Color Coxcomb Cap, the Ass-Ears Cap, and the Fool's Cap and Masque. Jingly!"
"263796174-0-97","This bundle enables access to all the standard player character body marking styles.","이 꾸러미는 모든 일반 플레이어 캐릭터 신체 표식 스타일을 사용할 수 있습니다."
"263796174-0-196","Morrowind is on the verge of destruction and only you can save it from a deadly Daedric threat. Discover the secrets of the island of Vvardenfell, and help the Dark Elves stop a meteor from crashing into Vivec City.","모로윈드는 파괴의 직전에 서 있으며, 치명적인 데이드라의 위협에서 모로윈드를 구할 수 있는 사람은 오직 당신 뿐입니다. 바덴펠 섬의 비밀을 밝혀내고, 다크 엘프들을 도와 운석이 비벡 시티에 충돌하는 것을 막아내세요."
"263796174-0-96","Use to learn the Draugr crafting style.","드로거 제작 양식을 사용하여 배웁니다."
"263796174-0-77","Motif book and style items that enable crafting in the Assassins League style.","암살자 연맹 양식을 제작할 수 있게 해 주는 모티프 책과 양식 아이템입니다."
"263796174-0-76","Motif book and style items that enable crafting in the Thieves Guild style.","도둑 길드 양식을 제작할 수 있게 해 주는 모티프 책과 양식 아이템입니다."
"263796174-0-79","Includes two new Argonian dungeons: Cradle of Shadows and The Ruins of Mazzatun!","새로운 아르고니안 던전 두 개가 포함되어 있습니다. 그림자의 요람과 마짜툰의 유적이죠!"
"263796174-0-78","Motif book and style items that enable crafting in the Grim Harlequin style.","그림 할리퀸 양식을 제작할 수 있게 해 주는 모티프 책과 양식 아이템입니다."
"263796174-0-80","Includes two dungeons, Cradle of Shadows and Ruins of Mazzatun, plus the Hist Guar mount, Haj Mota Hatchling pet, and 5 XP scrolls.","그림자의 요람과 마짜툰의 유적 던전에 더해서 히스트 구아 탈것, 하즈 모타 새끼 펫, 그리고 경험치 두루마리 5개가 포함되어 있습니다."
"263796174-0-82","Three new Personalities to enhance your role-playing: Furious, Melancholy, and Cheerful!","Three new Personalities to enhance your role-playing: Furious, Melancholy, and Cheerful!"
"263796174-0-81","This bundle enables access to all the standard player character hair styles.","이 꾸러미는 모든 일반 플레이어 캐릭터 헤어 스타일을 사용할 수 있습니다."
"263796174-0-83","Use these bundled tokens to change both a character's name and race on the character selection screen. Players cannot change to a race they do not own, or a race prohibited by their alliance (unless they own the |cFFFFFFAny Race, Any Alliance|r upgrade).","Use these bundled tokens to change both a character's name and race on the character selection screen. Players cannot change to a race they do not own, or a race prohibited by their alliance (unless they own the |cFFFFFFAny Race, Any Alliance|r upgrade)."
"263796174-0-86","Use to learn the Stalhrim Frostcaster crafting style.","스탈림 프로스트캐스터 제작 양식을 사용하여 배웁니다."
