"Location","Source","Target"
"242841733-0-137673","Eternal Hunt Ring","Eternal Hunt Ring"
"242841733-0-139850","Adept Rider's Ring","Adept Rider's Ring"
"242841733-0-137672","Clever Alchemist Ring","Clever Alchemist Ring"
"242841733-0-137671","Ring of Tava's Favor","Ring of Tava's Favor"
"242841733-0-73894","Marksman's Ring","Marksman: 반지"
"242841733-0-137670","Ring of Morkuldin","Ring of Morkuldin"
"242841733-0-116519","Ring of the Black Rose","Black Rose: 반지"
"242841733-0-5831","Ember Eye","Sunderflame: Ember Eye"
"242841733-0-29938","Trader's Signet","Trader's Signet"
"242841733-0-84523","Ring of the Dragon","The Dragon: 반지"
"242841733-0-139859","Whitestrake's Ring","Whitestrake's Ring"
"242841733-0-139858","Ring of Night's Silence","Ring of Night's Silence"
"242841733-0-139857","Ring of Twilight's Embrace","Ring of Twilight's Embrace"
"242841733-0-137679","Shacklebreaker Ring","Shacklebreaker Ring"
"242841733-0-137678","Ring of Daedric Trickery","Ring of Daedric Trickery"
"242841733-0-139856","Ring of Death's Wind","Ring of Death's Wind"
"242841733-0-137677","Assassin's Ring","Assassin's Ring"
"242841733-0-139854","Nocturnal's Favored Ring","Nocturnal's Favored Ring"
"242841733-0-137676","Pelinal's Ring","Pelinal's Ring"
"242841733-0-148353","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-79190","Ring of Imperial Physique","Ring of Imperial Physique"
"242841733-0-148355","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-92146","Ring of Vengeance Leech","Vengeance Leech: 반지"
"242841733-0-125691","Impregnable Armor Ring^n","Impregnable Armor Ring"
"242841733-0-125693","Impregnable Armor Ring^n","Impregnable Armor Ring"
"242841733-0-148357","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-148359","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-162643","Yandir's Perfect Ring","Yandir's Perfect Ring"
"242841733-0-139886","Ring of Tava's Favor","Ring of Tava's Favor"
"242841733-0-138796","ring^n","ring"
"242841733-0-139401","ring^n","ring"
"242841733-0-158361","Ring of Critical Riposte","Ring of Critical Riposte"
"242841733-0-139885","Ring of Morkuldin","Ring of Morkuldin"
"242841733-0-139400","ring^n","ring"
"242841733-0-116523","Ring of the Black Rose","Ring of the Black Rose"
"242841733-0-139884","Ring of the Code","Ring of the Code"
"242841733-0-139883","Ring of Trials","Ring of Trials"
"242841733-0-156187","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-139882","Ring of Julianos","Ring of Julianos"
"242841733-0-158365","Ring of Critical Riposte","Ring of Critical Riposte"
"242841733-0-139881","Ring of the Armor Master","Ring of the Armor Master"
"242841733-0-139880","Ring of Redistribution","Ring of Redistribution"
"242841733-0-158363","Ring of Critical Riposte","Ring of Critical Riposte"
"242841733-0-4992","ring^n","ring"
"242841733-0-158369","Ring of Critical Riposte","Ring of Critical Riposte"
"242841733-0-156189","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-4990","ring^n","반지"
"242841733-0-158367","Ring of Critical Riposte","Ring of Critical Riposte"
"242841733-0-139889","Gladiator's Ring","Gladiator's Ring"
"242841733-0-86934","Ring of the Footman","The Footman: 반지"
"242841733-0-139888","Eternal Hunt Ring","Eternal Hunt Ring"
"242841733-0-29943","Bloodthorn Baelborne Signet","Bloodthorn Baelborne Signet"
"242841733-0-139887","Clever Alchemist Ring","Clever Alchemist Ring"
"242841733-0-92135","Eagle-Eyed Ring","Eagle-Eyed: 반지"
"242841733-0-107812","Ring of Prayer","Ring of Prayer"
"242841733-0-95643","Ring of the Air","The Air: 반지"
"242841733-0-104300","Automaton's Ring","Automaton: 오토마톤의 반지"
"242841733-0-15546","Jewel of Azara","Light Speaker: Jewel of Azara"
"242841733-0-139875","Ring of Kagrenac's Hope","Ring of Kagrenac's Hope"
"242841733-0-156195","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-139874","Ring of the Eyes of Mara","Ring of the Eyes of Mara"
"242841733-0-139873","Ring of Orgnum's Scales","Ring of Orgnum's Scales"
"242841733-0-156193","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-139872","Ring of Alessia's Bulwark","Ring of Alessia's Bulwark"
"242841733-0-139871","Ring of the Song of Lamae","Ring of the Song of Lamae"
"242841733-0-156199","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-139870","Ring of Hunding's Rage","Hunding's Rage: 반지"
"242841733-0-96970","Ring of the Night Mother","Ring of the Night Mother"
"242841733-0-156197","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-157043","Titanborn's Ring","Titanborn's Ring"
"228378404-0-34577","For defeating the Dremora leader, Drulshasa in the cave known as Knife Ear Grotto, this ring was awarded.","For defeating the Dremora leader, Drulshasa in the cave known as Knife Ear Grotto, this ring was awarded."
"242841733-0-139879","Ring of the Noble's Conquest","Ring of the Noble's Conquest"
"242841733-0-139878","Ring of the Twice-Born Star","Ring of the Twice-Born Star"
"242841733-0-139877","Ring of the Arena","Ring of the Arena"
"242841733-0-139876","Ring of Shalidor's Curse","Ring of Shalidor's Curse"
"242841733-0-128745","Trappings Of Invigoration Ring","Trappings: 활력과시의 반지"
"242841733-0-108913","Ring of Truth","Ring of Truth"
"242841733-0-105401","Treasure Hunter's Ring","Treasure Hunter: 보물사냥꾼의 반지"
"242841733-0-156191","New Moon Acolyte's Ring","New Moon Acolyte's Ring"
"242841733-0-142834","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-117637","Ring of the Powerful Assault","Ring of the Powerful Assault"
"242841733-0-142832","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-117635","Ring of the Phoenix","Ring of the Phoenix"
"242841733-0-142838","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-142836","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-75223","Ring of the Night Mother","Night Mother: 반지"
"242841733-0-117639","Reactive Ring","Reactive Ring"
"242841733-0-85269","Ring of Nikulas","Nikulas: 반지"
"242841733-0-117633","Ring of Meritorious Service","Ring of Meritorious Service"
"242841733-0-91944","Ring of the Swift","The Swift: 반지"
"242841733-0-142600","Bright-Throat's Boast Ring","Bright-Throat's Boast Ring"
"242841733-0-54516","Gem of Curses","Rattlecage: Gem of Curses"
"242841733-0-142842","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-142840","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-139655","Exemplary Swift Ring","Exemplary Swift Ring"
"242841733-0-54511","ring^n","ring"
"242841733-0-139897","Ring of Mechanical Acuity","Ring of Mechanical Acuity"
"242841733-0-139654","Exemplary Infused Ring","Exemplary Infused Ring"
"242841733-0-139896","Fortified Brass Ring","Fortified Brass Ring"
"242841733-0-139653","Exemplary Protective Ring","Exemplary Protective Ring"
"242841733-0-139895","Innate Axiom Ring","Innate Axiom Ring"
"242841733-0-139652","Exemplary Triune Ring","Exemplary Triune Ring"
"242841733-0-142844","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-54510","ring^n","ring"
"242841733-0-139894","Shacklebreaker Ring","Shacklebreaker Ring"
"242841733-0-54991","Band of Bone Cracking","Leviathan: Band of Bone Cracking"
"242841733-0-139893","Ring of Daedric Trickery","Ring of Daedric Trickery"
"242841733-0-139892","Assassin's Ring","Assassin's Ring"
"242841733-0-54992","Mezeluth's Ring","The Lich: Mezeluth의 반지"
"242841733-0-73058","Ring of Alkosh","Alkosh: 반지"
"242841733-0-139891","Pelinal's Ring","Pelinal's Ring"
"242841733-0-54990","Ibelgast's Promise","Ebon: 이벨가스트의 약속"
"242841733-0-139890","Ring of Varen's Legacy","Ring of Varen's Legacy"
"242841733-0-96396","Bloodthorn Ring","Bloodthorn: 반지"
"242841733-0-138328","Siroria's Perfected Ring","Siroria's Perfected Ring"
"242841733-0-139657","Exemplary Bloodthirsty Ring","Exemplary Bloodthirsty Ring"
"242841733-0-117641","Ring of the Shield Breaker","Ring of the Shield Breaker"
"242841733-0-139656","Exemplary Harmony Ring","Exemplary Harmony Ring"
"242841733-0-88531","Ring of the Heartland","The Heartland: 반지"
"228378404-0-44996","The inner edge of this ring bears runes, one for each member of the original Five Companions.","반지 안쪽에는 원래 다섯 동료들의 구성원을 상징하는 각자의 룬이 새겨져 있습니다."
"242841733-0-149240","Crafty Alfiq's Ring","Crafty Alfiq's Ring"
"242841733-0-89623","Ring of the Sergeant","The Sergeant: 반지"
"242841733-0-54508","ring^n","ring"
"242841733-0-98327","Beekeeper's Ring","Beekeeper: 반지"
"242841733-0-54509","ring^n","ring"
"242841733-0-10961","Tazkad's Band","The Viper[4]: Tazkad's Band"
"242841733-0-90607","Ring of the Onslaught","The Onslaught: "
"228378404-0-44995","After years in the heavily enchanted vaults of Sancre Tor, this ring actively deflects magicka around it.","강력한 마법이 걸린 생커 토르의 납골당에서 수많은 세월을 보낸 이 반지는 그 주변의 매지카를 활발하게 비껴가도록 만듭니다."
"242841733-0-139688","Ring of Hist Bark","Ring of Hist Bark"
"242841733-0-143901","Indomitable Fury Ring","Indomitable Fury Ring"
"242841733-0-139687","Ring of Torug's Pact","Ring of Torug's Pact"
"242841733-0-139686","Ring of the Spectre's Eye","Ring of the Spectre's Eye"
"242841733-0-34934","Naeraizozan's Band of Hist Sap","Naeraizozan's Band of Hist Sap"
"242841733-0-139685","Ring of Oblivion's Foe","Ring of Oblivion's Foe"
"242841733-0-139684","Ring of Ashen Grip","Ring of Ashen Grip"
"242841733-0-139683","Ring of the Night Mother","Ring of the Night Mother"
"242841733-0-139682","Magnus' Ring","Magnus' Ring"
"242841733-0-139681","Ring of Vampire's Kiss","Ring of Vampire's Kiss"
"242841733-0-43893","Werewolf Hide Ring","Werewolf Hide: 반지"
"242841733-0-43894","Werewolf Hide Band","Werewolf Hide Band"
"242841733-0-139689","Ring of the Willow's Path","Ring of the Willow's Path"
"242841733-0-148365","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-43888","Ring of Syrabane","Syrabane: 반지"
"242841733-0-43889","Band of Syrabane","Syrabane: 끈"
"242841733-0-148367","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-148361","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-104109","Ring of the Netch's Touch","Netch's Touch: 반지"
"242841733-0-148363","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-139680","Ring of the Seducer","Ring of the Seducer"
"242841733-0-106520","Ring of the Undaunted Infiltrator","Undaunted Infiltrator: 반지"
"242841733-0-99647","Spinner's Ring","Spinner: 반지"
"242841733-0-128554","Caluurion's Legacy Ring","Caluurion: 칼루리온의 유물 반지"
"242841733-0-148369","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-74108","Ring of Fury","Fury: 반지"
"242841733-0-139677","Ring of Twilight's Embrace","Ring of Twilight's Embrace"
"242841733-0-140885","Blood Moon Ring","Blood Moon Ring"
"242841733-0-139676","Ring of Death's Wind","Ring of Death's Wind"
"242841733-0-73035","Ring of Twilight Remedy","Twilight Remedy: 반지"
"228378404-0-10986","The ring's opalescent surface appears to change with your every movement.","The ring's opalescent surface appears to change with your every movement."
"242841733-0-142828","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"228378404-0-34934","This ring causes pain in the hand it is worn upon.","This ring causes pain in the hand it is worn upon."
"242841733-0-142826","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-139679","Whitestrake's Ring","Whitestrake's Ring"
"242841733-0-139678","Ring of Night's Silence","Ring of Night's Silence"
"242841733-0-44733","Ring of the Ancient One","Ring of the Ancient One"
"242841733-0-147044","Auroran's Ring","Auroran's Ring"
"242841733-0-16046","Matron's Mark","Lamia: Matron's Mark"
"242841733-0-148371","Senche-raht's Ring","Senche-raht's Ring"
"242841733-0-16042","Pulsing Dremora Ring","Leviathan: Pulsing Dremora Ring"
"242841733-0-97217","Ring of a Mother's Sorrow","Mother's Sorrow: 반지"
"242841733-0-142830","Grave-Stake Collector Ring","Grave-Stake Collector Ring"
"242841733-0-95270","Ring of the Fire","The Fire: 반지"
"242841733-0-140214","Nocturnal's Favored Ring","Nocturnal's Favored Ring"
"228378404-0-34527","A ring awarded for defeating the powerful harvester, Marwoleath, in the cave known as the Wailing Maw.","통곡의 동굴이라고 알려진 동굴에서 강력한 수확자 마르월레스를 쓰러뜨리고 얻은 반지입니다."
"242841733-0-42977","Seventh Legion's Conjured Oath-Band","Seventh Legion's Conjured Oath-Band"
"242841733-0-16212","Leafring","Light Speaker: Leafring"
"242841733-0-16211","Lost Imperial Band","Netch's Touch: 유실된 임페리얼 띠반지"
"242841733-0-86561","Ring of the Storm Knight","Storm Knight: 반지"
"242841733-0-55809","Aether Ring of Mending","Mending: 천공 반지"
"242841733-0-55808","Aether Ring of Restoration","Aether: 반지 of Restoration"
"242841733-0-105219","Sword Dancer's Ring","Sword Dancer: 소드댄서의 반지"
"242841733-0-71299","Ring of Glory","Ring of Glory"
"242841733-0-55805","Aether Ring of Empowerment","Aether: 반지 of Empowerment"
"242841733-0-16219","Lost Wedding Band","Lost Wedding Band"
"242841733-0-55804","Energizing Aether Ring","Energizing Aether: 반지"
"242841733-0-107630","Knight-Errant's Ring","Knight-Errant: 편력기사의 반지"
"242841733-0-16214","Tribal Hair-Knot","Barkskin: Tribal Hair-Knot"
"242841733-0-139699","Ring of the Noble's Conquest","Ring of the Noble's Conquest"
"242841733-0-163104","Spell Parasite's Ring","Spell Parasite's Ring"
"242841733-0-165987","Temp_Z_Tank's Perfect Ring","Temp_Z_Tank's Perfect Ring"
"242841733-0-139698","Ring of the Twice-Born Star","Ring of the Twice-Born Star"
"242841733-0-10915","Ehtayah's Tear","에테야의 눈물"
"242841733-0-139697","Ring of the Arena","Ring of the Arena"
"242841733-0-163102","Spell Parasite's Ring","Spell Parasite's Ring"
"242841733-0-139696","Ring of Shalidor's Curse","Ring of Shalidor's Curse"
"242841733-0-139695","Ring of Kagrenac's Hope","Ring of Kagrenac's Hope"
"242841733-0-163100","Spell Parasite's Ring","Spell Parasite's Ring"
"242841733-0-144829","Battalion Defender Ring","Battalion Defender Ring"
"242841733-0-139694","Ring of the Eyes of Mara","Ring of the Eyes of Mara"
"242841733-0-139693","Ring of Orgnum's Scales","Ring of Orgnum's Scales"
"242841733-0-139692","Ring of Alessia's Bulwark","Ring of Alessia's Bulwark"
"228378404-0-34754","This ring is gold in color, but color only.","This ring is gold in color, but color only."
"242841733-0-10919","Queensguard Ring","여왕 근위대의 반지"
"242841733-0-42971","Magdelena's Ancient Ring of the Vampire's Cloak","Magdelena's Ancient Ring of the Vampire's Cloak"
"242841733-0-44904","Ring of Mara","Ring of Mara"
"242841733-0-44906","Skald's Ring","Skald의 반지"
"242841733-0-139691","Ring of the Song of Lamae","Ring of the Song of Lamae"
"242841733-0-139690","Ring of Hunding's Rage","Hunding's Rage: 반지"
"242841733-0-108731","Ring of the Sergeant","Ring of the Sergeant"
"242841733-0-73009","Moondancer Ring","Moondancer: 달무희의 반지"
"242841733-0-71281","Ring of Glory","Ring of Glory"
"242841733-0-71280","Para Bellum Band","Para Bellum Band"
"242841733-0-71283","Band of Permafrost","Band of Permafrost"
"242841733-0-71282","Signet of Succession","Signet of Succession"
"242841733-0-71284","Ring of the Hunt","Ring of the Hunt"
"242841733-0-96587","Shalk's Ring","Shalk: 반지"
"242841733-0-87866","Deadly Ring","Deadly: 반지"
"242841733-0-88713","Ring of Beckoning Steel","Beckoning Steel: 반지"
"242841733-0-117451","Ring of the Shield Breaker","Shield Breaker: 반지"
"242841733-0-89805","Ring of Elf Bane","Elf Bane: 반지"
"242841733-0-132848","Mad Tinkerer's Ring","Mad Tinkerer: 반지"
"242841733-0-85451","Ring of Salvation","Salvation: 반지"
"242841733-0-154836","Senchal Defender's Ring","Senchal Defender's Ring"
"242841733-0-106329","Lamia's Ring","Lamia: 라미아의 반지"
"242841733-0-78904","Ring of the Harbinger","Ring of the Harbinger"
"242841733-0-109832","Ring of the Noble Duelist","Ring of the Noble Duelist"
"242841733-0-71278","Winterborn Ring","Winterborn Ring"
"242841733-0-71277","Briarheart Band","Briarheart Band"
"242841733-0-71279","Signet of the Pariah","Signet of the Pariah"
"242841733-0-78900","Ring of the Harbinger","The Harbinger: 반지"
"242841733-0-55824","Ring of the Two-Fanged Snake","Two-Fanged Snake: 반지"
"242841733-0-78902","Ring of the Harbinger","Ring of the Harbinger"
"242841733-0-55820","Ophidian Ring of Energy","원기의 오피디아인 반지"
"242841733-0-160299","Temp_Z_Heal's Ring","Temp_Z_Heal's Ring"
"242841733-0-138146","Relequen's Perfected Ring","Relequen's Perfected Ring"
"242841733-0-71294","Ring of Trinimac's Valor","Ring of Trinimac's Valor"
"242841733-0-71296","Winterborn Ring","Winterborn Ring"
"242841733-0-71295","Briarheart Band","Briarheart Band"
"242841733-0-71298","Para Bellum Band","Para Bellum Band"
"242841733-0-71297","Signet of the Pariah","Signet of the Pariah"
"242841733-0-61009","Aelif's Shadowband","Aelif's Shadowband"
"242841733-0-61008","Forgemaster's Band","Forgemaster's Band"
"242841733-0-61007","Dwemerdark Signet","Dwemerdark Signet"
"242841733-0-42985","Prisoner Cynhamouth's Undulating Band","죄수 신하모스의 물결모양 반지"
"242841733-0-61012","Thespian's Ring","Thespian's Ring"
"242841733-0-61011","Artifact-Hunter's Band","Artifact-Hunter's Band"
"242841733-0-55819","Ophidian Ring of Spirit","정신의 오피디아인 반지"
"228378404-0-1121","Alexia Dencent bestowed this ring for aiding her outside Aldcroft.","Aldcroft외곽에서 Alexia Dencent를 도운 대가로 이 반지를 받았습니다"
"242841733-0-162229","Vrol's Ring","Vrol's Ring"
"242841733-0-99838","Thunderbug's Ring","Thunderbug's Ring"
"242841733-0-140210","Adept Rider's Ring","Adept Rider's Ring"
"242841733-0-140694","Hanu's Ring","Hanu's Ring"
"242841733-0-165974","Temp_Z_Stam's Perfect Ring","Temp_Z_Stam's Perfect Ring"
"242841733-0-98509","Ring of the Vampire's Cloak","Vampire's Cloak: 반지"
"242841733-0-140212","Sload's Ring","Sload's Ring"
"242841733-0-54247","Band of the Daedroth","Band of the Daedroth"
"242841733-0-59937","Dominion's Loop","Dominion's Loop"
"242841733-0-140138","Ring of Hist Bark","Ring of Hist Bark"
"242841733-0-59936","Dominion's Ring","Dominion's Ring"
"242841733-0-140137","Ring of Torug's Pact","Ring of Torug's Pact"
"242841733-0-54246","Bonebound Ring","Bonebound: 반지"
"242841733-0-59938","Dominion's Signet","Dominion's Signet"
"242841733-0-140139","Ring of the Willow's Path","Ring of the Willow's Path"
"242841733-0-133600","Ring of Unfathomable Darkness","Ring of Unfathomable Darkness"
"242841733-0-44200","Ring of Cyrodiil's Light","Cyrodiil's Light: 반지"
"242841733-0-44201","Band of Cyrodiil's Light","Cyrodiil's Light: 끈"
"242841733-0-54480","Ring of the Fallen Wastes","Ring of the Fallen Wastes"
"228378404-0-42985","A ring awarded for defeating the harvester champion, Cynhamoth.","수확자 투사 신하모스를 쓰러뜨리고 얻은 반지입니다."
"242841733-0-129109","Jorvuld's Guidance Ring","Jorvuld: 조르불드의 인도 반지"
"242841733-0-92993","Ring of the Crusader","The Crusader: 반지"
"242841733-0-72909","Ring of Bahraha's Curse","Ring of Bahraha's Curse"
"242841733-0-72907","Ring of Bahraha's Curse","Bahraha's Curse: 반지"
"242841733-0-140141","Ring of the Song of Lamae","Ring of the Song of Lamae"
"242841733-0-140140","Ring of Hunding's Rage","Hunding's Rage: 반지"
"242841733-0-126076","Governor's Ring of the War Maiden","War Maiden: 총독의 반지"
"228378404-0-10919","This ring is only given to loyal agents of Queen Ayrenn for service and sacrifice.","아이렌 여왕을 헌신적으로 섬기는 충성스런 요원들에게만 지급되는 반지입니다."
"242841733-0-140143","Ring of Orgnum's Scales","Ring of Orgnum's Scales"
"242841733-0-59941","Dominion's Band","Dominion's Band"
"242841733-0-140142","Ring of Alessia's Bulwark","Ring of Alessia's Bulwark"
"242841733-0-140145","Ring of Kagrenac's Hope","Ring of Kagrenac's Hope"
"242841733-0-126078","Telvanni Retainer's Ring","Telvanni Retainer's Ring"
"242841733-0-140144","Ring of the Eyes of Mara","Ring of the Eyes of Mara"
"228378404-0-10915","The unadorned circle was found on a Do'Krin offering altar.","도크린 공물 제단에서 찾아낸 간소한 반지입니다."
"242841733-0-140147","Ring of the Arena","Ring of the Arena"
"242841733-0-140146","Ring of Shalidor's Curse","Ring of Shalidor's Curse"
"242841733-0-140149","Ring of the Noble's Conquest","Ring of the Noble's Conquest"
"242841733-0-140148","Ring of the Twice-Born Star","Ring of the Twice-Born Star"
"242841733-0-54476","A Bent Silver Ring","A Bent Silver: 반지"
"242841733-0-54477","Exiles' Legacy","Exiles' Legacy"
"242841733-0-7417","Guarblood Ring","Guarblood Ring"
"242841733-0-54474","Pact's Band","Pact: 조약 띠"
"242841733-0-127150","Ironblood Ring","Ironblood: 반지"
"242841733-0-140150","Ring of Redistribution","Ring of Redistribution"
"242841733-0-140152","Ring of Julianos","Ring of Julianos"
"242841733-0-140151","Ring of the Armor Master","Ring of the Armor Master"
"242841733-0-140154","Ring of the Code","Ring of the Code"
"242841733-0-140153","Ring of Trials","Ring of Trials"
"242841733-0-72911","Ring of Bahraha's Curse","Ring of Bahraha's Curse"
"242841733-0-140156","Ring of Tava's Favor","Ring of Tava's Favor"
"228378404-0-42971","A ring awarded for defeating the elder hag, Magdelena.","A ring awarded for defeating the elder hag, Magdelena."
"242841733-0-140155","Ring of Morkuldin","Ring of Morkuldin"
"242841733-0-140158","Eternal Hunt Ring","Eternal Hunt Ring"
"242841733-0-140157","Clever Alchemist Ring","Clever Alchemist Ring"
"242841733-0-29069","Angata's Signet","Sanctuary: 앙가타의 인장"
"242841733-0-7668","Voljar Meadery Seal","Voljar Meadery Seal"
"242841733-0-134955","Left Ring of the Broken Soul","부서진 영혼의 왼손 반지"
"242841733-0-150168","Nahviintaas's Ring","Nahviintaas's Ring"
"242841733-0-90798","Curse-Eating Ring","Curse-Eating: 반지"
"228378404-0-44904","Gain XP bonus when adventuring with your partner, both characters must have partaken in the ceremony.","Gain XP bonus when adventuring with your partner, both characters must have partaken in the ceremony."
"242841733-0-140120","Adept Rider's Ring","Adept Rider's Ring"
"242841733-0-140122","Sload's Ring","Sload's Ring"
"242841733-0-59924","Covenant's Ring","Covenant's Ring"
"242841733-0-140124","Nocturnal's Favored Ring","Nocturnal's Favored Ring"
"242841733-0-59926","Covenant's Signet","Covenant's Signet"
"242841733-0-140127","Ring of Twilight's Embrace","Ring of Twilight's Embrace"
"242841733-0-59925","Covenant's Loop","Covenant's Loop"
"242841733-0-54259","Ring of Bitter Mercy","Ring of Bitter Mercy"
"242841733-0-140126","Ring of Death's Wind","Ring of Death's Wind"
"242841733-0-140129","Whitestrake's Ring","Whitestrake's Ring"
"242841733-0-139399","ring^n","ring"
"242841733-0-140128","Ring of Night's Silence","Ring of Night's Silence"
"242841733-0-54257","Ring of St Llothis","Ring of St Llothis"
"242841733-0-139398","ring^n","ring"
"242841733-0-59929","Covenant's Band","Covenant's Band"
"242841733-0-139397","ring^n","ring"
"242841733-0-139396","ring^n","ring"
"242841733-0-29076","Widow's Band","Prayer: Widow's Band"
"242841733-0-7678","Rigurt's Robust Ring","Rigurt's Robust Ring"
"228378404-0-42958","A ring awarded for defeating the bandit, Salazar the Wolf, who transformed into a werewolf.","A ring awarded for defeating the bandit, Salazar the Wolf, who transformed into a werewolf."
"242841733-0-22205","Treethane's Sigil","Warlock: Treethane's Sigil"
"242841733-0-152356","Renald's Ring","Renald's Ring"
"242841733-0-44206","Ring of Sanctuary","Sanctuary: 성역의 반지"
"242841733-0-44207","Loop of Sanctuary","Sanctuary: 성역의 고리"
"242841733-0-100951","Smuggler's Ring","Smuggler: 밀수업자의 반지"
"242841733-0-140130","Ring of the Seducer","Ring of the Seducer"
"242841733-0-29075","Guardsman's Mark","Nightmare: Guardsman's Mark"
"242841733-0-165892","Temp_Z_Heal's Perfect Ring","Temp_Z_Heal's Perfect Ring"
"242841733-0-140132","Magnus' Ring","Magnus' Ring"
"242841733-0-59931","Pact's Loop","Pact's Loop"
"242841733-0-59930","Pact's Ring","Pact's Ring"
"242841733-0-140131","Ring of Vampire's Kiss","Ring of Vampire's Kiss"
"242841733-0-29070","Broodmother's Knot","Spider Cultist: Broodmother's Knot"
"242841733-0-140134","Ring of Ashen Grip","Ring of Ashen Grip"
"242841733-0-165895","Temp_Z_Magi's Perfect Ring","Temp_Z_Magi's Perfect Ring"
"242841733-0-59932","Pact's Signet","Pact's Signet"
"242841733-0-140133","Ring of the Night Mother","Ring of the Night Mother"
"242841733-0-59935","Pact's Band","Pact's Band"
"242841733-0-140136","Ring of the Spectre's Eye","Ring of the Spectre's Eye"
"242841733-0-140135","Ring of Oblivion's Foe","Ring of Oblivion's Foe"
"242841733-0-78896","The Vicecanon's Ring","The Vicecanon's Ring"
"242841733-0-143208","Naga Shaman Ring","Naga Shaman Ring"
"242841733-0-78898","The Vicecanon's Ring","The Vicecanon's Ring"
"242841733-0-143206","Naga Shaman Ring","Naga Shaman Ring"
"242841733-0-54444","Pact's Signet","Pact: 인장"
"242841733-0-78892","Galerion's Ring","Galerion's Ring"
"242841733-0-78894","The Vicecanon's Ring","The Vicecanon: 반지"
"242841733-0-54440","Pact's Ring","Pact: 조약 반지"
"242841733-0-163052","Ring of the Wild Hunt","Ring of the Wild Hunt"
"242841733-0-78890","Galerion's Ring","Galerion's Ring"
"242841733-0-110760","Ring of the Worm Cult","Worm Cult: 반지"
"242841733-0-45733","Serrin Vol's Advantage of Cyrodiil's Light","Serrin Vol's Advantage of Cyrodiil's Light"
"242841733-0-143212","Naga Shaman Ring","Naga Shaman Ring"
"242841733-0-143210","Naga Shaman Ring","Naga Shaman Ring"
"242841733-0-54438","Covenant's Band","Covenant: 동맹 띠"
"242841733-0-55769","Charged Loop","Embershield: Charged Loop"
"242841733-0-34844","Ysgramor's Frostmaiden's Tear","Ysgramor's Frostmaiden's Tear"
"242841733-0-143214","Naga Shaman Ring","Naga Shaman Ring"
"228378404-0-1742","This ring is simple in its design. The wearer feels a distinct sense of calm and acceptance.","단순한 모양새의 반지입니다. 착용자가 수용적이고 차분한 느낌을 뚜렷이 느낄 수 있게 해 줍니다."
"242841733-0-155443","Daring Corsair's Ring","Daring Corsair's Ring"
"242841733-0-134722","Ring of Summerset's Champion","서머셋 챔피언의 반지"
"242841733-0-7456","Zarukhair's Band","Zarukhair's Band"
"242841733-0-155441","Daring Corsair's Ring","Daring Corsair's Ring"
"242841733-0-155447","Daring Corsair's Ring","Daring Corsair's Ring"
"242841733-0-134960","Right Ring of the Broken Soul","부서진 영혼의 오른손 반지"
"242841733-0-155445","Daring Corsair's Ring","Daring Corsair's Ring"
"242841733-0-23710","Scamplord's Signet","Burning Spellweave: Scamplord의 인장"
"242841733-0-43536","ring^n","ring"
"242841733-0-155439","Daring Corsair's Ring","Daring Corsair's Ring"
"242841733-0-122983","Defiler's Ring","Defiler: 모독자의 반지"
"242841733-0-111870","Spell Power Cure Ring","Spell Power Cure: 반지"
"242841733-0-140159","Gladiator's Ring","Gladiator's Ring"
"242841733-0-141249","Moon Hunter Ring","Moon Hunter Ring"
"228378404-0-61009","Aelif purchased this at a little shop in Dune, on the border of Elsweyr, for the price of a man's darkest secret.","Aelif purchased this at a little shop in Dune, on the border of Elsweyr, for the price of a man's darkest secret."
"242841733-0-55792","Ring of the Resilient Yokeda","Resilient Yokeda: 반지"
"242841733-0-87116","Ring of the Healer","Ring of the Healer"
"242841733-0-140161","Pelinal's Ring","Pelinal's Ring"
