"Location","Source","Target"
"242841733-0-114324","Favel Ancestral Tomb Rubbing","페빌 조상 묘비의 탁본"
"228378404-0-147285","This ancient Imperial poem calls the kings of the wilderness to your side, to stand with the mightiest of Arena Gladiators.","This ancient Imperial poem calls the kings of the wilderness to your side, to stand with the mightiest of Arena Gladiators."
"228378404-0-126584","This letter invited me to Vvardenfell.","이 편지가 나를 바덴펠로 초대했다."
"242841733-0-114323","Nerano Ancestral Tomb Rubbing","네라노 조상 묘비의 탁본"
"242841733-0-29925","Pact Amulet","Pact Amulet"
"242841733-0-114320","Ieneth Ancestral Tomb Rubbing","Ieneth Ancestral Tomb Rubbing"
"228378404-0-34363","This is an obsolete item. It no longer has any in-game value and is safe to destroy.","더 이상 쓸모가 없는 아이템. 게임 내 가치가 없기 때문에 파괴해도 문제없다."
"242841733-0-114322","Venim Ancestral Tomb Rubbing","베님 조상 묘비의 탁본"
"242841733-0-114321","Sadryon Ancestral Tomb Rubbing","Sadryon Ancestral Tomb Rubbing"
"242841733-0-147496","Guar Stomp Illustrated Reports","Guar Stomp Illustrated Reports"
"228378404-0-141742","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"242841733-0-147495","Guar Stomp Noise Reports","Guar Stomp Noise Reports"
"242841733-0-147498","Guar Stomp Skeletal Reconstruction","Guar Stomp Skeletal Reconstruction"
"228378404-0-141744","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"242841733-0-147497","Guar Stomp History in Street Theatre","Guar Stomp History in Street Theatre"
"228378404-0-141743","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"242841733-0-147492","Guar Stomp Elucidating Hand-Scultpure","Guar Stomp Elucidating Hand-Scultpure"
"242841733-0-147494","Guar Stomp Rehearsal Tuning Fork","Guar Stomp Rehearsal Tuning Fork"
"242841733-0-147493","Guar Stomp Steps-Practice Rug","Guar Stomp Steps-Practice Rug"
"228378404-0-141746","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"228378404-0-141745","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"228378404-0-141748","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"228378404-0-141747","This is one of seven parts of the Swamp Jelly Runebox.","This is one of seven parts of the Swamp Jelly Runebox."
"228378404-0-34359","This is an obsolete item. It no longer has any in-game value and is safe to destroy.","더 이상 쓸모가 없는 아이템. 게임 내 가치가 없기 때문에 파괴해도 문제없다."
"228378404-0-139408","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"242841733-0-141719","Xeech Tablet","Xeech Tablet"
"228378404-0-153736","This bag is very lumpy and snoring lightly.","This bag is very lumpy and snoring lightly."
"228378404-0-141751","This ancient Imperial exultation glorifies you as among the greatest of Arena Gladiators.","This ancient Imperial exultation glorifies you as among the greatest of Arena Gladiators."
"242841733-0-141720","Sisei Tablet","Sisei Tablet"
"228378404-0-126122","A rare map indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 지도입니다."
"242841733-0-22073","Stolen Goods","훔친 물건"
"228378404-0-153706","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"228378404-0-153707","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"228378404-0-153708","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"228378404-0-139439","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"242841733-0-139408","Jewelry Crafting Survey: Stormhaven","Jewelry Crafting Survey: Stormhaven"
"228378404-0-153709","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"242841733-0-2572","Empty Wine Bottle","빈 와인병"
"228378404-0-139438","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-153704","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"228378404-0-153705","This is one of six parts of the Darloc Brae Gear Set Runebox.","This is one of six parts of the Darloc Brae Gear Set Runebox."
"228378404-0-139433","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-141720","A large stone tablet that represents the third month of the Argonian year, otherwise known as Sprout.","A large stone tablet that represents the third month of the Argonian year, otherwise known as Sprout."
"228378404-0-69405","This key appears to be made from glowing blue crystals. It should unlock the Daedric Embers Trophy Chest.","This key appears to be made from glowing blue crystals. It should unlock the Daedric Embers Trophy Chest."
"228378404-0-139432","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-141722","A large stone tablet that represents the fifth month of the Argonian year, otherwise known as Mature Hist.","A large stone tablet that represents the fifth month of the Argonian year, otherwise known as Mature Hist."
"228378404-0-139431","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-141721","A large stone tablet that represents the fourth month of the Argonian year, otherwise known as Hist Sapling.","A large stone tablet that represents the fourth month of the Argonian year, otherwise known as Hist Sapling."
"228378404-0-139430","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139437","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139436","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139435","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139434","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-141728","A large stone tablet that represents the eleventh month of the Argonian year, otherwise known as Argonian.","A large stone tablet that represents the eleventh month of the Argonian year, otherwise known as Argonian."
"228378404-0-141727","A large stone tablet that represents the tenth month of the Argonian year, otherwise known as Semi-Humanoid Lizard.","A large stone tablet that represents the tenth month of the Argonian year, otherwise known as Semi-Humanoid Lizard."
"228378404-0-141729","A large stone tablet that represents the twelfth month of the Argonian year, otherwise known as Deceased.","A large stone tablet that represents the twelfth month of the Argonian year, otherwise known as Deceased."
"228378404-0-141724","A large stone tablet that represents the seventh month of the Argonian year, otherwise known as Egg Basket.","A large stone tablet that represents the seventh month of the Argonian year, otherwise known as Egg Basket."
"228378404-0-141723","A large stone tablet that represents the sixth month of the Argonian year, otherwise known as Elder Hist.","A large stone tablet that represents the sixth month of the Argonian year, otherwise known as Elder Hist."
"228378404-0-69404","This key resembles a twisted Daedric chain and is cold to the touch. It should unlock the Daedric Shackle Trophy Chest.","This key resembles a twisted Daedric chain and is cold to the touch. It should unlock the Daedric Shackle Trophy Chest."
"228378404-0-141726","A large stone tablet that represents the ninth month of the Argonian year, otherwise known as Lizard.","A large stone tablet that represents the ninth month of the Argonian year, otherwise known as Lizard."
"228378404-0-141725","A large stone tablet that represents the eighth month of the Argonian year, otherwise known as Egg.","A large stone tablet that represents the eighth month of the Argonian year, otherwise known as Egg."
"242841733-0-138786","Waterlogged Note","Waterlogged Note"
"228378404-0-126112","A rare map indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 지도입니다."
"242841733-0-138785","Arena Gladiator's Recognition","Arena Gladiator's Recognition"
"228378404-0-126111","A rare map indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 지도입니다."
"228378404-0-153710","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-153711","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"242841733-0-138783","Arena Gladiator's Proof","Arena Gladiator's Proof"
"228378404-0-153712","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-126113","A rare map indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 지도입니다."
"228378404-0-153717","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-139429","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-153718","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-55012","A gem taken from the body of the Celestial Mage.","A gem taken from the body of the Celestial Mage."
"228378404-0-139428","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-55011","A trophy taken by the Celestial Warrior from a dead Undaunted.","A trophy taken by the Celestial Warrior from a dead Undaunted."
"228378404-0-139427","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-153713","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-55013","A piece of the Serpent's Stone.","A piece of the Serpent's Stone."
"228378404-0-153714","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-153715","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-153716","This is one of nine parts of the Undertaker Gear Set Runebox.","This is one of nine parts of the Undertaker Gear Set Runebox."
"228378404-0-139422","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"242841733-0-125475","Research Scroll, Woodworking, 1 Day","연구 두루마리, 목공, 1일"
"242841733-0-125474","Research Scroll, Clothing, 1 Day","연구 두루마리, 재봉, 1일"
"242841733-0-125473","Research Scroll, Blacksmithing, 1 Day","연구 두루마리, 대장기술, 1일"
"228378404-0-139426","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139425","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139424","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-139423","A rare report indicating a generous cache of raw materials.","풍부한 양의 가공되지 않은 재료가 숨겨져 있는 장소를 표시한 보기 드문 보고서입니다."
"228378404-0-159495","A text about Jhunal, the ancient Nord god of knowledge.","A text about Jhunal, the ancient Nord god of knowledge."
"228378404-0-141737","This incomplete fragment of text discusses the Welkynar Style. When you have ten of these, use a Welkynar Binding to create a random Welkynar Style Motif Chapter.","This incomplete fragment of text discusses the Welkynar Style. When you have ten of these, use a Welkynar Binding to create a random Welkynar Style Motif Chapter."
"242841733-0-139424","Jewelry Crafting Survey: Stonefalls","Jewelry Crafting Survey: Stonefalls"
"242841733-0-141745","Swamp Jelly Carrying Jar","Swamp Jelly Carrying Jar"
"242841733-0-139423","Jewelry Crafting Survey: Glenumbra","Jewelry Crafting Survey: Glenumbra"
"242841733-0-141746","Swamp Jelly Spawning Mud","Swamp Jelly Spawning Mud"
"242841733-0-139422","Jewelry Crafting Survey: Auridon","Jewelry Crafting Survey: Auridon"
"242841733-0-141743","Swamp Jelly Luminous Fishmeal","Swamp Jelly Luminous Fishmeal"
"242841733-0-141744","Swamp Jelly Luring Flute","Swamp Jelly Luring Flute"
"242841733-0-141747","Swamp Jelly Moss Bedding","Swamp Jelly Moss Bedding"
"242841733-0-141748","Swamp Jelly Hunter's Lens","Swamp Jelly Hunter's Lens"
"242841733-0-139429","Jewelry Crafting Survey: Rivenspire","Jewelry Crafting Survey: Rivenspire"
"242841733-0-43630","Auridon Treasure Map VI","아우리돈 보물지도 VI"
"242841733-0-64567","Dark Ether","Dark Ether"
"242841733-0-139428","Jewelry Crafting Survey: Shadowfen","Jewelry Crafting Survey: Shadowfen"
"242841733-0-64568","Ethereal Key","천상 열쇠"
"242841733-0-43631","Grahtwood Treasure Map I","그랏우드 보물지도 I"
"242841733-0-139427","Jewelry Crafting Survey: Greenshade","Jewelry Crafting Survey: Greenshade"
"242841733-0-43632","Grahtwood Treasure Map II","그랏우드 보물지도 II"
"242841733-0-139426","Jewelry Crafting Survey: Deshaan","Jewelry Crafting Survey: Deshaan"
"242841733-0-64569","Mark of the Legion","Mark of the Legion"
"242841733-0-43633","Grahtwood Treasure Map III","그랏우드 보물지도 III"
"242841733-0-139425","Jewelry Crafting Survey: Grahtwood","Jewelry Crafting Survey: Grahtwood"
"242841733-0-43623","Bangkorai Treasure Map V","뱅코라이 보물지도 V"
"242841733-0-64574","Clawed Key","발톱 열쇠"
"228378404-0-147927","Supposedly penned by a Shadow of Rajhin, these cryptic clues point the way to the missing pieces of the Rithana-di-Renada.","Supposedly penned by a Shadow of Rajhin, these cryptic clues point the way to the missing pieces of the Rithana-di-Renada."
"242841733-0-43624","Bangkorai Treasure Map VI","뱅코라이 보물지도 VI"
"242841733-0-64575","Planar Armor Scraps","차원 방어구 조각"
"242841733-0-43625","Auridon Treasure Map I","아우리돈 보물지도 I"
"228378404-0-147929","Part of a mummified alfiq. With enough of these, you could build your own.","Part of a mummified alfiq. With enough of these, you could build your own."
"242841733-0-64576","Planar Key","차원 열쇠"
"242841733-0-43626","Auridon Treasure Map II","아우리돈 보물지도 II"
"242841733-0-43627","Auridon Treasure Map III","아우리돈 보물지도 III"
"242841733-0-64570","Legionary Key","군단병 열쇠"
"242841733-0-43628","Auridon Treasure Map IV","아우리돈 보물지도 IV"
"242841733-0-64571","Monstrous Tooth","Monstrous Tooth"
"242841733-0-43629","Auridon Treasure Map V","아우리돈 보물지도 V"
"242841733-0-64572","Monstrous Enamel Key","괴물 법랑질 열쇠"
"242841733-0-64573","Bloody Claw","Bloody Claw"
"242841733-0-126110","Blacksmith Survey: Vvardenfell","대장장이 조사 보고서: 바덴펠"
"242841733-0-126111","Clothier Survey: Vvardenfell","재봉사 조사 보고서: 바덴펠"
"242841733-0-126112","Woodworker Survey: Vvardenfell","목세공사 조사 보고서: 바덴펠"
"242841733-0-126113","Alchemist Survey: Vvardenfell","연금술사 조사 보고서: 바덴펠"
"242841733-0-57800","Blacksmith Survey: Craglorn III","대장장이 조사 보고서: 크래글론 III"
"242841733-0-141751","Arena Gladiator's Exultation","Arena Gladiator's Exultation"
"242841733-0-57801","Blacksmith Survey: Eastmarch","대장장이 조사 보고서: 이스트마치"
"242841733-0-57802","Enchanter Survey: Greenshade","마법부여가 조사 보고서: 그린쉐이드"
"242841733-0-57803","Enchanter Survey: Shadowfen","마법부여가 조사 보고서: 섀도우펜"
"242841733-0-57804","Enchanter Survey: Rivenspire","마법부여가 조사 보고서: 리븐스파이어"
"242841733-0-57805","Enchanter Survey: Malabal Tor","마법부여가 조사 보고서: 말라발 토르"
"242841733-0-57806","Enchanter Survey: Alik'r","마법부여가 조사 보고서: 알리키'어"
"242841733-0-28242","On the Nature of Coldharbour","On the Nature of Coldharbour"
"242841733-0-140427","An Apology for Missing Jewelry","An Apology for Missing Jewelry"
"242841733-0-57807","Enchanter Survey: Eastmarch","마법부여가 조사 보고서: 이스트마치"
"242841733-0-57808","Enchanter Survey: Reaper's March","마법부여가 조사 보고서: 리퍼스 마치"
"242841733-0-57809","Enchanter Survey: The Rift","마법부여가 조사 보고서: 리프트"
"242841733-0-119822","Attunable Woodworking Station","Attunable Woodworking Station"
"242841733-0-44950","Nanwen's Sword","난웬의 검"
"242841733-0-28008","Oak Cask","Oak Cask"
"242841733-0-64578","The First Charter","The First Charter"
"242841733-0-119821","Attunable Clothier Station","Attunable Clothier Station"
"242841733-0-43620","Bangkorai Treasure Map II","뱅코라이 보물지도 II"
"242841733-0-64579","Horn of Beasts","Horn of Beasts"
"242841733-0-28009","Sugar","Sugar"
"242841733-0-43621","Bangkorai Treasure Map III","뱅코라이 보물지도 III"
"242841733-0-43622","Bangkorai Treasure Map IV","뱅코라이 보물지도 IV"
"242841733-0-28007","Hops","Hops"
"228378404-0-142007","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries.","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries."
"242841733-0-64585","Map of Clans","Map of Clans"
"242841733-0-43612","Rivenspire Treasure Map VI","리븐스파이어 보물지도 VI"
"242841733-0-44943","Shadowfen CE Treasure Map","섀도우펜 CE 보물지도"
"242841733-0-43613","Alik'r Treasure Map I","알리키'어 보물지도 I"
"242841733-0-64586","Dwarf Light","Dwarf Light"
"228378404-0-142008","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries.","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries."
"242841733-0-44944","Stonefalls CE Treasure Map","스톤폴스 CE 보물지도"
"242841733-0-43614","Alik'r Treasure Map II","알리키'어 보물지도 II"
"242841733-0-153736","Lumpy Sack","Lumpy Sack"
"242841733-0-44945","Stormhaven CE Treasure Map","스톰헤이븐 CE 보물지도"
"242841733-0-64587","Torc of Baloth Bloodtusk","Torc of Baloth Bloodtusk"
"242841733-0-43615","Alik'r Treasure Map III","알리키'어 보물지도 III"
"228378404-0-142006","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries.","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries."
"242841733-0-64588","Heart of Zandadunoz","Heart of Zandadunoz"
"242841733-0-44946","Stros M'Kai CE Treasure Map","스트로스 므'카이 CE 보물지도"
"242841733-0-43616","Alik'r Treasure Map IV","알리키'어 보물지도 IV"
"242841733-0-64581","Centurion's Signet","Centurion's Signet"
"242841733-0-44947","The Rift CE Treasure Map","리프트 CE 보물지도"
"242841733-0-43617","Alik'r Treasure Map V","알리키'어 보물지도 V"
"242841733-0-64582","Frostbreak Chalice","Frostbreak Chalice"
"242841733-0-43618","Alik'r Treasure Map VI","알리키'어 보물지도 VI"
"242841733-0-44707","Nedras' Journal","Nedras' Journal"
"242841733-0-64583","Trinimac House Idol","Trinimac House Idol"
"242841733-0-43619","Bangkorai Treasure Map I","뱅코라이 보물지도 I"
"242841733-0-44708","Klaandor's Journal","Klaandor's Journal"
"242841733-0-64584","Nuzava's Anvil","Nuzava's Anvil"
"228378404-0-147930","Part of a Peryite cultist's robe. With enough of these, you could tailor your own.","Part of a Peryite cultist's robe. With enough of these, you could tailor your own."
"242841733-0-44709","Yenadar's Journal","Yenadar's Journal"
"242841733-0-64580","Guthrag's Mask","Guthrag's Mask"
"242841733-0-126584","Good Travels!","좋은 여행이 되길!"
"242841733-0-57810","Enchanter Survey: Bangkorai","마법부여가 조사 보고서: 뱅코라이"
"242841733-0-57811","Enchanter Survey: Coldharbour I","마법부여가 조사 보고서: 콜드하버 I"
"228378404-0-142009","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries.","One of four Legendary Indrik Feathers. It is said that combining all four feathers will summon a Nascent Indrik that will allow its summoner to mount it. Nascent Indriks have the ability to evolve when fed the proper berries."
"242841733-0-57812","Enchanter Survey: Coldharbour II","마법부여가 조사 보고서: 콜드하버 II"
"242841733-0-71083","Alchemist Survey: Wrothgar I","연금술사 조사 보고서: 로스가 I"
"242841733-0-141723","Hist-Tsoko Tablet","Hist-Tsoko Tablet"
"228378404-0-55447","This silvered key's bow is shaped like the Undaunted crest.  Bring to the Undaunted Enclave to claim your reward!","This silvered key's bow is shaped like the Undaunted crest.  Bring to the Undaunted Enclave to claim your reward!"
"228378404-0-55446","This simple brassy key is impressed with the symbol of the Undaunted. Bring to the Undaunted Enclave to claim your reward!","This simple brassy key is impressed with the symbol of the Undaunted. Bring to the Undaunted Enclave to claim your reward!"
"242841733-0-28016","Carrots","Carrots"
"228378404-0-28027","Used for stews","Used for stews"
"242841733-0-141724","Thtithil-Gah Tablet","Thtithil-Gah Tablet"
"242841733-0-71082","Woodworker Survey: Wrothgar III","목세공사 조사 보고서: 로스가 III"
"242841733-0-71085","Alchemist Survey: Wrothgar III","연금술사 조사 보고서: 로스가 III"
"242841733-0-141721","Hist-Deek Tablet","Hist-Deek Tablet"
"242841733-0-139444","Jewelry Crafting Survey: Vvardenfell","Jewelry Crafting Survey: Vvardenfell"
"228378404-0-28028","Used for stews","Used for stews"
"242841733-0-71084","Alchemist Survey: Wrothgar II","연금술사 조사 보고서: 로스가 II"
"242841733-0-141722","Hist-Dooka Tablet","Hist-Dooka Tablet"
"242841733-0-139443","Jewelry Crafting Survey: Wrothgar III","Jewelry Crafting Survey: Wrothgar III"
"228378404-0-55448","This golden key is inset with jewels, shaped to form the Undaunted crest.  Bring to the Undaunted Enclave to claim your reward!","This golden key is inset with jewels, shaped to form the Undaunted crest.  Bring to the Undaunted Enclave to claim your reward!"
"242841733-0-71087","Enchanter Survey: Wrothgar II","마법부여가 조사 보고서: 로스가 II"
"242841733-0-139442","Jewelry Crafting Survey: Wrothgar II","Jewelry Crafting Survey: Wrothgar II"
"242841733-0-141727","Shaja-Nushmeeko Tablet","Shaja-Nushmeeko Tablet"
"242841733-0-71086","Enchanter Survey: Wrothgar I","마법부여가 조사 보고서: 로스가 I"
"242841733-0-139441","Jewelry Crafting Survey: Wrothgar I","Jewelry Crafting Survey: Wrothgar I"
"242841733-0-28012","Potatoes","Potatoes"
"242841733-0-141728","Saxhleel Tablet","Saxhleel Tablet"
"242841733-0-139440","Jewelry Crafting Survey: Eastmarch","Jewelry Crafting Survey: Eastmarch"
"242841733-0-141725","Thtithil Tablet","Thtithil Tablet"
"242841733-0-71088","Enchanter Survey: Wrothgar III","마법부여가 조사 보고서: 로스가 III"
"242841733-0-159495","Jhunal the Rune God","Jhunal the Rune God"
"242841733-0-141726","Nushmeeko Tablet","Nushmeeko Tablet"
"228378404-0-121550","This item is not consumed on use.","이 아이템은 사용해도 사라지지 않습니다."
"242841733-0-43650","Reaper's March Treasure Map II","리퍼스 마치 보물지도 II"
"242841733-0-141729","Xulomaht Tablet","Xulomaht Tablet"
"242841733-0-43651","Reaper's March Treasure Map III","리퍼스 마치 보물지도 III"
"242841733-0-43652","Reaper's March Treasure Map IV","리퍼스 마치 보물지도 IV"
"242841733-0-43653","Reaper's March Treasure Map V","리퍼스 마치 보물지도 V"
"228378404-0-16288","What started off as a rank odor from this serving of food is beginning to grow on you. That would be the fungus.","What started off as a rank odor from this serving of food is beginning to grow on you. That would be the fungus."
"242841733-0-43654","Reaper's March Treasure Map VI","리퍼스 마치 보물지도 VI"
"242841733-0-153710","Undertaker Set Fragment 1","Undertaker Set Fragment 1"
"242841733-0-71081","Woodworker Survey: Wrothgar II","목세공사 조사 보고서: 로스가 II"
"228378404-0-16287","Prepared specially by the merchant in Silvenar.","Prepared specially by the merchant in Silvenar."
"242841733-0-43655","Stonefalls Treasure Map I","스톤폴스 보물지도 I"
"242841733-0-71080","Woodworker Survey: Wrothgar I","목세공사 조사 보고서: 로스가 I"
"242841733-0-43645","Malabal Tor Treasure Map III","말라발 토르 보물지도 III"
"242841733-0-43646","Malabal Tor Treasure Map IV","말라발 토르 보물지도 IV"
"242841733-0-43647","Malabal Tor Treasure Map V","말라발 토르 보물지도 V"
"242841733-0-43648","Malabal Tor Treasure Map VI","말라발 토르 보물지도 VI"
"242841733-0-153705","Darloc Brae Set Fragment 2","Darloc Brae Set Fragment 2"
"242841733-0-43649","Reaper's March Treasure Map I","리퍼스 마치 보물지도 I"
"242841733-0-153704","Darloc Brae Set Fragment 1","Darloc Brae Set Fragment 1"
"242841733-0-153707","Darloc Brae Set Fragment 4","Darloc Brae Set Fragment 4"
"242841733-0-153706","Darloc Brae Set Fragment 3","Darloc Brae Set Fragment 3"
"242841733-0-153709","Darloc Brae Set Fragment 6","Darloc Brae Set Fragment 6"
"242841733-0-153708","Darloc Brae Set Fragment 5","Darloc Brae Set Fragment 5"
"242841733-0-139435","Jewelry Crafting Survey: Coldharbour I","Jewelry Crafting Survey: Coldharbour I"
"228378404-0-28016","For making stews","For making stews"
"242841733-0-139434","Jewelry Crafting Survey: Bangkorai","Jewelry Crafting Survey: Bangkorai"
"242841733-0-28027","Onions","Onions"
"242841733-0-139433","Jewelry Crafting Survey: The Rift","Jewelry Crafting Survey: The Rift"
"242841733-0-139432","Jewelry Crafting Survey: Reaper's March","Jewelry Crafting Survey: Reaper's March"
"242841733-0-141733","The Broken Xinchei-Konu","The Broken Xinchei-Konu"
"242841733-0-139431","Jewelry Crafting Survey: Alik'r","Jewelry Crafting Survey: Alik'r"
"242841733-0-139430","Jewelry Crafting Survey: Malabal Tor","Jewelry Crafting Survey: Malabal Tor"
"242841733-0-141736","Welkynar Binding","Welkynar Binding"
"242841733-0-141737","Welkynar Style Motif Fragment","Welkynar Style Motif Fragment"
"242841733-0-43640","Greenshade Treasure Map IV","그린셰이드 보물지도 IV"
"242841733-0-43641","Greenshade Treasure Map V","그린셰이드 보물지도 V"
"242841733-0-139439","Jewelry Crafting Survey: Craglorn III","Jewelry Crafting Survey: Craglorn III"
"242841733-0-43642","Greenshade Treasure Map VI","그린셰이드 보물지도 VI"
"242841733-0-139438","Jewelry Crafting Survey: Craglorn II","Jewelry Crafting Survey: Craglorn II"
"242841733-0-139437","Jewelry Crafting Survey: Craglorn I","Jewelry Crafting Survey: Craglorn I"
"242841733-0-28028","Leeks","Leeks"
"242841733-0-43643","Malabal Tor Treasure Map I","말라발 토르 보물지도 I"
"242841733-0-139436","Jewelry Crafting Survey: Coldharbour II","Jewelry Crafting Survey: Coldharbour II"
"242841733-0-43644","Malabal Tor Treasure Map II","말라발 토르 보물지도 II"
"242841733-0-43634","Grahtwood Treasure Map IV","그랏우드 보물지도 IV"
"242841733-0-153712","Undertaker Set Fragment 3","Undertaker Set Fragment 3"
"242841733-0-43635","Grahtwood Treasure Map V","그랏우드 보물지도 V"
"242841733-0-153711","Undertaker Set Fragment 2","Undertaker Set Fragment 2"
"242841733-0-43636","Grahtwood Treasure Map VI","그랏우드 보물지도 VI"
"242841733-0-16288","Pickled Fish and Mushrooms","Pickled Fish and Mushrooms"
