"Location","Source","Target"
"242841733-0-57169","Chthonic Tonic","Chthonic Tonic"
"242841733-0-37796","cloudy Yerba Zinger Tonic","cloudy Yerba Zinger Tonic"
"228378404-0-37868","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-32091","flat Eltheric Hooch","flat Eltheric Hooch"
"242841733-0-57170","Sour Gin Fizz","Sour Gin Fizz"
"242841733-0-57171","Jasminger Tea","재스민 생강 차(Jasminger Tea)"
"242841733-0-57172","Camlorn Mint Tea","캠론 민트 차(Camlorn Mint Tea)"
"242841733-0-32093","cloudy sujamma","cloudy sujamma"
"242841733-0-32092","murky Bitterlemon Tea","murky Bitterlemon Tea"
"242841733-0-57173","Whiskey Sour","위스키 사워(Whiskey Sour)"
"242841733-0-37784","cloudy Yellow Goblin Tonic","cloudy Yellow Goblin Tonic"
"242841733-0-57174","Lemonic Invigoration","시큼한 격려(Lemonic Invigoration)"
"242841733-0-34032","Summer Sky Pale Ale","Summer Sky Pale Ale"
"242841733-0-57175","Dreugh Spit","드레우그 침(Dreugh Spit)"
"242841733-0-37783","murky Sweetsting Tea","murky Sweetsting Tea"
"242841733-0-34033","Ysgramor's Harbinger Lager","Ysgramor's Harbinger Lager"
"242841733-0-57176","Black Night Cordial","Black Night Cordial"
"242841733-0-32097","flat Honey Rye","flat Honey Rye"
"242841733-0-37782","flat Lemon Flower Sake","flat Lemon Flower Sake"
"242841733-0-34030","Telvanni Tea","텔바니 차(Telvanni Tea)"
"242841733-0-57177","Spicy Wyress Wine","Spicy Wyress Wine"
"242841733-0-32099","cloudy greef","cloudy greef"
"242841733-0-37788","flat Old Clear-Eye Whiskey","flat Old Clear-Eye Whiskey"
"242841733-0-57178","White-Eye Whiskey","White-Eye Whiskey"
"242841733-0-32098","Swill","Swill"
"242841733-0-57179","Sylph Gin","Sylph Gin"
"242841733-0-34035","Mate Infusion","Mate Infusion"
"242841733-0-37789","murky Gingerose Tea","murky Gingerose Tea"
"228378404-0-37854","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"228378404-0-37850","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-34062","Azura's Rose Tea","아주라의 장미 차(Azura's Rose Tea)"
"242841733-0-94438","Crown Crate Refreshing Drink","크라운제 원기회복 차 한 상자 (Crown Crate Refreshing Drink)"
"242841733-0-34065","Dancing Grandma","Dancing Grandma"
"242841733-0-68275","Orcrest Agony Pale Ale","Orcrest Agony Pale Ale"
"242841733-0-68276","Lusty Argonian Maid Mazte","음란한 아르고니안 메이드의 마즈테 (Lusty Argonian Maid Mazte)"
"242841733-0-68273","Senche-Tiger Single Malt","센치 호랑이 싱글몰트 위스키(Senche-Tiger Single Malt)"
"242841733-0-34068","Pink Wisdom Tea","Pink Wisdom Tea"
"242841733-0-68274","Velothi View Vintage Malbec","Velothi View Vintage Malbec"
"242841733-0-68271","Rosy Disposition Tonic","장밋빛 마음가짐 토닉(Rosy Disposition Tonic)"
"242841733-0-68272","Cloudrest Clarified Coffee","클라우드레스트식 맑은 커피(Cloudrest Clarified Coffee)"
"242841733-0-68270","Honest Lassie Honey Tea","Honest Lassie Honey Tea"
"242841733-0-28500","Pondwater Tea","Pondwater Tea"
"242841733-0-28508","Mintmead Kaveh","Mintmead Kaveh"
"242841733-0-28505","Berrymead Tonic","Berrymead Tonic"
"228378404-0-37843","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-28504","Cornerclub Kaveh","Cornerclub Kaveh"
"242841733-0-28501","Busy Bee Brew","Busy Bee Brew"
"242841733-0-34050","Comberry Tonic","Comberry Tonic"
"242841733-0-57155","Greef","Greef"
"242841733-0-34053","Yerba Zinger Tonic","Yerba Zinger Tonic"
"242841733-0-57156","Red Queen's Eye-Opener","Red Queen's Eye-Opener"
"242841733-0-57157","Aqua Vitae","Aqua Vitae"
"242841733-0-34059","Athlete's Guzzle","Athlete's Guzzle"
"242841733-0-57158","Cheydinhal Sherry","체이딘할 셰리주(Cheydinhal Sherry)"
"242841733-0-34056","Dibella's Kiss Tea","디벨라의 입맞춤(Dibella's Kiss Tea)"
"242841733-0-57159","Sweet Slaughterfish Tea","Sweet Slaughterfish Tea"
"242841733-0-33945","Lemon Flower Mazte","레몬 꽃 마즈테 (Lemon Flower Mazte)"
"242841733-0-28477","Sweet Dreams Tea","달콤한 꿈 차(Sweet Dreams Tea)"
"242841733-0-33702","Black Coffee","블랙 커피(Black Coffee)"
"242841733-0-28476","Dark Seducer","Dark Seducer"
"242841733-0-30438","Nut Brown Ale","Nut Brown Ale"
"242841733-0-28473","Two-Zephyr Tea","Two-Zephyr Tea"
"242841733-0-33708","Meady-Matey Infusion","Meady-Matey Infusion"
"242841733-0-30439","Swill","Swill"
"242841733-0-33947","Skingrad Muscat","Skingrad Muscat"
"242841733-0-28472","Pyandonea Merlot","Pyandonea Merlot"
"242841733-0-61059","Infernal Infusion","Infernal Infusion"
"242841733-0-61058","Sweet Persistence","Sweet Persistence"
"242841733-0-61064","Whiskey Sour","Whiskey Sour"
"242841733-0-61063","Camlorn Mint Tea","Camlorn Mint Tea"
"242841733-0-87695","Ghastly Eye Bowl","섬뜩한 눈알 한 그릇 (Ghastly Eye Bowl)"
"242841733-0-61062","Jasminger Tea","Jasminger Tea"
"242841733-0-61061","Sour Gin Fizz","Sour Gin Fizz"
"242841733-0-61068","Frothy Sargassum","Frothy Sargassum"
"242841733-0-87699","Purifying Bloody Mara","더블 블러디 마라 (Double Bloody Mara)"
"242841733-0-61067","Rimmen Sour Bock","Rimmen Sour Bock"
"242841733-0-61066","Dreugh Spit","Dreugh Spit"
"242841733-0-61065","Shimmerene Tonic","Shimmerene Tonic"
"242841733-0-87697","Witchmother's Potent Brew","위치마더의 진한 혼합물 (Witchmother's Potent Brew)"
"242841733-0-30440","Jasmine Tea","재스민 차(Jasmine Tea)"
"242841733-0-30441","Swill","Swill"
"242841733-0-61060","Vivec's Gingergreen Chai","Vivec's Gingergreen Chai"
"242841733-0-87690","Witchmother's Party Punch","마녀어미의 잔치 펀치 (Witchmother's Party Punch)"
"242841733-0-33711","Blackwood Mint Chai","Blackwood Mint Chai"
"242841733-0-30442","Ginkgo Tonic","은행나무 강장제(inkgo Tonic)"
"242841733-0-33953","Rose Lager","Rose Lager"
"242841733-0-30443","Swill","Swill"
"242841733-0-33951","Old Clear-Eye Whiskey","Old Clear-Eye Whiskey"
"242841733-0-28489","Tonsil Tingle Tonic","Tonsil Tingle Tonic"
"242841733-0-33933","Golden Lager","골든 라거(Golden Lager)"
"242841733-0-28487","Narsis Wickwheat Ale","Narsis Wickwheat Ale"
"242841733-0-28485","Ginseng Tonic","Ginseng Tonic"
"242841733-0-33939","Surilie Syrah Wine","서릴리 레드 와인(Surilie Syrah Wine)"
"242841733-0-28482","Khenarthi's Wings Chai","케나르씨의 날개 차이(Khenarthi's Wings Chai)"
"242841733-0-28483","Malacath's Hammer","말라카스의 망치(Malacath's Hammer)"
"242841733-0-61069","Clan Mother's Cordial","Clan Mother's Cordial"
"242841733-0-61075","Khenarthi's Wings Chai","Khenarthi's Wings Chai"
"242841733-0-61074","Argonian Mud-Nectar","Argonian Mud-Nectar"
"242841733-0-61073","Summer Sky Pale Ale","Summer Sky Pale Ale"
"242841733-0-61072","Soothing Sundas Tonic","Soothing Sundas Tonic"
"242841733-0-87687","Bowl of ""Peeled Eyeballs""","\"\"벗겨진 눈알\"\" 한 그릇 (Bowl of \"\"Peeled Eyeballs\"\")"
"242841733-0-61078","Wamasu Spew","Wamasu Spew"
"242841733-0-61077","Sailor's Second Wind","Sailor's Second Wind"
"242841733-0-61076","Five-Fireball Infusion","Five-Fireball Infusion"
"242841733-0-64221","Psijic Ambrosia","시직식 앰브로시아(Psijic Ambrosia)"
"242841733-0-28481","Ginkgo Tonic","은행나무 강장제(Ginkgo Tonic)"
"242841733-0-61071","Grandpa's Bedtime Tonic","Grandpa's Bedtime Tonic"
"242841733-0-61070","Mournhold Twister","Mournhold Twister"
"242841733-0-33726","Ginseng Sling","Ginseng Sling"
"242841733-0-33602","Aetherial Tea","Aetherial Tea"
"242841733-0-33723","Jasrana Tea Tonic","Jasrana Tea Tonic"
"242841733-0-28497","Taneth Coffee","타네스 커피(Taneth Coffee)"
"242841733-0-33965","Truth-Glimpse","Truth-Glimpse"
"242841733-0-33603","Cardiac Arrest","Cardiac Arrest"
"242841733-0-33729","Celestial Tonic Tea","Celestial Tonic Tea"
"242841733-0-28496","Tsaesci Tea","츠아에스치식 차(Tsaesci Tea)"
"242841733-0-28493","Isinmate Infusion","Isinmate Infusion"
"242841733-0-33606","Mazte","마즈테 (Mazte)"
"242841733-0-33969","Mulled Wine","Mulled Wine"
"242841733-0-61037","Two-Zephyr Tea","Two-Zephyr Tea"
"242841733-0-61036","Blue Road Marathon","Blue Road Marathon"
"242841733-0-61046","Mate Infusion","Mate Infusion"
"242841733-0-61045","Ginseng Tonic","Ginseng Tonic"
"242841733-0-61044","Bog-Iron Ale","Bog-Iron Ale"
"242841733-0-61043","Acai Tonic Infusion","Acai Tonic Infusion"
"242841733-0-71079","Cyrodilic Field Tonic","시로딜식 들판 토닉(Cyrodilic Field Tonic)"
"242841733-0-28492","Lillandril Tonic Tea","Lillandril Tonic Tea"
"242841733-0-33971","Sanguine's Temptation","Sanguine's Temptation"
"242841733-0-33732","Pirate's Jig Tonic","Pirate's Jig Tonic"
"242841733-0-33612","Four-Eye Grog","네 눈의 그로그주 (Four-Eye Grog)"
"242841733-0-33975","Nereid Wine","Nereid Wine"
"242841733-0-30587","cloudy Comberry Chai","cloudy Comberry Chai"
"242841733-0-33714","Kelp Kaveh","Kelp Kaveh"
"242841733-0-33957","Gossamer Mazte","고운 마즈테 (Gossamer Mazte)"
"228378404-0-30455","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-33717","Bitter Kaveh","Bitter Kaveh"
"242841733-0-33959","Sujamma","Sujamma"
"242841733-0-61049","Taneth Coffee","타네스 커피(Taneth Coffee)"
"242841733-0-61048","Seaflower Tea","Seaflower Tea"
"242841733-0-61047","Red Hippocras","Red Hippocras"
"228378404-0-30453","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"228378404-0-30451","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-61053","Mulled Wine","Mulled Wine"
"242841733-0-61052","Busy Bee Brew","Busy Bee Brew"
"242841733-0-61051","Mermaid Whiskey","Mermaid Whiskey"
"242841733-0-61050","Ginkgo Twist Tonic","Ginkgo Twist Tonic"
"242841733-0-61057","Colovian Amber Ale","Colovian Amber Ale"
"242841733-0-61056","Cheydinhal Sherry","Cheydinhal Sherry"
"242841733-0-61055","Sweet Slaughterfish Tea","Sweet Slaughterfish Tea"
"242841733-0-61054","Berrymead Tonic","Berrymead Tonic"
"242841733-0-30450","flat Nut Brown Ale","flat Nut Brown Ale"
"242841733-0-30451","Swill","Swill"
"242841733-0-33963","Ginger Wheat Beer","생강 밀 맥주(Ginger Whet Beer)"
"242841733-0-30452","murky Jasmine Tea","탁한 재스민 차(murky Jasmine Tea)"
"242841733-0-33600","Red Rye Beer","붉은 호밀 맥주(Red Rye Beer)"
"242841733-0-33601","invigorated mountain lager","invigorated mountain lager"
"242841733-0-30453","Swill","Swill"
"242841733-0-30454","cloudy Ginkgo Tonic","cloudy Ginkgo Tonic"
"242841733-0-33720","Ginkgo Twist Tonic","Ginkgo Twist Tonic"
"242841733-0-30455","Swill","Swill"
"242841733-0-28433","Gods-Blind-Me","Gods-Blind-Me"
"242841733-0-28431","Summer Mazte","한 여름의 마즈테 (Summer Mazte)"
"228378404-0-37916","An awful-smelling bottle.","끔찍한 냄새가 나는 병이다."
"242841733-0-28439","Anequina Stout","Anequina Stout"
"242841733-0-28437","Sweet Scamp Mazte","달콤한 스캠프 마즈테 (Sweet Scamp Mazte)"
"242841733-0-28435","Rosy Island Ale","Rosy Island Ale"
"228378404-0-87695","""Eyeballs"" and live worms in a chilled banana and fleshfly broth. Squirms inside all the way down!","\"\"Eyeballs\"\" and live worms in a chilled banana and fleshfly broth. Squirms inside all the way down!"
"228378404-0-87697","It smells… dangerous. Toxic. And those are definitely bones.","냄새가 좀... 위험한 것 같습니다. 유독한 것 같군요. 그리고 저건 분명 뼛조각일 텐데요."
"228378404-0-87690","An ice-cold punch of fruit mash and rye alcohol.","과일 곤죽과 호밀 술로 만든 펀치입니다. 얼음처럽 차갑습니다."
"228378404-0-120763","A dessert cocktail of jagga, rotmeth, and sweetbread puree. Definitely Green Pact compliant.","자가, 롯메스, 그리고 췌장 퓌레로 만든 후식 칵테일입니다. 절대적으로 녹색 맹약에 순응하는 물건입니다."
"228378404-0-87699","It reeks of cold blood, herbs, spices, and alcohol. Down the hatch!","허브, 향신료, 알코올 그리고 차가운 피의 악취가 나는 붉은 액체로 건배!"
"242841733-0-28444","Grandpa's Bedtime Tonic","할아버지의 잠자리 강장제(Grandpa's Bedtime Tonic)"
"242841733-0-28445","Lotus Tea","연꽃 차(Lotus Tea)"
"242841733-0-115027","Mythic Aetherial Ambrosia","신화 속의 에테리얼식 암브로시아(Mythic Aetherial Ambrosia)"
"242841733-0-28443","Blacklight Ginger Mazte","블랙라이트 생강 마즈테 (Blacklight Ginger Mazte)"
"242841733-0-28441","Jasmine Tea","재스민 차(Jasmine Tea)"
"242841733-0-71078","Cyrodilic Field Tea","시로딜식 들판 차(Cyrodilic Field Tea)"
"242841733-0-71077","Cyrodilic Field Brew","시로딜식 들판 맥주(Cyrodilic Field Brew)"
"242841733-0-28449","Honeyberry Tea","Honeyberry Tea"
"242841733-0-61035","Gods-Blind-Me","Gods-Blind-Me"
"228378404-0-87687","A bowl of peeled grapes and cold noodles in fruit broth. Tasty, and a laugh riot at coven parties!","껍질 벗긴 포도알과 차가운 국수가 들어간 과일죽 한 그릇입니다. 맛있을 뿐만 아니라 마녀들의 잔치자리에서 커다란 웃음도 만들어주죠!"
"242841733-0-28456","Ginkgo Lightning","Ginkgo Lightning"
"242841733-0-28453","Sourflower Tea","Sourflower Tea"
"242841733-0-28452","Timber Mammoth Ale","Timber Mammoth Ale"
"242841733-0-28457","Bitterlemon Tea","비터 멜론 차(Bitterlemon Tea)"
"242841733-0-153625","Corrupting Bloody Mara","형편없는 블러디 마라(Disastrously Bloody Mara)"
"242841733-0-153627","Pack Leader's Bone Broth","무리 우두머리의 뼈 죽(Pack Leader's Bone Broth)"
"242841733-0-28466","crisp river's ale","crisp river's ale"
"242841733-0-28464","Ginkgo Double Brandy","Ginkgo Double Brandy"
"242841733-0-28465","Maormer Tea","Maormer Tea"
"242841733-0-28460","Bravil Mead","Bravil Mead"
"242841733-0-71056","Orzorga's Red Frothgar","Orzorga's Red Frothgar"
"242841733-0-28461","Thrassian Chai","쓰라시안식 차이(Thrassian Chai)"
"242841733-0-28468","Fulmination Ale","Fulmination Ale"
"242841733-0-28469","Puckermint Tea","Puckermint Tea"
