"Location","Source","Target"
"228378404-0-54188","This hooked, retractable talon is a token of victory over a savage big cat.","This hooked, retractable talon is a token of victory over a savage big cat."
"242841733-0-42921","thrassian eel","쓰라시안 장어 (thrassian eel)"
"242841733-0-42920","shimmerpike","쉬머파이크 (shimmerpike)"
"228378404-0-45449","A rare fish found only in saltwater in Bangkorai.","A rare fish found only in saltwater in Bangkorai."
"228378404-0-54190","This tooth curls in on itself like a seashell and is highly polished by saliva and other digestive fluids.","This tooth curls in on itself like a seashell and is highly polished by saliva and other digestive fluids."
"228378404-0-45448","A rare fish found only in the river waters of Bangkorai.","방코라이의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45447","A rare fish found only in the lake waters of Auridon.","아우리돈의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45441","A rare fish found only in the river waters of The Rift.","리프트의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45440","A rare fish found only in the river waters of The Rift.","리프트의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45446","A rare fish found only in the river waters of Auridon.","아우리돈의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45445","A rare fish found only in the foul waters of Alik'r.","A rare fish found only in the foul waters of Alik'r."
"228378404-0-45444","A rare fish found only in the foul waters of Alik'r.","A rare fish found only in the foul waters of Alik'r."
"228378404-0-54196","This spine from a wamasu's ridge hums faintly and causes unprotected flesh to tingle unpleasantly.","This spine from a wamasu's ridge hums faintly and causes unprotected flesh to tingle unpleasantly."
"228378404-0-71773","A rare fish found only in the river waters of Hew's Bane.","휴의 파멸의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71772","A rare fish found only in saltwater in Hew's Bane.","휴의 파멸의 바닷가에서만 발견되는 희귀 물고기입니다."
"228378404-0-54195","While a mammoth's tusks are impressive, the creature's eye teeth truly show its age and size.","While a mammoth's tusks are impressive, the creature's eye teeth truly show its age and size."
"228378404-0-71771","A rare fish found only in saltwater in Hew's Bane.","휴의 파멸의 바닷가에서만 발견되는 희귀 물고기입니다."
"228378404-0-54198","This barbed collar was around the neck of a slain jackal. Clearly someone tried to make it a pet.","This barbed collar was around the neck of a slain jackal. Clearly someone tried to make it a pet."
"228378404-0-54197","This netch organ typically produces paralzying venom, but this one has hardened into a pearl-like stone.","이 네치 기관은 보통 마비 독을 만들어 내지만, 이 개체는 진주처럼 생긴 단단한 돌을 만들어 냈습니다."
"228378404-0-71770","A rare fish found only in saltwater in Hew's Bane.","휴의 파멸의 바닷가에서만 발견되는 희귀 물고기입니다."
"228378404-0-71777","A rare fish found only in the foul waters of Hew's Bane.","휴의 파멸의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-54199","The practice of cutting off the hands of hanged murderers appears to be alive and well in Tamriel.","The practice of cutting off the hands of hanged murderers appears to be alive and well in Tamriel."
"228378404-0-71776","A rare fish found only in the foul waters of Hew's Bane.","휴의 파멸의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-71775","A rare fish found only in the river waters of Hew's Bane.","휴의 파멸의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71774","A rare fish found only in the river waters of Hew's Bane.","휴의 파멸의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45439","A rare fish found only in the river waters of Stormhaven.","스톰헤이븐의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45438","A rare fish found only in Stormhaven.","스톰헤이븐에서만 발견되는 희귀 물고기입니다."
"228378404-0-45437","A rare fish found only in the river waters of Stonefalls.","스톤폴스의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71778","A rare fish found only in the foul waters of Hew's Bane.","휴의 파멸의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45436","A rare fish found only in the river waters of Stonefalls.","스톤폴스의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45431","A rare fish found only in the river waters of Reaper's March.","리퍼스 마치의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45430","A rare fish found only in the river waters of Reaper's March.","리퍼스 마치의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45435","A rare fish found only in the river waters of Shadowfen.","쉐도우팬의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45434","A rare fish found only in the river waters of Shadowfen.","쉐도우팬의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45433","A rare fish found only in the river waters of Rivenspire.","리븐스파이어의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45432","A rare fish found only in the river waters of Rivenspire.","리븐스파이어의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-42949","scum carp","더러운 잉어 (Scum Carp)"
"242841733-0-42948","pyandonean ray","피안도네안 가오리 (pyandonean ray)"
"242841733-0-42947","inner sea scalyfin","inner sea scalyfin"
"242841733-0-42946","eltheric grouper","엘데릭 그루퍼 (eltheric grouper)"
"242841733-0-42945","stingerpike","stingerpike"
"242841733-0-42944","ghoulfish","ghoulfish"
"242841733-0-42943","heinous gar","heinous gar"
"242841733-0-42942","moray leech","거머리 곰치 (Moray Leech)"
"242841733-0-42941","topal fanche","topal fanche"
"228378404-0-45428","A rare fish found only in the river waters of Malabal Tor.","말라발 토르의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71769","A rare fish found only in the lake waters of Hew's Bane.","휴의 파멸의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45427","A rare fish found only in the river waters of Greenshade.","그린셰이드의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71768","A rare fish found only in the lake waters of Hew's Bane.","휴의 파멸의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45426","A rare fish found only in the river waters of Greenshade.","그린셰이드의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-71767","A rare fish found only in the lake waters of Hew's Bane.","휴의 파멸의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45425","A rare fish found only in the river waters of Grahtwood.","그랏우드의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45429","A rare fish found only in the river waters of Malabal Tor.","말라발 토르의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45420","A rare fish found only in the river waters of Eastmarch.","이스트마치의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-100394","Shadowfen Creeping Leech","섀도우펜 포복거머리 (Shadowfen Creeping Leech)"
"228378404-0-45424","A rare fish found only in the river waters of Grahtwood.","그랏우드의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-100393","Histmuck Blobfin","히스트머크 블롭핀 (Histmuck Blobfin)"
"228378404-0-45423","A rare fish found only in the river waters of Glenumbra.","글램움브라의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45422","A rare fish found only in the river waters of Glenumbra.","글램움브라의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-100395","Black Marsh Cucumber","블랙 마쉬 해삼 (Black Marsh Cucumber)"
"228378404-0-45421","A rare fish found only in the river waters of Eastmarch.","이스트마치의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-79678","A rare fish found only in the lake waters of the Gold Coast.","골드 코스트의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-79679","A rare fish found only in the lake waters of the Gold Coast.","골드 코스트의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45497","A rare fish found only in saltwater in Eastmarch.","이스트마치의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-79681","A rare fish found only in saltwater in the Gold Coast.","골드 코스트의 바닷물에서만 발견되는 희귀한 상어입니다."
"228378404-0-45496","A rare fish found only in saltwater in Eastmarch.","이스트마치의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-79680","A rare fish found only in the lake waters of the Gold Coast.","골드 코스트의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45495","A rare fish found only in saltwater in Deshaan.","데샨의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45494","A rare fish found only in saltwater in Deshaan.","데샨의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45499","A rare fish found only in saltwater in Glenumbra.","글렌움브라의 바다에서만 발견되는 희귀 물고기입니다."
"228378404-0-45498","A rare fish found only in saltwater in Glenumbra.","글렌움브라의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45493","A rare fish found only in saltwater in Cyrodiil.","시로딜의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45492","A rare fish found only in saltwater in Cyrodiil.","시로딜의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45486","A rare fish found only in saltwater in Bangkorai.","뱅코라이의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45485","A rare fish found only in saltwater in Auridon.","아우리돈의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45484","A rare fish found only in saltwater in Auridon.","아우리돈의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45483","A rare fish found only in saltwater in Alik'r.","알리키'어의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45489","A rare fish found only in the foul waters of Coldharbour.","콜드하버의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45488","A rare fish found only in the foul waters of Coldharbour.","콜드하버의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45487","A rare fish found only in saltwater in Bangkorai.","뱅코라이의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-45482","A rare fish found only in saltwater in Alik'r.","알리키'어의 바닷물에서만 발견되는 희귀 물고기입니다."
"242841733-0-42919","ilyadifish","일리아물고기 (ilyadifish)"
"242841733-0-42918","blue monkfish","푸른 아귀 (blue monkfish)"
"242841733-0-42917","bjoulsae hake","bjoulsae hake"
"228378404-0-45480","A rare fish found only in the foul waters of The Rift.","리프트의 오수에서만 발견되는 희귀 물고기입니다."
"242841733-0-42916","prickleback","prickleback"
"242841733-0-42915","lake snapper","lake snapper"
"242841733-0-42914","scaly lungfish","비늘있는 폐어 (scaly lungfish)"
"242841733-0-42913","Bonefish","생선 가시 (Bonefish)"
"242841733-0-42912","Midget Salmon","작은 물고기 연어 (Midget Salmon)"
"242841733-0-42911","Desert Pupfish","사막 어피 (Desert Pupfish)"
"242841733-0-42910","Sand Eel","모래 장어"
"228378404-0-45475","A rare fish found only in the foul waters of Stonefalls.","A rare fish found only in the foul waters of Stonefalls."
"228378404-0-45474","A rare fish found only in the foul waters of Shadowfen.","A rare fish found only in the foul waters of Shadowfen."
"228378404-0-45472","A rare fish found only in the foul waters of Shadowfen.","A rare fish found only in the foul waters of Shadowfen."
"228378404-0-45478","A rare fish found only in the foul waters of The Rift.","A rare fish found only in the foul waters of The Rift."
"228378404-0-45477","A rare fish found only in the foul waters of Stormhaven.","A rare fish found only in the foul waters of Stormhaven."
"228378404-0-45476","A rare fish found only in the foul waters of Stormhaven.","A rare fish found only in the foul waters of Stormhaven."
"228378404-0-79689","A rare fish found only in the foul waters of the Gold Coast.","골드 코스트의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-79688","A rare fish found only in the foul waters of the Gold Coast.","골드 코스트의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-79687","A rare fish found only in the foul waters of the Gold Coast.","골드 코스트의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-79686","A rare fish found only in the river waters of the Gold Coast.","골드 코스트의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-42909","northpoint cod","노스 포인트 대구"
"228378404-0-79685","A rare fish found only in the river waters of the Gold Coast.","골드 코스트의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45471","A rare fish found only in the river waters of Rivenspire.","리븐스파이어의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-42908","ruby tench","ruby tench"
"228378404-0-79684","A rare fish found only in the river waters of the Gold Coast.","골드 코스트의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-42907","ichory chub","ichory chub"
"228378404-0-45470","A rare fish found only in the lake waters of Rivenspire.","A rare fish found only in the lake waters of Rivenspire."
"228378404-0-79683","A rare fish found only in saltwater in the Gold Coast.","골드 코스트의 바닷물에서만 발견되는 희귀 물고기입니다."
"242841733-0-42906","snakehead","가물치 (snakehead)"
"242841733-0-42905","dreugh shrimp","드레그 새우 (dreugh shrimp)"
"228378404-0-79682","A rare fish found only in saltwater in the Gold Coast.","골드 코스트의 바닷물에서만 발견되는 희귀 물고기입니다."
"242841733-0-42904","silver walleye","은색 월아이 (silver walleye)"
"242841733-0-42903","alcaire pike","알케어 강꼬치고기 (alcaire pike)"
"242841733-0-42902","gray loach","회색 미꾸라지 (gray loach)"
"242841733-0-42901","azurain flounder","아주레인 가자미 (azurain flounder)"
"242841733-0-42900","brook trout","개천 송어 (brook trout)"
"228378404-0-45469","A rare fish found only in the foul waters of Reaper's March.","A rare fish found only in the foul waters of Reaper's March."
"228378404-0-45464","A rare fish found only in the foul waters of Greenshade.","A rare fish found only in the foul waters of Greenshade."
"228378404-0-45463","A rare fish found only in the foul waters of Grahtwood.","그랏우드의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45462","A rare fish found only in the foul waters of Grahtwood.","그랏우드의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45461","A rare fish found only in the foul waters of Glenumbra.","A rare fish found only in the foul waters of Glenumbra."
"228378404-0-45468","A rare fish found only in the foul waters of Reaper's March.","A rare fish found only in the foul waters of Reaper's March."
"228378404-0-45467","A rare fish found only in the foul waters of Malabal Tor.","말라발 토르의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45466","A rare fish found only in the foul waters of Malabal Tor.","말라발 토르의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45465","A rare fish found only in the foul waters of Greenshade.","A rare fish found only in the foul waters of Greenshade."
"228378404-0-54338","The durzog is to the Goblin what the dog is to Man and Mer, save that dogs lack the rough crocodilian skin of the former.","고블린에게 있어서 더조그란 인간과 머의 개와도 같은 존재입니다. 전자와 달리 후자에게는 악어같은 거친 가죽이 없다는 것만 제외한다면 말이죠."
"228378404-0-147938","A rare fish found only in the river waters of Northern Elsweyr.","A rare fish found only in the river waters of Northern Elsweyr."
"228378404-0-147939","A rare fish found only in the river waters of Northern Elsweyr.","A rare fish found only in the river waters of Northern Elsweyr."
"228378404-0-147936","A rare fish found only in the river waters of Northern Elsweyr.","A rare fish found only in the river waters of Northern Elsweyr."
"228378404-0-147937","A rare fish found only in the river waters of Northern Elsweyr.","A rare fish found only in the river waters of Northern Elsweyr."
"228378404-0-54368","A rare fish found only in the foul waters of Stonefalls.","스톤폴즈의 오수에서만 발견되는 희귀 물고기입니다."
"242841733-0-71099","Crab-Slaughter-Crane","Crab-Slaughter-Crane"
"228378404-0-161193","A rare fish found only in the foul waters of Skyrim.","A rare fish found only in the foul waters of Skyrim."
"228378404-0-161192","A rare fish found only in the foul waters of Skyrim.","A rare fish found only in the foul waters of Skyrim."
"228378404-0-161195","A rare fish found only in saltwater in Skyrim.","A rare fish found only in saltwater in Skyrim."
"228378404-0-161194","A rare fish found only in saltwater in Skyrim.","A rare fish found only in saltwater in Skyrim."
"228378404-0-45417","A rare fish found only in the river waters of Cyrodiil.","시로딜의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-161197","A rare fish found only in the lake waters of Skyrim.","A rare fish found only in the lake waters of Skyrim."
"228378404-0-139015","A rare octopode found only in the mystical waters of Artaeum.","아르테움의 신비로운 물에서만 발견할 수 있는 희귀한 문어입니다."
"228378404-0-139014","A rare cucumber found only in the mystical waters of Artaeum.","아르테움의 신비로운 물에서만 발견할 수 있는 희귀한 해삼입니다."
"228378404-0-161196","A rare fish found only in the lake waters of Skyim.","A rare fish found only in the lake waters of Skyim."
"228378404-0-45416","A rare fish found only in the river waters of Cyrodiil.","시로딜의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-161199","A rare fish found only in the river waters of Skyrim.","A rare fish found only in the river waters of Skyrim."
"228378404-0-139013","A rare crustacean found only in the mystical waters of Artaeum.","아르테움의 신비로운 물에서만 발견할 수 있는 희귀한 갑각류입니다."
"228378404-0-45414","A rare fish found only in the lake waters of Grahtwood.","그랏우드의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-161198","A rare fish found only in the river waters of Skyrim.","A rare fish found only in the river waters of Skyrim."
"228378404-0-45419","A rare fish found only in the river waters of Deshaan.","데샨의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45418","A rare fish found only in the river waters of Deshaan.","데샨의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45413","A rare fish found only in the foul waters of Coldharbour.","콜드하버의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45412","A rare fish found only in the foul waters of Coldharbour.","콜드하버의 오수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45411","A rare fish found only in the river waters of Bangkorai.","방코라이의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45410","A rare fish found only in the river waters of Bangkorai.","방코라이의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45406","A rare fish found only in the lake waters of Alik'r.","A rare fish found only in the lake waters of Alik'r."
"228378404-0-45403","A rare fish found only in the lake waters of The Rift.","A rare fish found only in the lake waters of The Rift."
"228378404-0-45409","A rare fish found only in the river waters of Auridon.","아우리돈의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45408","A rare fish found only in the river waters of Auridon.","아우리돈의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-45407","A rare fish found only in saltwater in Alik'r.","A rare fish found only in saltwater in Alik'r."
"228378404-0-45402","A rare fish found only in the lake waters of The Rift.","A rare fish found only in the lake waters of The Rift."
"228378404-0-45401","A rare fish found only in the lake waters of Stormhaven.","A rare fish found only in the lake waters of Stormhaven."
"228378404-0-45400","A rare fish found only in the lake waters of Stormhaven.","A rare fish found only in the lake waters of Stormhaven."
"242841733-0-54236","Blighted Iron Collar","훼손된 철제 목걸이"
"242841733-0-54237","Spider's Crown","거미의 왕관"
"242841733-0-54234","Daedric Dewclaw","데이드릭 며느리발톱"
"242841733-0-54235","Burning Daedroth Eye","불타는 데이드로쓰 눈알"
"242841733-0-54232","Crackling Lodestone","Crackling Lodestone"
"242841733-0-54233","Banekin Horn","베인킨 뿔"
"242841733-0-54230","Fleshy Symbiont","Fleshy Symbiont"
"242841733-0-54231","Everfrost","에버프로스트"
"242841733-0-45516","skorrn","skorrn"
"242841733-0-45515","dab","dab"
"242841733-0-45517","ice koi","ice koi"
"242841733-0-54229","Smoldering Ember Heart","그을리는 잉걸불 심장"
"242841733-0-54227","Second Skin","Second Skin"
"242841733-0-54228","Flawless Tail Feather","Flawless Tail Feather"
"242841733-0-126090","Oanna","오안나 (Oanna)"
"242841733-0-126091","Firemouth Guiyu","Firemouth Guiyu"
"242841733-0-126092","Sleeper Coffinfish","잠꾸러기 녹점술아귀 (Sleeper Coffinfish)"
"228378404-0-71099","This massive slaughterfish is large enough to swallow a mudcrab and a crane in one hungry gulp. Its eye seems to follow you, wherever you go.","This massive slaughterfish is large enough to swallow a mudcrab and a crane in one hungry gulp. Its eye seems to follow you, wherever you go."
"242841733-0-126081","Shalk-Brother Crayfish","샬크-브라더 가재 (Shalk-Brother Crayfish)"
"242841733-0-126082","Pity Bombil","불쌍한 봄빌 (Pity Bombil)"
"242841733-0-126083","Hoaga Oto","호아가 오토 (Hoaga Oto)"
"242841733-0-126084","Resdaynian Sailfin","레스데이니안 셸핀 (Resdaynian Sailfin)"
"242841733-0-126085","Weeping Pygmy Shark","눈물을 흘리는 피그미 상어 (Weeping Pygmy Shark)"
"242841733-0-126086","Ghost Octopus","유령 문어 (Ghost Octopus)"
"242841733-0-126087","Ash Blindfish","화산재 맹어 (Ash Blindfish)"
"242841733-0-126088","Netch-Hook Eel","네치-후크 뱀장어 (Netch-Hook Eel)"
"242841733-0-126089","Pilgrim Goby","순례자 망둥이 (Pilgrim Goby)"
"242841733-0-54203","Twitching Draugr Hand","경련하는 드로거의 손"
"242841733-0-54204","Ectoplasmic Discharge","심령체 배출물"
"242841733-0-54201","Wraith Shackle","Wraith Shackle"
"242841733-0-54202","Crypt Jar","Crypt Jar"
"242841733-0-54200","Chattering Skull","재잘대는 해골"
"242841733-0-54225","Ogre Toe Ring","오거 발가락 반지"
"242841733-0-54226","Stony Heart","Stony Heart"
"242841733-0-54223","Nose Shackle","Nose Shackle"
"242841733-0-54224","Troll Skull","트롤의 해골"
"242841733-0-54221","Glowing Remnant","Glowing Remnant"
"242841733-0-54222","Werewolf's Cameo","늑대인간의 카메오"
"242841733-0-54220","Knotted Heart","뒤얽힌 심장"
"242841733-0-45510","orange roughy","오렌지 라피 (orange roughy)"
"242841733-0-45512","travally","트라벨리 (travally)"
"242841733-0-45511","opah","빨간 개복치 (Opah)"
"242841733-0-45514","stormhaven flounder","스톰헤이븐 가자미 (stormhaven flounder)"
"242841733-0-45513","armorhead","아머헤드 (armorhead)"
"242841733-0-45505","sea bass","바다 배스 (sea bass)"
"242841733-0-45504","ono","오노 (ono)"
"242841733-0-45507","red gurnard","red gurnard"
"242841733-0-45506","sheepshead","sheepshead"
"242841733-0-45509","dusky grouper","황혼 그루퍼 (dusky grouper)"
"242841733-0-45508","hake","헤이크 (hake)"
"242841733-0-54218","Imp's Effigy","임프의 우상"
"242841733-0-54219","Icebound Vertebra","얼어붙은 척추뼈"
"242841733-0-54216","Lashing Tentacle","채찍 촉수"
"242841733-0-54217","Brass Anklets","Brass Anklets"
"242841733-0-54214","Whirring Dynamo","Whirring Dynamo"
"242841733-0-54215","Primal Sproutling","태고의 새싹"
"242841733-0-54212","Gossamer Winglet","섬세한 날개"
"242841733-0-54213","Perfectly Balanced Gyro","Perfectly Balanced Gyro"
"242841733-0-54210","Prized Barb","Prized Barb"
"242841733-0-54211","Multifaceted Eye","Multifaceted Eye"
"242841733-0-45501","mojarra","게레치 (mojarra)"
"242841733-0-45500","devil ray","쥐가오리 (devil ray)"
"242841733-0-45503","manefish","갈기고기 (manefish)"
"242841733-0-45502","triggerfish","쥐치 (triggerfish)"
"242841733-0-54209","Polished Shell Shard","Polished Shell Shard"
"242841733-0-54207","Razor-Edged Mandible","Razor-Edged Mandible"
"242841733-0-54208","Luminous Blood Sac","Luminous Blood Sac"
"242841733-0-54205","Petrified Spider Egg","Petrified Spider Egg"
"242841733-0-54206","Calcified Cuttle","경화된 갑각질"
"228378404-0-100395","A rare fish found only during the New Life Festival in Shadowfen. (This fish has no value.)","섀도우펜에서 새 생명 축제 기간에만 발견되는 희귀 물고기입니다. (이 물고기에는 가치가 없습니다.)"
"242841733-0-45370","barbel","돌잉어 (barbel)"
"242841733-0-45372","paddlefish","paddlefish"
"242841733-0-45371","sturgeon","철갑상어 (Sturgeon)"
"228378404-0-100393","A rare fish found only during the New Life Festival in Shadowfen. (This fish has no value.)","섀도우펜에서 새 생명 축제 기간에만 발견되는 희귀 물고기입니다. (이 물고기에는 가치가 없습니다.)"
"242841733-0-45374","plasm darter","plasm darter"
"242841733-0-45373","gar","gar"
"228378404-0-100394","A rare fish found only during the New Life Festival in Shadowfen. (This fish has no value.)","섀도우펜에서 새 생명 축제 기간에만 발견되는 희귀 물고기입니다. (이 물고기에는 가치가 없습니다.)"
"228378404-0-42905","A rare fish found only in the river waters of Stormhaven.","스톰헤이븐의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-45375","azure eel","azure eel"
"228378404-0-42906","A rare fish found only in saltwater in Rivenspire.","리븐스파이어의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-42903","A rare fish found only in saltwater in Stormhaven.","A rare fish found only in saltwater in Stormhaven."
"242841733-0-45378","rainbow fish","무지개 생선 (rainbow fish)"
"228378404-0-42904","A rare fish found only in the lake waters of Stormhaven.","A rare fish found only in the lake waters of Stormhaven."
"228378404-0-42909","A rare fish found only in saltwater in Rivenspire.","리븐스파이어의 바닷물에서만 발견되는 희귀 물고기입니다."
"242841733-0-45379","yellow perch","황색 농어 (yellow perch)"
"228378404-0-42907","A rare fish found only in the lake waters of Rivenspire.","A rare fish found only in the lake waters of Rivenspire."
"228378404-0-42908","A rare fish found only in the river waters of Rivenspire.","리븐스파이어의 강에서만 발견되는 희귀 물고기입니다."
"228378404-0-42901","A rare fish found only in saltwater in Glenumbra.","A rare fish found only in saltwater in Glenumbra."
"228378404-0-42902","A rare fish found only in the foul waters of Stormhaven.","A rare fish found only in the foul waters of Stormhaven."
"228378404-0-42900","A rare fish found only in the river waters of Glenumbra.","글램움브라의 강에서만 발견되는 희귀 물고기입니다."
"242841733-0-45369","lungfish","lungfish"
"242841733-0-45368","saw belly","saw belly"
"242841733-0-45390","inconnu","인코누 (inconnu)"
"242841733-0-45392","ladyfish","레이디피쉬 (ladyfish)"
"242841733-0-45391","arowana","아로와나 (arowana)"
"242841733-0-45394","nase","nase"
"242841733-0-45393","brown trout","brown trout"
"242841733-0-45396","zander","zander"
"242841733-0-45395","rivenspire trout","rivenspire trout"
"242841733-0-45398","tench","tench"
"242841733-0-45397","quillback","quillback"
"242841733-0-45399","lake chub","lake chub"
"228378404-0-45398","A rare fish found only in the lake waters of Stonefalls.","A rare fish found only in the lake waters of Stonefalls."
"228378404-0-45397","A rare fish found only in the lake waters of Shadowfen.","A rare fish found only in the lake waters of Shadowfen."
"228378404-0-45396","A rare fish found only in the lake waters of Shadowfen.","A rare fish found only in the lake waters of Shadowfen."
"228378404-0-45395","A rare fish found only in the lake waters of Rivenspire.","A rare fish found only in the lake waters of Rivenspire."
"228378404-0-45399","A rare fish found only in the lake waters of Stonefalls.","A rare fish found only in the lake waters of Stonefalls."
"228378404-0-45390","A rare fish found only in the lake waters of Malabal Tor.","A rare fish found only in the lake waters of Malabal Tor."
"242841733-0-45381","gourami","구라미 (gourami)"
"242841733-0-45380","ide","ide"
"242841733-0-45383","char","차르 (char)"
"228378404-0-45394","A rare fish found only in the lake waters of Rivenspire.","A rare fish found only in the lake waters of Rivenspire."
"228378404-0-45393","A rare fish found only in the lake waters of Reaper's March.","A rare fish found only in the lake waters of Reaper's March."
"242841733-0-45382","eastmarch pike","이스트마치 강꼬치고기 (eastmarch pike)"
"228378404-0-45392","A rare fish found only in the lake waters of Reaper's March.","A rare fish found only in the lake waters of Reaper's March."
"242841733-0-45385","powen","포웬 (powen)"
"228378404-0-45391","A rare fish found only in the lake waters of Malabal Tor.","A rare fish found only in the lake waters of Malabal Tor."
"242841733-0-45384","rock bass","바위큰입우럭 (rock bass)"
"242841733-0-45386","koi","비단잉어 (koi)"
"242841733-0-45389","archerfish","사수어 (archerfish)"
"242841733-0-45388","murray cod","머리대구 (murray cod)"
"228378404-0-45386","A rare fish found only in the lake waters of Grahtwood.","그랏우드의 호수에서만 발견되는 희귀 물고기입니다."
"228378404-0-45385","A rare fish found only in the lake waters of Glenumbra.","A rare fish found only in the lake waters of Glenumbra."
"228378404-0-45384","A rare fish found only in the lake waters of Glenumbra.","A rare fish found only in the lake waters of Glenumbra."
"228378404-0-45389","A rare fish found only in the lake waters of Greenshade.","A rare fish found only in the lake waters of Greenshade."
"228378404-0-45388","A rare fish found only in the lake waters of Greenshade.","A rare fish found only in the lake waters of Greenshade."
"228378404-0-42949","A rare fish found only in the foul waters of Stonefalls.","A rare fish found only in the foul waters of Stonefalls."
"228378404-0-42947","A rare fish found only in saltwater in the Ebonheart Pact territory.","에본하트 조약의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-42948","A rare fish found only in saltwater in the Aldmeri Dominion territory.","알드메리 자치령의 바닷물에서만 발견되는 희귀 물고기입니다."
"228378404-0-42941","A rare fish found only in saltwater in Cyrodiil.","A rare fish found only in saltwater in Cyrodiil."
"228378404-0-42942","A rare fish found only in the foul waters of Coldharbour.","콜드하버의 오수에서만 발견되는 희귀 물고기입니다."
